[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
FILEOPENTIME,3807518862.420,8/25/2020,12:07 PM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16
,3807518862.42,299.6904,,,,,,,,
,3807518862.43,299.6904,,,,,,,,
,3807518878.46,299.4519,,,,,,,,
,3807518898.46,299.2098,,,,,,,,
,3807518918.48,298.9084,,,,,,,,
,3807518938.52,298.5929,,,,,,,,
,3807518958.52,298.2536,,,,,,,,
,3807518978.54,297.9243,,,,,,,,
,3807518998.62,297.5755,,,,,,,,
,3807519018.67,297.2284,,,,,,,,
,3807519038.71,296.8865,,,,,,,,
,3807519058.75,296.5375,,,,,,,,
,3807519078.85,296.2004,,,,,,,,
,3807519098.88,295.8505,,,,,,,,
,3807519118.93,295.5166,,,,,,,,
,3807519138.96,295.1697,,,,,,,,
,3807519159.01,294.8393,,,,,,,,
,3807519179.05,294.4989,,,,,,,,
,3807519199.07,294.1714,,,,,,,,
,3807519219.12,293.8327,,,,,,,,
,3807519239.16,293.4974,,,,,,,,
,3807519259.18,293.169,,,,,,,,
,3807519279.20,292.8351,,,,,,,,
,3807519299.22,292.5079,,,,,,,,
,3807519319.26,292.1695,,,,,,,,
,3807519339.26,291.8426,,,,,,,,
,3807519359.27,291.5082,,,,,,,,
,3807519379.29,291.1794,,,,,,,,
,3807519399.33,290.8401,,,,,,,,
,3807519419.38,290.511,,,,,,,,
,3807519439.43,290.1726,,,,,,,,
,3807519459.45,289.8465,,,,,,,,
,3807519479.46,289.508,,,,,,,,
,3807519499.47,289.1813,,,,,,,,
,3807519519.47,288.842,,,,,,,,
,3807519539.52,288.5162,,,,,,,,
,3807519559.52,288.1756,,,,,,,,
,3807519579.54,287.8495,,,,,,,,
,3807519599.57,287.51,,,,,,,,
,3807519619.65,287.1725,,,,,,,,
,3807519639.67,286.8466,,,,,,,,
,3807519659.70,286.5076,,,,,,,,
,3807519679.71,286.1803,,,,,,,,
,3807519699.72,285.8432,,,,,,,,
,3807519719.74,285.515,,,,,,,,
,3807519739.76,285.1777,,,,,,,,
,3807519759.80,284.8493,,,,,,,,
,3807519779.83,284.5123,,,,,,,,
,3807519799.90,284.1843,,,,,,,,
,3807519819.91,283.8482,,,,,,,,
,3807519839.93,283.5186,,,,,,,,
,3807519859.95,283.1794,,,,,,,,
,3807519879.98,282.8549,,,,,,,,
,3807519900.00,282.5137,,,,,,,,
,3807519920.02,282.1886,,,,,,,,
,3807519940.04,281.8484,,,,,,,,
,3807519960.06,281.5227,,,,,,,,
,3807519980.14,281.1831,,,,,,,,
,3807520000.23,280.8465,,,,,,,,
,3807520020.25,280.5181,,,,,,,,
,3807520040.29,280.181,,,,,,,,
,3807520060.32,279.8535,,,,,,,,
,3807520080.36,279.515,,,,,,,,
,3807520100.37,279.1881,,,,,,,,
,3807520120.41,278.8504,,,,,,,,
,3807520140.43,278.5216,,,,,,,,
,3807520160.45,278.1829,,,,,,,,
,3807520180.51,277.8574,,,,,,,,
