Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.594380, 2.788430, 3.212069, 60.239769
276480.000000, -0.990351, 2.193580, 2.406780, 65.701920
197486.000000, -0.235392, 1.549730, 1.567505, 81.363228
153600.000000, 0.052059, 1.177650, 1.178800, 87.468819
125673.000000, 0.196145, 0.932998, 0.953393, 78.127548
98742.898438, 0.335955, 0.707114, 0.782864, 64.587273
76800.000000, 0.415234, 0.520990, 0.666221, 51.444817
60104.300781, 0.472137, 0.325716, 0.573589, 34.600861
49371.398438, 0.486929, 0.221956, 0.535130, 24.504839
38400.000000, 0.503952, 0.104403, 0.514653, 11.704311
30052.199219, 0.516224, -0.002966, 0.516233, -0.329148
23834.500000, 0.527987, -0.103632, 0.538061, -11.104711
18681.099609, 0.543914, -0.213072, 0.584159, -21.392187
14706.400391, 0.560505, -0.327467, 0.649154, -30.294998
11520.000000, 0.582699, -0.457237, 0.740678, -38.120853
9600.000000, 0.601089, -0.567240, 0.826480, -43.340481
7513.040039, 0.632397, -0.737055, 0.971173, -49.370235
5760.000000, 0.675310, -0.960094, 1.173808, -54.878250
4547.370117, 0.723060, -1.201790, 1.402539, -58.966671
3600.000000, 0.784353, -1.491040, 1.684758, -62.253651
2880.000000, 0.855796, -1.826030, 2.016624, -64.889175
2273.679932, 0.944626, -2.243970, 2.434691, -67.170769
1781.439941, 1.070350, -2.779110, 2.978104, -68.936241
1416.390015, 1.222900, -3.397750, 3.611120, -70.205444
1122.079956, 1.412630, -4.163480, 4.396600, -71.258392
900.000000, 1.662820, -5.048060, 5.314873, -71.768242
720.000000, 1.965420, -6.106680, 6.415171, -72.159355
568.421021, 2.374940, -7.459820, 7.828745, -72.340385
440.816010, 2.947350, -9.224660, 9.684071, -72.280922
354.097992, 3.572830, -11.053200, 11.616296, -72.087128
276.923004, 4.468340, -13.494500, 14.215048, -71.679108
220.408005, 5.510520, -16.188900, 17.101063, -71.201988
174.194000, 6.838330, -19.454800, 20.621639, -70.633499
137.580002, 8.468990, -23.319799, 24.810015, -70.040627
109.091003, 10.392800, -27.791599, 29.671253, -69.496483
87.096802, 12.630100, -33.018200, 35.351391, -69.067184
68.354401, 15.443200, -39.707298, 42.604717, -68.747650
54.545502, 18.569401, -46.141201, 49.737640, -68.077820
42.857101, 22.310699, -54.976501, 59.331131, -67.911575
33.962299, 25.997700, -65.082603, 70.082993, -68.225418
26.865700, 30.830299, -77.562798, 83.465530, -68.322769
21.343901, 36.077301, -92.101601, 98.915504, -68.609123
17.307699, 41.400600, -108.081001, 115.738983, -69.040588
13.636400, 47.905899, -129.770004, 138.330139, -69.737877
10.714300, 55.158001, -156.688995, 166.113953, -70.606812
8.490570, 62.869099, -188.744995, 198.940186, -71.577591
6.716420, 71.539497, -228.845001, 239.766418, -72.640175
5.294120, 81.510201, -279.085999, 290.745422, -73.718971
4.166670, 92.919701, -342.200989, 354.592133, -74.808464
3.308820, 105.638000, -417.764008, 430.913177, -75.809341
2.616280, 120.997002, -512.991028, 527.067444, -76.728439
2.073730, 138.977997, -630.291992, 645.432312, -77.565384
1.642340, 160.695999, -776.197021, 792.656921, -78.303314
1.300580, 187.511993, -957.255981, 975.448486, -78.916954
1.032110, 219.856995, -1179.719971, 1200.031738, -79.443260
0.815217, 259.928986, -1459.859985, 1482.819702, -79.904259
0.646552, 299.046997, -1800.959961, 1825.619385, -80.572121
0.511364, 358.531006, -2247.870117, 2276.282959, -80.937782
0.407609, 432.488007, -2769.000000, 2802.571533, -81.122749
0.321429, 524.718018, -3466.870117, 3506.353760, -81.393509
0.254525, 649.911011, -4294.850098, 4343.745117, -81.395103
0.201613, 808.796021, -5320.200195, 5381.327148, -81.355865
0.159574, 1017.979980, -6596.580078, 6674.665039, -81.227341
0.126689, 1290.670044, -8151.120117, 8252.671875, -81.002319
0.100446, 1658.479980, -10093.200195, 10228.550781, -80.668724
