Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.561510, 2.778820, 3.187500, 60.666943
276480.000000, -0.942156, 2.197420, 2.390881, 66.792496
197486.000000, -0.243653, 1.552830, 1.571829, 81.082489
153600.000000, 0.067950, 1.178930, 1.180887, 86.701286
125673.000000, 0.214432, 0.946592, 0.970576, 77.236176
98742.898438, 0.351647, 0.702221, 0.785347, 63.399940
76800.000000, 0.429341, 0.523955, 0.677394, 50.668011
60104.300781, 0.488025, 0.323352, 0.585427, 33.527367
49371.398438, 0.506455, 0.219418, 0.551943, 23.424328
38400.000000, 0.519697, 0.098651, 0.528977, 10.748269
30052.199219, 0.534448, -0.012950, 0.534605, -1.388093
23834.500000, 0.547201, -0.114906, 0.559135, -11.859156
18681.099609, 0.562037, -0.226073, 0.605801, -21.911896
14706.400391, 0.579877, -0.343876, 0.674172, -30.668594
11520.000000, 0.602756, -0.477886, 0.769214, -38.408607
9600.000000, 0.623189, -0.590221, 0.858327, -43.443676
7513.040039, 0.655700, -0.765608, 1.008017, -49.421810
5760.000000, 0.700154, -0.995834, 1.217334, -54.889599
4547.370117, 0.749467, -1.246780, 1.454703, -58.988991
3600.000000, 0.809897, -1.544910, 1.744328, -62.334869
2880.000000, 0.882415, -1.890800, 2.086571, -64.982079
2273.679932, 0.977359, -2.320850, 2.518248, -67.163010
1781.439941, 1.104650, -2.879990, 3.084574, -69.015160
1416.390015, 1.257370, -3.520160, 3.737982, -70.343719
1122.079956, 1.455070, -4.317560, 4.556156, -71.375557
900.000000, 1.703930, -5.236610, 5.506856, -71.975731
720.000000, 2.011330, -6.341470, 6.652795, -72.402496
568.421021, 2.429830, -7.750200, 8.122171, -72.592842
440.816010, 3.010260, -9.597240, 10.058265, -72.585503
354.097992, 3.646570, -11.508400, 12.072313, -72.418594
276.923004, 4.560650, -14.065200, 14.786121, -72.034676
220.408005, 5.629410, -16.902300, 17.815105, -71.579376
174.194000, 6.998600, -20.347099, 21.517082, -71.018806
137.580002, 8.688300, -24.423300, 25.922657, -70.417587
109.091003, 10.694500, -29.153200, 31.052881, -69.855042
87.096802, 13.041800, -34.672501, 37.044174, -69.386589
68.354401, 16.010099, -41.751701, 44.716080, -69.020187
54.545502, 19.323400, -48.534500, 52.239750, -68.290649
42.857101, 23.307699, -57.846199, 62.365307, -68.054245
33.962299, 27.258600, -68.476601, 73.702621, -68.293884
26.865700, 32.446098, -81.587898, 87.802818, -68.313126
21.343901, 38.119701, -96.820999, 104.054878, -68.509789
17.307699, 43.902199, -113.536003, 121.728500, -68.859459
13.636400, 50.974201, -136.117996, 145.349503, -69.469810
10.714300, 58.873798, -164.074997, 174.317902, -70.260864
8.490570, 67.274597, -197.438004, 208.584839, -71.184090
6.716420, 76.637901, -238.740005, 250.739212, -72.202866
5.294120, 87.335503, -290.601013, 303.441010, -73.272682
4.166670, 99.489403, -355.854004, 369.499969, -74.380096
3.308820, 112.904999, -433.825989, 448.277283, -75.412148
2.616280, 128.970001, -532.210999, 547.614685, -76.378166
2.073730, 147.684006, -653.395996, 669.878296, -77.263710
1.642340, 169.979004, -804.164978, 821.933228, -78.064865
1.300580, 197.447006, -991.260986, 1010.734253, -78.734825
1.032110, 230.320999, -1221.439941, 1242.965454, -79.321411
0.815217, 270.852997, -1511.349976, 1535.428223, -79.839745
0.646552, 309.036011, -1867.209961, 1892.610962, -80.602364
0.511364, 367.627014, -2331.100098, 2359.910400, -81.037964
0.407609, 439.708008, -2870.729980, 2904.209717, -81.291710
0.321429, 528.093018, -3592.889893, 3631.492920, -81.638367
0.254525, 646.851990, -4452.089844, 4498.835449, -81.733261
0.201613, 792.229004, -5520.180176, 5576.738770, -81.832977
0.159574, 985.971985, -6848.620117, 6919.229492, -81.807632
0.126689, 1223.380005, -8468.709961, 8556.617188, -81.780014
0.100446, 1543.640015, -10501.000000, 10613.850586, -81.637451
