Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.130870, 2.975110, 3.182789, 69.187691
276480.000000, -0.568677, 2.334000, 2.402280, 76.306747
197486.000000, 0.174888, 1.659810, 1.668998, 83.985168
153600.000000, 0.436396, 1.240470, 1.314993, 70.618195
125673.000000, 0.623374, 0.984507, 1.165268, 57.658676
98742.898438, 0.751620, 0.722124, 1.042303, 43.853416
76800.000000, 0.834566, 0.505590, 0.975767, 31.207981
60104.300781, 0.899347, 0.282223, 0.942589, 17.422314
49371.398438, 0.926258, 0.157469, 0.939548, 9.648355
38400.000000, 0.953814, 0.007162, 0.953841, 0.430200
30052.199219, 0.975054, -0.126627, 0.983242, -7.399398
23834.500000, 0.999077, -0.256972, 1.031596, -14.424349
18681.099609, 1.028610, -0.402223, 1.104455, -21.357262
14706.400391, 1.063150, -0.558733, 1.201029, -27.723940
11520.000000, 1.105730, -0.738230, 1.329520, -33.728672
9600.000000, 1.141090, -0.890262, 1.447292, -37.960838
7513.040039, 1.197710, -1.127440, 1.644880, -43.268951
5760.000000, 1.270540, -1.438320, 1.919124, -48.544231
4547.370117, 1.347050, -1.776710, 2.229628, -52.831654
3600.000000, 1.436270, -2.181920, 2.612211, -56.644707
2880.000000, 1.538780, -2.652590, 3.066607, -59.881779
2273.679932, 1.660470, -3.232850, 3.634347, -62.813877
1781.439941, 1.812780, -4.005040, 4.396194, -65.647324
1416.390015, 1.992320, -4.887560, 5.278028, -67.822678
1122.079956, 2.222950, -5.998620, 6.397261, -69.666458
900.000000, 2.500170, -7.302880, 7.718997, -71.101158
720.000000, 2.828250, -8.880430, 9.319927, -72.334297
568.421021, 3.268670, -10.932900, 11.411070, -73.354630
440.816010, 3.882340, -13.703000, 14.242358, -74.181496
354.097992, 4.540190, -16.599501, 17.209206, -74.702950
276.923004, 5.496250, -20.578100, 21.299459, -75.045822
220.408005, 6.623590, -25.104700, 25.963781, -75.219963
174.194000, 8.109820, -30.765100, 31.816044, -75.232498
137.580002, 10.024100, -37.688702, 38.998985, -75.105804
109.091003, 12.424600, -45.970100, 47.619541, -74.875717
87.096802, 15.362900, -55.737999, 57.816460, -74.590363
68.354401, 19.447800, -68.701202, 71.400787, -74.194344
54.545502, 24.569700, -81.581902, 85.201393, -73.239479
42.857101, 31.181499, -99.084503, 103.875046, -72.531410
33.962299, 38.371601, -118.999001, 125.032562, -72.127922
26.865700, 48.472698, -143.326996, 151.301788, -71.314636
21.343901, 60.397900, -171.179001, 181.521774, -70.565392
17.307699, 73.375504, -201.410004, 214.359406, -69.982849
13.636400, 90.472900, -241.044998, 257.464630, -69.427071
10.714300, 110.828003, -288.381012, 308.944092, -68.977676
8.490570, 133.779999, -343.037994, 368.201233, -68.694916
6.716420, 160.425995, -408.100006, 438.499847, -68.539978
5.294120, 191.796005, -487.002014, 523.408691, -68.503990
4.166670, 227.947998, -583.012024, 625.989868, -68.645332
3.308820, 268.123993, -694.265015, 744.240784, -68.883530
2.616280, 314.973999, -830.315979, 888.050232, -69.226143
2.073730, 367.690002, -994.296997, 1060.104980, -69.705650
1.642340, 427.776001, -1194.550049, 1268.834961, -70.297234
1.300580, 494.287994, -1437.030029, 1519.663086, -71.018578
1.032110, 567.341980, -1732.619995, 1823.142578, -71.869110
0.815217, 650.237976, -2102.969971, 2201.202393, -72.818405
0.646552, 731.875977, -2558.000000, 2660.640137, -74.033516
0.511364, 820.877991, -3144.449951, 3249.831787, -75.369118
0.407609, 936.306030, -3831.340088, 3944.088623, -76.267181
0.321429, 1069.959961, -4781.109863, 4899.370117, -77.385666
0.254525, 1234.290039, -5875.669922, 6003.912598, -78.136497
0.201613, 1420.260010, -7245.430176, 7383.318848, -78.909424
0.159574, 1637.479980, -8952.759766, 9101.277344, -79.635040
0.126689, 1881.719971, -11043.400391, 11202.569336, -80.330070
0.100446, 2149.739990, -13669.900391, 13837.902344, -81.062836
