Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.602020, 2.771820, 3.201477, 59.973515
276480.000000, -0.974398, 2.151340, 2.361719, 65.632996
197486.000000, -0.262344, 1.553940, 1.575930, 80.417389
153600.000000, 0.037632, 1.167580, 1.168186, 88.153900
125673.000000, 0.202173, 0.945202, 0.966582, 77.926712
98742.898438, 0.333480, 0.710508, 0.784876, 64.856789
76800.000000, 0.409681, 0.537130, 0.675535, 52.666428
60104.300781, 0.459321, 0.328032, 0.564430, 35.533180
49371.398438, 0.479022, 0.227250, 0.530193, 25.379854
38400.000000, 0.492575, 0.107837, 0.504241, 12.348659
30052.199219, 0.505867, 0.001732, 0.505870, 0.196124
23834.500000, 0.517714, -0.097777, 0.526866, -10.695023
18681.099609, 0.531126, -0.205548, 0.569513, -21.156649
14706.400391, 0.548483, -0.318016, 0.634009, -30.105589
11520.000000, 0.569720, -0.445441, 0.723186, -38.020412
9600.000000, 0.588228, -0.552962, 0.807328, -43.229965
7513.040039, 0.619076, -0.720238, 0.949736, -49.319500
5760.000000, 0.660916, -0.938015, 1.147468, -54.831860
4547.370117, 0.708645, -1.175570, 1.372641, -58.918026
3600.000000, 0.766216, -1.458960, 1.647923, -62.292461
2880.000000, 0.836473, -1.788670, 1.974595, -64.936821
2273.679932, 0.926038, -2.193770, 2.381212, -67.114334
1781.439941, 1.048900, -2.721320, 2.916466, -68.921440
1416.390015, 1.201990, -3.324540, 3.535159, -70.122498
1122.079956, 1.399090, -4.069280, 4.303080, -71.026131
900.000000, 1.635410, -4.936970, 5.200792, -71.672142
720.000000, 1.936910, -5.970620, 6.276936, -72.026581
568.421021, 2.342630, -7.289350, 7.656536, -72.183792
440.816010, 2.910300, -9.009260, 9.467661, -72.097778
354.097992, 3.527230, -10.786300, 11.348375, -71.891716
276.923004, 4.412400, -13.153400, 13.873760, -71.455620
220.408005, 5.437980, -15.766000, 16.677481, -70.969757
174.194000, 6.744440, -18.933701, 20.099068, -70.393410
137.580002, 8.339250, -22.669100, 24.154320, -69.803017
109.091003, 10.210700, -26.999500, 28.865747, -69.284332
87.096802, 12.379600, -32.055901, 34.363281, -68.884048
68.354401, 15.102800, -38.540298, 41.393829, -68.601257
54.545502, 18.115700, -44.765999, 48.292580, -67.968033
42.857101, 21.714500, -53.338501, 57.589191, -67.848404
33.962299, 25.240801, -63.153000, 68.010292, -68.214539
26.865700, 29.854000, -75.289299, 80.992218, -68.370499
21.343901, 34.859501, -89.468498, 96.019775, -68.712685
17.307699, 39.928600, -105.083000, 112.413216, -69.194603
13.636400, 46.108101, -126.294998, 134.448441, -69.943748
10.714300, 53.007500, -152.697006, 161.635925, -70.855972
8.490570, 60.371601, -184.279007, 193.916183, -71.860695
6.716420, 68.621201, -223.457993, 233.757019, -72.928925
5.294120, 78.270103, -272.864014, 283.867889, -73.994652
4.166670, 89.265099, -334.975006, 346.664856, -75.078407
3.308820, 101.625000, -409.269989, 421.698425, -76.055031
2.616280, 116.690002, -502.975006, 516.333618, -76.938477
2.073730, 134.322998, -618.354004, 632.775085, -77.744255
1.642340, 155.796005, -761.793030, 777.560913, -78.441711
1.300580, 182.404007, -939.763977, 957.302246, -79.015724
1.032110, 214.589005, -1158.410034, 1178.118042, -79.505249
0.815217, 254.985992, -1433.829956, 1456.326294, -79.916183
0.646552, 294.243011, -1762.920044, 1787.306885, -80.524315
0.511364, 354.612000, -2202.179932, 2230.548340, -80.852325
0.407609, 431.088013, -2712.409912, 2746.453125, -80.969406
0.321429, 528.607971, -3395.729980, 3436.627441, -81.151871
0.254525, 659.310974, -4204.720215, 4256.097168, -81.088440
0.201613, 830.379028, -5205.850098, 5271.660645, -80.937157
0.159574, 1058.729980, -6456.100098, 6542.333984, -80.687027
0.126689, 1359.280029, -7969.689941, 8084.775879, -80.320984
0.100446, 1764.170044, -9857.419922, 10014.041016, -79.853279
