frequency_hz,z_real_ohm_cm2,z_imag_ohm_cm2,sample_id,target_temperature_C,actual_temperature_C,source_file
1416.390015,3.093,-5.35749,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
1122.079956,3.34105,-6.54612,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
900.0,3.63313,-7.94993,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
720.0,3.96462,-9.65539,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
568.421021,4.39531,-11.8783,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
440.81601,4.98482,-14.9019,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
354.097992,5.60432,-18.077299,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
276.923004,6.48523,-22.473499,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
220.408005,7.51381,-27.512199,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
174.194,8.87051,-33.877499,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
137.580002,10.6068,-41.7159,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
109.091003,12.7853,-51.194099,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
87.096802,15.4541,-62.4636,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
68.354401,19.1647,-77.608902,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
54.545502,24.010201,-92.966797,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
42.857101,30.2771,-114.152,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
33.962299,37.165199,-138.688995,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
26.8657,47.4669,-169.182999,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
21.343901,60.249401,-204.598007,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
17.307699,74.855202,-243.082993,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
13.6364,95.221298,-293.747986,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
10.7143,120.873001,-354.230011,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
8.49057,150.878998,-422.973999,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
6.71642,187.207993,-503.984985,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
5.29412,230.755005,-600.140991,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
4.16667,281.93399,-714.828003,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
3.30882,338.873993,-845.797974,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
2.61628,405.269989,-1003.169983,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
2.07373,479.993011,-1189.920044,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
1.64234,564.54303,-1414.25,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
1.30058,659.617981,-1683.150024,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
1.03211,766.184998,-2007.689941,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.815217,883.161011,-2407.879883,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.646552,1012.159973,-2893.719971,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.511364,1122.140015,-3507.969971,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.407609,1279.699951,-4230.419922,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.321429,1466.359985,-5236.859863,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.254525,1682.699951,-6379.47998,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.201613,1926.550049,-7803.720215,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.159574,2215.070068,-9579.620117,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.126689,2590.040039,-11615.900391,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
0.100446,2936.290039,-14596.200195,2026.4.29CS,-39.0,-38.0,C:\Users\JZ\Desktop\paper\acid-in-clay-close\V1.0-qianduan-mainline\output\new_materials_stage0_input\2026.4.29CS\2026.4.29CS_T-38.0C_seq011.txt
