Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 664.918030, -635.823975, 919.993530, -43.718666
276480.000000, 684.213989, -690.797974, 972.291443, -45.274345
197486.000000, 793.568970, -923.906006, 1217.930176, -49.339787
153600.000000, 919.364014, -1100.189941, 1433.753174, -50.116478
125673.000000, 1045.969971, -1240.040039, 1622.267700, -49.852474
98742.898438, 1267.560059, -1474.719971, 1944.609863, -49.320087
76800.000000, 1541.599976, -1755.510010, 2336.310303, -48.712036
60104.300781, 1847.530029, -1856.489990, 2619.145264, -45.138599
49371.398438, 2218.520020, -1997.260010, 2985.109619, -41.995655
38400.000000, 2666.570068, -2058.000000, 3368.376465, -37.660168
30052.199219, 2868.919922, -2664.550049, 3915.421875, -42.884834
23834.500000, 3612.350098, -1917.510010, 4089.733154, -27.960287
18681.099609, 3494.020020, -1296.229980, 3726.712646, -20.354115
14706.400391, 4315.959961, -1611.829956, 4607.114746, -20.478552
11520.000000, 4529.290039, -1366.589966, 4730.965820, -16.789759
9600.000000, 4640.790039, -1194.800049, 4792.126953, -14.437610
7513.040039, 4781.069824, -1039.060059, 4892.675781, -12.261308
5760.000000, 4896.720215, -850.557007, 4970.041992, -9.853921
4547.370117, 4959.040039, -690.827026, 5006.927246, -7.930642
3600.000000, 4998.479980, -620.234985, 5036.813965, -7.073376
2880.000000, 5044.950195, -540.929016, 5073.867188, -6.119979
2273.679932, 5163.459961, -561.778015, 5193.930664, -6.209286
1781.439941, 5174.509766, -374.377991, 5188.035156, -4.138164
1416.390015, 5187.629883, -492.972992, 5211.000488, -5.428434
1122.079956, 5441.359863, -552.931030, 5469.381348, -5.802270
900.000000, 5399.029785, -470.843994, 5419.521973, -4.984097
720.000000, 5473.500000, -462.798004, 5493.030273, -4.833005
568.421021, 5555.520020, -432.092010, 5572.297852, -4.447344
440.816010, 5633.100098, -396.588989, 5647.043457, -4.027169
354.097992, 5701.750000, -355.178009, 5712.801758, -3.564509
276.923004, 5757.120117, -318.532990, 5765.925293, -3.166862
220.408005, 5798.689941, -289.112000, 5805.893066, -2.854299
174.194000, 5843.359863, -266.345001, 5849.426758, -2.609781
137.580002, 5877.379883, -249.850998, 5882.687988, -2.434213
109.091003, 5908.660156, -240.852997, 5913.566895, -2.334239
87.096802, 5958.259766, -255.119003, 5963.718750, -2.451776
68.354401, 6031.779785, -281.509003, 6038.345703, -2.672111
54.545502, 5995.020020, -255.535995, 6000.463867, -2.440738
42.857101, 6026.600098, -284.204010, 6033.297363, -2.699970
33.962299, 6034.330078, -355.298004, 6044.780762, -3.369653
26.865700, 6093.529785, -398.317993, 6106.534668, -3.739953
21.343901, 6141.029785, -458.550995, 6158.125977, -4.270354
17.307699, 6183.790039, -529.554993, 6206.423340, -4.894639
13.636400, 6240.529785, -631.208984, 6272.370605, -5.775637
10.714300, 6295.979980, -759.978027, 6341.682129, -6.882786
8.490570, 6362.430176, -907.401978, 6426.810547, -8.116717
6.716420, 6427.520020, -1099.079956, 6520.812012, -9.703498
5.294120, 6504.169922, -1333.550049, 6639.471680, -11.586776
4.166670, 6600.000000, -1620.359985, 6795.996582, -13.793814
3.308820, 6707.500000, -1955.489990, 6986.737305, -16.253403
2.616280, 6833.339844, -2372.790039, 7233.579102, -19.148907
2.073730, 6977.970215, -2881.669922, 7549.575195, -22.439001
1.642340, 7148.120117, -3503.110107, 7960.364258, -26.108290
1.300580, 7331.020020, -4267.240234, 8482.522461, -30.202833
1.032110, 7580.640137, -5181.140137, 9182.065430, -34.351433
0.815217, 7834.569824, -6367.120117, 10095.578125, -39.100609
0.646552, 8153.009766, -7765.580078, 11259.475586, -43.605801
0.511364, 8487.360352, -9830.000000, 12987.078125, -49.192211
0.407609, 8998.709961, -11912.599609, 14929.394531, -52.932804
0.321429, 9988.339844, -14995.099609, 18017.212891, -56.332138
0.254525, 10825.799805, -18185.500000, 21163.892578, -59.234726
0.201613, 11897.799805, -22119.599609, 25116.414063, -61.724865
0.159574, 13253.700195, -26901.300781, 29989.007813, -63.771511
0.126689, 14785.900391, -31899.300781, 35159.468750, -65.131432
0.100446, 17034.099609, -40249.898438, 43706.003906, -67.061508
