Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 1.895550, 5.093890, 5.435147, 69.588646
276480.000000, 2.379940, 4.024120, 4.675217, 59.399136
197486.000000, 3.188700, 2.842650, 4.271822, 41.716240
153600.000000, 3.524730, 2.143090, 4.125113, 31.300243
125673.000000, 3.711810, 1.683870, 4.075899, 24.401512
98742.898438, 3.879170, 1.277360, 4.084067, 18.226040
76800.000000, 3.984870, 0.956725, 4.098111, 13.500576
60104.300781, 4.038010, 0.662285, 4.091961, 9.314308
49371.398438, 4.057350, 0.484618, 4.086190, 6.811254
38400.000000, 4.078040, 0.283341, 4.087872, 3.974506
30052.199219, 4.090020, 0.109891, 4.091496, 1.539057
23834.500000, 4.102660, -0.053851, 4.103014, -0.752010
18681.099609, 4.124280, -0.214778, 4.129869, -2.981070
14706.400391, 4.146260, -0.383803, 4.163986, -5.288575
11520.000000, 4.212400, -0.582836, 4.252530, -7.877542
9600.000000, 4.240830, -0.733891, 4.303863, -9.818005
7513.040039, 4.286480, -0.970343, 4.394938, -12.755234
5760.000000, 4.338730, -1.268890, 4.520471, -16.301907
4547.370117, 4.402420, -1.592320, 4.681537, -19.884649
3600.000000, 4.479740, -1.973730, 4.895271, -23.777824
2880.000000, 4.574580, -2.423370, 5.176824, -27.912268
2273.679932, 4.620030, -2.962800, 5.488430, -32.671833
1781.439941, 4.766530, -3.678230, 6.020730, -37.656609
1416.390015, 4.936340, -4.502940, 6.681611, -42.371140
1122.079956, 5.150520, -5.539270, 7.563819, -47.082729
900.000000, 5.421350, -6.754790, 8.661305, -51.249702
720.000000, 5.752320, -8.222280, 10.034693, -55.023308
568.421021, 6.197270, -10.123400, 11.869683, -58.526165
440.816010, 6.845620, -12.673500, 14.404170, -61.624203
354.097992, 7.553880, -15.314300, 17.075974, -63.744881
276.923004, 8.592560, -18.891300, 20.753633, -65.541962
220.408005, 9.835420, -22.898001, 24.920954, -66.754936
174.194000, 11.447400, -27.799700, 30.064369, -67.619049
137.580002, 13.450200, -33.642300, 36.231369, -68.208466
109.091003, 15.812900, -40.462898, 43.442997, -68.654442
87.096802, 18.469299, -48.358002, 51.764961, -69.096725
68.354401, 21.772800, -58.770699, 62.674156, -69.671822
54.545502, 25.375500, -69.032997, 73.549103, -69.817329
42.857101, 29.522900, -83.403801, 88.474831, -70.507286
33.962299, 33.347198, -100.289001, 105.687843, -71.607460
26.865700, 38.613998, -121.669998, 127.650414, -72.392303
21.343901, 44.391701, -147.220001, 153.767197, -73.220200
17.307699, 50.429199, -175.843994, 182.932266, -73.997971
13.636400, 58.019901, -215.201004, 222.885132, -74.911354
10.714300, 66.837601, -264.653992, 272.963379, -75.826477
8.490570, 76.632698, -323.825012, 332.769012, -76.685966
6.716420, 87.976501, -397.815002, 407.426849, -77.529793
5.294120, 101.330002, -490.739014, 501.091370, -78.333260
4.166670, 116.737000, -607.890991, 618.998352, -79.129494
3.308820, 133.792007, -748.362000, 760.227600, -79.863754
2.616280, 154.391006, -926.015015, 938.797302, -80.534355
2.073730, 177.910995, -1145.540039, 1159.273193, -81.172050
1.642340, 206.212006, -1420.319946, 1435.211548, -81.739105
1.300580, 240.367996, -1763.489990, 1779.796021, -82.238251
1.032110, 280.502014, -2187.750000, 2205.658936, -82.693710
0.815217, 331.251007, -2726.929932, 2746.975342, -83.073997
0.646552, 391.791992, -3387.179932, 3409.763672, -83.401978
0.511364, 458.300995, -4222.950195, 4247.746094, -83.806160
0.407609, 551.044006, -5230.609863, 5259.556152, -83.986076
0.321429, 665.992981, -6570.819824, 6604.484863, -84.212502
0.254525, 823.869019, -8186.799805, 8228.149414, -84.253487
0.201613, 1020.020020, -10201.200195, 10252.069336, -84.289963
0.159574, 1273.310059, -12720.599609, 12784.168945, -84.283821
0.126689, 1621.810059, -15734.000000, 15817.364258, -84.114937
0.100446, 1963.030029, -19715.400391, 19812.886719, -84.313896
