Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.049800, 4.286790, 4.287079, 89.334122
276480.000000, 0.606953, 3.227740, 3.284311, 79.350311
197486.000000, 1.491960, 2.258470, 2.706775, 56.550991
153600.000000, 1.808180, 1.704420, 2.484867, 43.308014
125673.000000, 1.985120, 1.329920, 2.389433, 33.819885
98742.898438, 2.189790, 1.010020, 2.411498, 24.761068
76800.000000, 2.283730, 0.746585, 2.402668, 18.103331
60104.300781, 2.367990, 0.495442, 2.419264, 11.817227
49371.398438, 2.382650, 0.350992, 2.408364, 8.380062
38400.000000, 2.395060, 0.188242, 2.402446, 4.493978
30052.199219, 2.408590, 0.042678, 2.408968, 1.015125
23834.500000, 2.422120, -0.090953, 2.423827, -2.150503
18681.099609, 2.440040, -0.230328, 2.450887, -5.392467
14706.400391, 2.462070, -0.375464, 2.490534, -8.670764
11520.000000, 2.492220, -0.535459, 2.549093, -12.125787
9600.000000, 2.515990, -0.671147, 2.603967, -14.936015
7513.040039, 2.558330, -0.877425, 2.704612, -18.930321
5760.000000, 2.613990, -1.145590, 2.854001, -23.665598
4547.370117, 2.674580, -1.426130, 3.031044, -28.067274
3600.000000, 2.745650, -1.770030, 3.266742, -32.808540
2880.000000, 2.831830, -2.159510, 3.561284, -37.328583
2273.679932, 2.846990, -2.643530, 3.885049, -42.877781
1781.439941, 2.984130, -3.281100, 4.435161, -47.713772
1416.390015, 3.149320, -4.007520, 5.096904, -51.837879
1122.079956, 3.355790, -4.908360, 5.945866, -55.640030
900.000000, 3.607160, -5.962020, 6.968306, -58.825092
720.000000, 3.908840, -7.237240, 8.225368, -61.626476
568.421021, 4.315430, -8.878980, 9.872144, -64.078957
440.816010, 4.891510, -11.079400, 12.111151, -66.178741
354.097992, 5.510240, -13.364500, 14.455885, -67.593437
276.923004, 6.411570, -16.469000, 17.673035, -68.728477
220.408005, 7.479480, -19.959900, 21.315258, -69.457748
174.194000, 8.884190, -24.265400, 25.840635, -69.891022
137.580002, 10.663500, -29.421900, 31.294703, -70.077759
109.091003, 12.837200, -35.462799, 37.714767, -70.100235
87.096802, 15.384900, -42.421700, 45.125336, -70.066017
68.354401, 18.707701, -51.506599, 54.798794, -70.038490
54.545502, 22.452600, -60.288799, 64.333961, -69.573799
42.857101, 26.903400, -72.347397, 77.187683, -69.601646
33.962299, 31.177700, -86.219498, 91.683426, -70.119583
26.865700, 36.813999, -103.536003, 109.886192, -70.426277
21.343901, 42.940300, -124.005997, 131.230164, -70.900261
17.307699, 49.253399, -146.774994, 154.818588, -71.449753
13.636400, 57.196301, -177.923996, 186.891312, -72.179237
10.714300, 66.523201, -216.841995, 226.816635, -72.944939
8.490570, 77.174797, -263.428009, 274.500031, -73.671333
6.716420, 89.870003, -320.894989, 333.241974, -74.354546
5.294120, 105.476997, -392.531006, 406.455383, -74.959343
4.166670, 124.236000, -481.420990, 497.192871, -75.529900
3.308820, 145.619995, -586.291992, 604.105530, -76.051453
2.616280, 171.516006, -716.685974, 736.923645, -76.541222
2.073730, 200.835999, -875.075012, 897.825928, -77.074051
1.642340, 233.919998, -1070.469971, 1095.730103, -77.673462
1.300580, 271.497986, -1312.060059, 1339.855469, -78.309067
1.032110, 312.968994, -1609.959961, 1640.097778, -78.999161
0.815217, 360.742004, -1987.459961, 2019.933716, -79.712288
0.646552, 414.542999, -2450.479980, 2485.296387, -80.398293
0.511364, 471.734009, -3038.139893, 3074.544922, -81.174141
0.407609, 551.119995, -3746.899902, 3787.214355, -81.632545
0.321429, 649.658020, -4696.240234, 4740.962891, -82.123909
0.254525, 784.231018, -5831.910156, 5884.402832, -82.341217
0.201613, 954.466003, -7245.140137, 7307.739746, -82.495148
0.159574, 1177.010010, -9010.599609, 9087.147461, -82.557899
0.126689, 1465.349976, -11167.000000, 11262.732422, -82.524277
0.100446, 1843.130005, -13857.099609, 13979.139648, -82.423553
