Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.803290, 3.172420, 3.649124, 60.384926
276480.000000, -1.134630, 2.284160, 2.550445, 63.584644
197486.000000, -0.253204, 1.592930, 1.612928, 80.968124
153600.000000, 0.089312, 1.174630, 1.178021, 85.651878
125673.000000, 0.317835, 0.900506, 0.954950, 70.559425
98742.898438, 0.482660, 0.668017, 0.824140, 54.150890
76800.000000, 0.594861, 0.479917, 0.764317, 38.895611
60104.300781, 0.678576, 0.289109, 0.737597, 23.076551
49371.398438, 0.695423, 0.178492, 0.717964, 14.395185
38400.000000, 0.713672, 0.047918, 0.715279, 3.841223
30052.199219, 0.729297, -0.073723, 0.733014, -5.772317
23834.500000, 0.745765, -0.188030, 0.769104, -14.151068
18681.099609, 0.765541, -0.314709, 0.827705, -22.347250
14706.400391, 0.788526, -0.450087, 0.907938, -29.717525
11520.000000, 0.816828, -0.606257, 1.017229, -36.583138
9600.000000, 0.841333, -0.739339, 1.120028, -41.308067
7513.040039, 0.881713, -0.948420, 1.294959, -47.087463
5760.000000, 0.930966, -1.223470, 1.537393, -52.731678
4547.370117, 0.988733, -1.524250, 1.816846, -57.029797
3600.000000, 1.057170, -1.888370, 2.164151, -60.758495
2880.000000, 1.138450, -2.311550, 2.576690, -63.779522
2273.679932, 1.233610, -2.841220, 3.097471, -66.530334
1781.439941, 1.374420, -3.532730, 3.790674, -68.741310
1416.390015, 1.543780, -4.329490, 4.596492, -70.375130
1122.079956, 1.762470, -5.326690, 5.610698, -71.691895
900.000000, 2.035770, -6.485980, 6.797963, -72.574364
720.000000, 2.381300, -7.883980, 8.235759, -73.193443
568.421021, 2.858770, -9.686410, 10.099461, -73.556984
440.816010, 3.540960, -12.085000, 12.593079, -73.669182
354.097992, 4.297870, -14.569200, 15.189906, -73.564102
276.923004, 5.397930, -17.897699, 18.693991, -73.216743
220.408005, 6.702700, -21.598600, 22.614723, -72.759308
174.194000, 8.409250, -26.125099, 27.445150, -72.157471
137.580002, 10.553000, -31.486099, 33.207531, -71.470734
109.091003, 13.147900, -37.710800, 39.937096, -70.778854
87.096802, 16.167801, -44.827202, 47.653706, -70.167183
68.354401, 20.093399, -54.056499, 57.670181, -69.609344
54.545502, 24.509800, -62.885399, 67.492989, -68.706482
42.857101, 29.841200, -74.945602, 80.668091, -68.288956
33.962299, 35.196701, -88.699501, 95.427505, -68.356415
26.865700, 42.253899, -105.625000, 113.763054, -68.196770
21.343901, 50.136799, -125.268997, 134.929688, -68.187088
17.307699, 58.392799, -146.735001, 157.926819, -68.300049
13.636400, 68.892097, -175.485992, 188.524414, -68.566078
10.714300, 81.096603, -210.643997, 225.715637, -68.943619
8.490570, 94.447197, -251.688004, 268.825439, -69.431152
6.716420, 109.708000, -301.859009, 321.177063, -70.026772
5.294120, 127.075996, -363.628998, 385.193939, -70.737213
4.166670, 146.660004, -440.145996, 463.937134, -71.571526
3.308820, 167.399994, -530.413025, 556.202087, -72.484138
2.616280, 190.807007, -643.241028, 670.944397, -73.477859
2.073730, 215.932007, -781.633972, 810.912048, -74.556801
1.642340, 243.302994, -954.052979, 984.587952, -75.693344
1.300580, 273.830994, -1168.880005, 1200.526489, -76.815208
1.032110, 307.322998, -1435.130005, 1467.666626, -77.913086
0.815217, 346.472992, -1773.739990, 1807.262329, -78.947327
0.646552, 383.878998, -2175.679932, 2209.286377, -79.993660
0.511364, 433.010986, -2714.270020, 2748.592529, -80.935898
0.407609, 497.694000, -3349.209961, 3385.986816, -81.547668
0.321429, 574.518005, -4203.370117, 4242.451172, -82.217018
0.254525, 676.379028, -5222.729980, 5266.345703, -82.620895
0.201613, 796.322998, -6493.120117, 6541.769043, -83.008095
0.159574, 955.791992, -8085.459961, 8141.756348, -83.258316
0.126689, 1141.310059, -10038.599609, 10103.270508, -83.513756
0.100446, 1386.949951, -12476.299805, 12553.154297, -83.656647
