Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.460140, 2.832620, 3.186808, 62.730106
276480.000000, -0.874348, 2.209940, 2.376619, 68.414101
197486.000000, -0.139070, 1.576640, 1.582762, 84.959198
153600.000000, 0.155524, 1.199250, 1.209292, 82.610901
125673.000000, 0.309678, 0.948391, 0.997670, 71.916588
98742.898438, 0.441032, 0.712525, 0.837974, 58.243713
76800.000000, 0.524627, 0.518613, 0.737694, 44.669708
60104.300781, 0.578170, 0.312735, 0.657331, 28.409176
49371.398438, 0.599827, 0.203748, 0.633487, 18.761492
38400.000000, 0.617388, 0.077660, 0.622253, 7.169503
30052.199219, 0.631515, -0.038683, 0.632699, -3.505214
23834.500000, 0.646863, -0.149824, 0.663987, -13.040687
18681.099609, 0.665674, -0.269205, 0.718048, -22.018887
14706.400391, 0.685901, -0.397398, 0.792708, -30.087189
11520.000000, 0.712960, -0.542783, 0.896061, -37.282356
9600.000000, 0.735451, -0.665256, 0.991692, -42.131081
7513.040039, 0.772123, -0.857938, 1.154223, -48.013573
5760.000000, 0.822304, -1.109270, 1.380820, -53.450386
4547.370117, 0.876319, -1.383760, 1.637903, -57.654400
3600.000000, 0.942752, -1.714490, 1.956593, -61.194786
2880.000000, 1.021860, -2.096930, 2.332662, -64.019455
2273.679932, 1.114350, -2.569670, 2.800889, -66.555801
1781.439941, 1.250820, -3.190060, 3.426519, -68.589905
1416.390015, 1.416340, -3.909480, 4.158131, -70.085388
1122.079956, 1.623970, -4.794120, 5.061706, -71.286606
900.000000, 1.879820, -5.827930, 6.123601, -72.122711
720.000000, 2.199250, -7.070130, 7.404285, -72.721062
568.421021, 2.633870, -8.663440, 9.054969, -73.089615
440.816010, 3.242550, -10.786600, 11.263431, -73.268753
354.097992, 3.908600, -12.977800, 13.553614, -73.238976
276.923004, 4.869980, -15.929600, 16.657396, -73.000610
220.408005, 6.000200, -19.225901, 20.140448, -72.667412
174.194000, 7.476580, -23.270100, 24.441702, -72.188026
137.580002, 9.335780, -28.086100, 29.597057, -71.613266
109.091003, 11.595900, -33.696201, 35.635643, -71.010071
87.096802, 14.241700, -40.135899, 42.587749, -70.463432
68.354401, 17.704100, -48.511200, 51.640797, -69.950500
54.545502, 21.660500, -56.533001, 60.540543, -69.035767
42.857101, 26.473301, -67.467903, 72.475883, -68.575768
33.962299, 31.343000, -79.903503, 85.830963, -68.581879
26.865700, 37.770599, -95.134598, 102.358246, -68.345795
21.343901, 44.909302, -112.705002, 121.322968, -68.274323
17.307699, 52.290600, -131.843994, 141.834930, -68.366241
13.636400, 61.467300, -157.457993, 169.030319, -68.675682
10.714300, 71.798897, -188.804001, 201.995132, -69.179054
8.490570, 82.799400, -225.761993, 240.466675, -69.859215
6.716420, 95.008698, -271.359985, 287.511536, -70.703812
5.294120, 108.639000, -328.126007, 345.643036, -71.680840
4.166670, 123.931999, -399.380005, 418.166870, -72.760315
3.308820, 140.481995, -484.404999, 504.364349, -73.827354
2.616280, 159.667999, -591.531982, 612.702209, -74.894531
2.073730, 181.559998, -723.390991, 745.827454, -75.910667
1.642340, 207.054993, -887.590027, 911.420776, -76.868996
1.300580, 237.729996, -1091.479980, 1117.069458, -77.712585
1.032110, 273.997009, -1342.849976, 1370.518311, -78.467598
0.815217, 318.321991, -1659.479980, 1689.734497, -79.141411
0.646552, 360.670013, -2049.199951, 2080.697754, -80.017891
0.511364, 421.864990, -2554.840088, 2589.435791, -80.623718
0.407609, 498.161987, -3145.580078, 3184.782471, -81.000862
0.321429, 589.538025, -3935.149902, 3979.065186, -81.479698
0.254525, 707.401001, -4872.509766, 4923.592773, -81.739418
0.201613, 851.421021, -6038.620117, 6098.348145, -81.974442
0.159574, 1031.930054, -7490.529785, 7561.277344, -82.156052
0.126689, 1252.410034, -9261.219727, 9345.518555, -82.298523
0.100446, 1527.540039, -11479.799805, 11580.983398, -82.420578
