Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 82.740997, 29.687799, 87.905846, 19.738188
276480.000000, 81.453300, 26.498699, 85.655243, 18.020943
197486.000000, 79.120003, 18.778700, 81.317986, 13.351786
153600.000000, 77.995796, 14.336300, 79.302422, 10.415202
125673.000000, 77.653397, 11.578200, 78.511810, 8.480385
98742.898438, 77.389603, 8.739570, 77.881516, 6.443088
76800.000000, 77.368599, 6.220420, 77.618256, 4.596682
60104.300781, 77.533401, 4.367910, 77.656342, 3.224398
49371.398438, 77.783401, 3.220780, 77.850052, 2.371094
38400.000000, 78.258202, 2.083060, 78.285919, 1.524727
30052.199219, 78.149498, 1.054070, 78.156609, 0.772751
23834.500000, 78.640999, 0.074868, 78.641037, 0.054547
18681.099609, 78.673698, -0.828558, 78.678062, -0.603393
14706.400391, 79.130302, -1.680180, 79.148140, -1.216383
11520.000000, 79.590599, -2.533400, 79.630905, -1.823132
9600.000000, 80.219299, -3.071430, 80.278076, -2.192665
7513.040039, 80.665802, -4.060540, 80.767937, -2.881712
5760.000000, 81.107903, -5.156940, 81.271683, -3.638039
4547.370117, 81.698799, -6.211530, 81.934586, -4.347813
3600.000000, 82.610298, -7.204290, 82.923843, -4.984048
2880.000000, 83.695000, -8.764670, 84.152672, -5.978312
2273.679932, 84.582901, -10.260800, 85.203003, -6.916786
1781.439941, 85.453300, -12.205800, 86.320610, -8.128911
1416.390015, 86.498901, -14.193400, 87.655647, -9.318489
1122.079956, 87.991096, -16.565001, 89.536766, -10.661589
900.000000, 90.238800, -19.425800, 92.306023, -12.148724
720.000000, 91.988297, -22.707500, 94.749550, -13.866364
568.421021, 94.056099, -26.783400, 97.795197, -15.894826
440.816010, 96.602997, -32.062500, 101.784782, -18.360989
354.097992, 99.296700, -37.557899, 106.162285, -20.718582
276.923004, 102.617996, -44.878399, 112.002335, -23.621422
220.408005, 106.156998, -53.041599, 118.670639, -26.549114
174.194000, 110.306000, -63.181000, 127.119049, -29.803190
137.580002, 115.018997, -75.522102, 137.597076, -33.289124
109.091003, 120.251999, -90.310402, 150.387878, -36.906898
87.096802, 126.849998, -108.227997, 166.745972, -40.470703
68.354401, 134.306000, -132.141998, 188.413406, -44.534672
54.545502, 141.016998, -155.490005, 209.911743, -47.794483
42.857101, 149.610992, -189.324997, 241.303543, -51.683025
33.962299, 157.451996, -229.813995, 278.577820, -55.583870
26.865700, 169.384003, -280.750000, 327.889465, -58.896294
21.343901, 182.675003, -341.988007, 387.718903, -61.890823
17.307699, 196.554993, -410.010986, 454.689880, -64.387421
13.636400, 215.550003, -504.649994, 548.756226, -66.871338
10.714300, 238.229004, -623.465027, 667.429138, -69.087914
8.490570, 265.539001, -765.918030, 810.642578, -70.878891
6.716420, 298.855988, -943.174011, 989.389771, -72.418571
5.294120, 341.657013, -1164.199951, 1213.297607, -73.644646
4.166670, 396.092987, -1441.369995, 1494.803345, -74.634239
3.308820, 463.175995, -1768.180054, 1827.838257, -75.321144
2.616280, 550.809998, -2177.850098, 2246.424316, -75.806717
2.073730, 661.853027, -2676.820068, 2757.428955, -76.111977
1.642340, 804.866028, -3288.250000, 3385.320801, -76.246124
1.300580, 991.255981, -4033.739990, 4153.750977, -76.193634
1.032110, 1229.719971, -4937.520020, 5088.351074, -76.014656
0.815217, 1540.109985, -6047.689941, 6240.712402, -75.712692
0.646552, 1937.390015, -7376.220215, 7626.408203, -75.283470
0.511364, 2387.530029, -9008.110352, 9319.138672, -75.155525
0.407609, 3017.850098, -10897.599609, 11307.745117, -74.521095
0.321429, 3861.770020, -13378.000000, 13924.228516, -73.898392
0.254525, 4941.899902, -16147.500000, 16886.802734, -72.983414
0.201613, 6270.779785, -19451.099609, 20436.925781, -72.131363
0.159574, 7927.359863, -23380.300781, 24687.677734, -71.270195
0.126689, 9954.040039, -27775.900391, 29505.652344, -70.283867
0.100446, 12209.400391, -34027.398438, 36151.531250, -70.261475
