Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
106338.000000, -44.411400, -699.734009, 701.141968, -86.368378
81317.601563, -14.160000, -1042.020020, 1042.116211, -89.221420
62836.398438, 183.917999, -1314.310059, 1327.115967, -82.034027
53169.199219, 397.308990, -1582.790039, 1631.894165, -75.908875
40658.800781, 809.981018, -1817.520020, 1989.836182, -65.979782
31418.199219, 1635.949951, -1816.989990, 2444.950928, -48.001308
24685.699219, 1929.310059, -1979.849976, 2764.424561, -45.740715
19748.599609, 2175.120117, -2121.389893, 3038.329102, -44.283524
15709.099609, 2680.669922, -2259.179932, 3505.693115, -40.123085
12342.900391, 2889.959961, -1802.310059, 3405.905273, -31.949535
10164.700195, 3110.100098, -1555.520020, 3477.407715, -26.571978
7854.549805, 3002.399902, -1531.479980, 3370.435547, -27.025461
6171.430176, 3106.530029, -1223.910034, 3338.934814, -21.503437
4800.000000, 3373.469971, -739.601013, 3453.593750, -12.365901
3840.000000, 4434.700195, -505.233002, 4463.387207, -6.499525
3031.580078, -1047.099976, 18.825600, 1047.269165, 1.029998
2367.120117, 4447.149902, 50.075802, 4447.431641, 0.645135
1878.260010, 3982.520020, -913.726013, 4085.995605, -12.921968
1489.660034, 4172.040039, -584.710022, 4212.814453, -7.978021
1175.510010, 3694.479980, -445.032990, 3721.187500, -6.868692
939.130005, 3778.310059, -336.382996, 3793.254639, -5.087630
744.828003, 3856.919922, -326.807007, 3870.740723, -4.843255
583.783997, 3888.379883, -334.635010, 3902.752686, -4.918771
459.574005, 3916.459961, -336.252014, 3930.868164, -4.907159
366.101990, 3974.040039, -321.640015, 3987.034912, -4.627164
288.000000, 4020.179932, -315.921997, 4032.573975, -4.493300
227.367996, 4088.110107, -314.684998, 4100.203613, -4.401701
180.000000, 4090.629883, -327.239990, 4103.698242, -4.573777
142.104996, 4105.259766, -363.958008, 4121.361816, -5.066398
112.500000, 4144.640137, -386.635010, 4162.634766, -5.329445
90.000000, 4200.959961, -431.183014, 4223.030273, -5.860269
71.052597, 4264.640137, -474.125000, 4290.915039, -6.343856
56.250000, 4254.149902, -483.279999, 4281.512695, -6.481131
44.262299, 4304.729980, -554.364014, 4340.278809, -7.338173
35.064899, 4375.620117, -636.901001, 4421.729980, -8.281627
27.692301, 4442.959961, -723.734985, 4501.520508, -9.251923
21.862301, 4512.410156, -841.195984, 4590.147949, -10.559773
17.307699, 4587.020020, -987.825989, 4692.179688, -12.153181
14.062500, 4660.080078, -1108.760010, 4790.166504, -13.383389
10.975600, 4780.080078, -1317.650024, 4958.363281, -15.411103
8.653850, 299468.000000, -76992.203125, 309206.843750, -14.418289
6.818180, 310608.000000, -100474.000000, 326454.218750, -17.925110
5.357140, 317033.000000, -124756.000000, 340696.312500, -21.480188
4.245280, 326234.000000, -154672.000000, 361043.000000, -25.366270
3.358210, 336569.000000, -189715.000000, 386355.375000, -29.408800
2.662720, 345457.000000, -232266.000000, 416278.781250, -33.914688
2.102800, 361484.000000, -283242.000000, 459234.937500, -38.080589
1.666670, 376910.000000, -342019.000000, 508957.906250, -42.221508
1.315790, 381356.000000, -418583.000000, 566254.437500, -47.664471
1.041670, 411105.000000, -472005.000000, 625936.125000, -48.944920
0.827206, 384558.000000, -620842.000000, 730294.187500, -58.225368
0.654070, 413247.000000, -730500.000000, 839287.375000, -60.502972
0.516055, 514112.000000, -998668.000000, 1123231.500000, -62.760696
0.407609, 546750.000000, -1218470.000000, 1335516.625000, -65.833344
0.323276, 649089.000000, -1447430.000000, 1586307.000000, -65.846519
0.255682, 666718.000000, -1771580.000000, 1892883.625000, -69.376633
0.202703, 638151.000000, -2149470.000000, 2242199.250000, -73.464516
0.160256, 557372.000000, -2554000.000000, 2614111.750000, -77.689064
0.126689, 642573.000000, -2868860.000000, 2939941.750000, -77.375145
0.100446, 807986.000000, -2990670.000000, 3097894.250000, -74.881401
