Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.519490, 3.901000, 3.935438, 82.414627
276480.000000, 1.065690, 3.176500, 3.350500, 71.453819
230400.000000, 1.478110, 2.643210, 3.028427, 60.785633
172800.000000, 1.905660, 1.965190, 2.737428, 45.881084
153600.000000, 1.998650, 1.727500, 2.641753, 40.837955
115200.000000, 2.204530, 1.230250, 2.524573, 29.163942
98742.898438, 2.283990, 1.022100, 2.502259, 24.108820
81317.601563, 2.348890, 0.800797, 2.481645, 18.825562
65828.601563, 2.381250, 0.594417, 2.454319, 14.015962
53169.199219, 2.441600, 0.365658, 2.468829, 8.517408
46080.000000, 2.459480, 0.256933, 2.472864, 5.963852
36378.898438, 2.486440, 0.097552, 2.488353, 2.246763
30052.199219, 2.505680, -0.023920, 2.505794, -0.546951
24685.699219, 2.531520, -0.138391, 2.535300, -3.129083
20329.400391, 2.558890, -0.257130, 2.571776, -5.738103
16457.099609, 2.592420, -0.386351, 2.621051, -8.476461
13552.900391, 2.632480, -0.510876, 2.681594, -10.982671
11148.400391, 2.676360, -0.639072, 2.751602, -13.429840
9600.000000, 2.647200, -0.737214, 2.747936, -15.561894
7854.549805, 2.705780, -0.894423, 2.849779, -18.291828
6400.000000, 2.770200, -1.076240, 2.971919, -21.231459
5236.359863, 2.841080, -1.273830, 3.113580, -24.149614
4320.000000, 2.917740, -1.491830, 3.277005, -27.080500
3526.530029, 3.004580, -1.757260, 3.480727, -30.321676
2880.000000, 3.104910, -2.066620, 3.729797, -33.647633
2367.120117, 3.214280, -2.422270, 4.024796, -37.001553
1963.640015, 3.331820, -2.815180, 4.361911, -40.195721
1614.949951, 3.464770, -3.292380, 4.779582, -43.538574
1329.229980, 3.618060, -3.863370, 5.293013, -46.878006
1093.670044, 3.799910, -4.528760, 5.911767, -50.001270
900.000000, 4.009890, -5.338990, 6.677128, -53.091331
744.828003, 4.234730, -6.248960, 7.548671, -55.875702
617.143005, 4.497500, -7.316470, 8.588262, -58.420582
514.286011, 4.794720, -8.529900, 9.785118, -60.659336
415.385010, 5.207710, -10.221500, 11.471674, -63.001808
342.856995, 5.643530, -12.019800, 13.278744, -64.849030
284.210999, 6.177220, -14.149200, 15.438845, -66.415009
232.257996, 6.848010, -16.805000, 18.146715, -67.829185
191.149994, 7.628340, -19.840799, 21.256737, -68.969383
157.664001, 8.565730, -23.382000, 24.901600, -69.880264
130.119995, 9.701880, -27.540100, 29.199034, -70.593567
106.931000, 11.106500, -32.533401, 34.376976, -71.150742
88.524597, 12.754100, -38.210800, 40.283150, -71.541893
72.973000, 14.825600, -45.089100, 47.463940, -71.798782
60.000000, 17.558100, -52.401901, 55.265236, -71.475739
49.541302, 20.673901, -61.272598, 64.666389, -71.355156
40.601501, 24.597500, -71.937599, 76.026672, -71.122993
33.540401, 28.615200, -83.604797, 88.366234, -71.105606
27.551001, 34.339001, -97.789001, 103.642921, -70.651085
22.689100, 40.889500, -113.586998, 120.722649, -70.201935
18.750000, 48.336899, -131.289001, 139.904465, -69.787712
15.517200, 56.666000, -151.272995, 161.538086, -69.464340
12.857100, 65.987602, -173.919006, 186.016617, -69.222473
10.465100, 77.192902, -202.477005, 216.692596, -69.131012
8.653850, 88.914398, -233.673004, 250.017685, -69.167793
7.142860, 101.644997, -269.684998, 288.204285, -69.348434
5.844160, 116.252998, -314.208008, 335.024536, -69.696159
4.838710, 131.363007, -363.528992, 386.535339, -70.132423
3.982300, 148.692993, -423.576996, 448.917664, -70.656830
3.284670, 167.884003, -493.970001, 521.719666, -71.228798
2.694610, 190.356995, -579.762024, 610.212891, -71.823112
2.227720, 214.979004, -677.690979, 710.971863, -72.399803
1.829270, 244.580994, -798.081970, 834.718323, -72.961746
1.510070, 278.447998, -937.291016, 977.776917, -73.454506
1.243090, 318.536987, -1104.349976, 1149.371460, -73.910408
1.022730, 366.941010, -1304.000000, 1354.644531, -74.283585
0.845865, 422.175995, -1531.729980, 1588.845215, -74.590721
0.694444, 491.954987, -1813.089966, 1878.647095, -74.819160
0.573980, 559.474976, -2138.530029, 2210.502930, -75.339050
0.472689, 659.669006, -2528.729980, 2613.357666, -75.379128
0.390625, 779.744995, -3005.719971, 3105.214111, -75.456894
0.321429, 937.390015, -3553.570068, 3675.127197, -75.222672
0.264085, 1146.660034, -4163.290039, 4318.311523, -74.601288
0.218023, 1362.719971, -4977.020020, 5160.206543, -74.687569
0.179426, 1699.780029, -5835.060059, 6077.596680, -73.758904
0.147638, 2110.540039, -6862.470215, 7179.685059, -72.904816
0.121753, 2630.020020, -8032.000000, 8451.628906, -71.869331
0.100446, 3290.510010, -9362.099609, 9923.526367, -70.634880
