Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.734321, 4.030160, 4.096513, 79.673622
276480.000000, 1.263020, 3.293740, 3.527597, 69.020142
230400.000000, 1.706460, 2.740140, 3.228060, 58.086845
172800.000000, 2.089220, 2.024040, 2.908879, 44.092148
153600.000000, 2.208040, 1.790910, 2.843026, 39.045021
115200.000000, 2.414180, 1.263940, 2.725034, 27.634233
98742.898438, 2.485750, 1.059850, 2.702265, 23.091959
81317.601563, 2.547670, 0.829261, 2.679234, 18.029959
65828.601563, 2.595710, 0.606023, 2.665516, 13.141503
53169.199219, 2.646220, 0.370978, 2.672097, 7.980381
46080.000000, 2.668660, 0.261271, 2.681419, 5.591634
36378.898438, 2.691840, 0.095278, 2.693526, 2.027145
30052.199219, 2.715410, -0.026765, 2.715542, -0.564719
24685.699219, 2.739690, -0.152782, 2.743947, -3.191860
20329.400391, 2.768840, -0.273810, 2.782346, -5.647605
16457.099609, 2.805910, -0.408093, 2.835432, -8.275105
13552.900391, 2.845470, -0.540412, 2.896333, -10.753550
11148.400391, 2.890130, -0.676069, 2.968151, -13.166080
9600.000000, 2.742460, -0.784400, 2.852432, -15.961617
7854.549805, 2.804880, -0.948638, 2.960957, -18.686045
6400.000000, 2.873610, -1.134880, 3.089593, -21.550640
5236.359863, 2.949690, -1.341530, 3.240428, -24.456215
4320.000000, 3.032510, -1.571500, 3.415513, -27.393984
3526.530029, 3.127180, -1.847990, 3.632399, -30.580730
2880.000000, 3.232430, -2.170820, 3.893721, -33.884335
2367.120117, 3.346830, -2.541380, 4.202366, -37.210838
1963.640015, 3.471820, -2.945770, 4.553142, -40.313938
1614.949951, 3.621900, -3.443470, 4.997564, -43.553352
1329.229980, 3.782930, -4.034920, 5.530926, -46.846157
1093.670044, 3.968150, -4.733990, 6.177125, -50.029415
900.000000, 4.190370, -5.561100, 6.963120, -53.001446
744.828003, 4.430550, -6.506570, 7.871799, -55.747692
617.143005, 4.705080, -7.610560, 8.947536, -58.274384
514.286011, 5.013890, -8.870400, 10.189362, -60.523209
415.385010, 5.439030, -10.622100, 11.933652, -62.885361
342.856995, 5.894910, -12.498400, 13.818827, -64.748947
284.210999, 6.441210, -14.696100, 16.045702, -66.332466
232.257996, 7.130110, -17.463699, 18.863173, -67.790703
191.149994, 7.930660, -20.618999, 22.091593, -68.961823
157.664001, 8.882120, -24.297100, 25.869696, -69.919456
130.119995, 10.039600, -28.625700, 30.335199, -70.673225
106.931000, 11.468700, -33.835499, 35.726349, -71.275673
88.524597, 13.144600, -39.754200, 41.870956, -71.703697
72.973000, 15.243200, -46.949600, 49.362133, -72.012863
60.000000, 18.027399, -54.620602, 57.518669, -71.734650
49.541302, 21.206499, -63.936501, 67.361649, -71.650314
40.601501, 25.219700, -75.165398, 79.283478, -71.452232
33.540401, 29.343100, -87.483002, 92.272926, -71.457779
27.551001, 35.261902, -102.483002, 108.379738, -71.012901
22.689100, 42.099602, -119.226997, 126.441498, -70.551643
18.750000, 49.945801, -137.990997, 146.751816, -70.102295
15.517200, 58.797199, -159.160995, 169.674194, -69.724777
12.857100, 68.802002, -183.072006, 195.573700, -69.402817
10.465100, 80.907303, -213.184006, 228.020630, -69.217316
8.653850, 93.635498, -245.886002, 263.111267, -69.152733
7.142860, 107.454002, -283.615997, 303.289307, -69.249725
5.844160, 123.269997, -329.709015, 351.999329, -69.500481
4.838710, 139.641006, -380.988007, 405.772675, -69.870941
3.982300, 158.251999, -443.175995, 470.583313, -70.349060
3.284670, 178.774994, -516.017029, 546.108093, -70.891281
2.694610, 202.503998, -604.812012, 637.812988, -71.488358
2.227720, 228.367996, -706.143005, 742.152222, -72.078697
1.829270, 259.071991, -830.723022, 870.183350, -72.679214
1.510070, 294.221008, -974.716003, 1018.153870, -73.203407
1.243090, 335.549011, -1147.739990, 1195.784424, -73.703377
1.022730, 384.916992, -1354.500000, 1408.130493, -74.136101
0.845865, 441.151001, -1590.880005, 1650.912964, -74.501297
0.694444, 511.368011, -1882.380005, 1950.602905, -74.801796
0.573980, 578.127991, -2220.379883, 2294.410400, -75.405731
0.472689, 677.260010, -2625.229980, 2711.183105, -75.534180
0.390625, 794.966980, -3121.750000, 3221.381104, -75.713043
0.321429, 949.239990, -3693.020020, 3813.063477, -75.584961
0.264085, 1153.160034, -4329.160156, 4480.112305, -75.084427
0.218023, 1356.959961, -5181.729980, 5356.460449, -75.325256
0.179426, 1681.050049, -6086.350098, 6314.236816, -74.559853
0.147638, 2071.129883, -7175.189941, 7468.127441, -73.899139
0.121753, 2567.350098, -8425.230469, 8807.711914, -73.052895
0.100446, 3198.620117, -9862.629883, 10368.347656, -72.031242
