Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
1028.569946, 4508.140137, -169.054001, 4511.308594, -2.147570
830.768982, 4560.509766, -176.453003, 4563.921875, -2.215755
696.773987, 4571.560059, -161.475006, 4574.411133, -2.022940
568.421021, 4579.700195, -149.337997, 4582.134277, -1.867678
459.574005, 4593.049805, -139.626007, 4595.171387, -1.741222
378.946991, 4601.189941, -141.757996, 4603.373047, -1.764667
313.042999, 4613.310059, -142.417007, 4615.507813, -1.768210
254.117996, 4631.040039, -150.072006, 4633.471191, -1.856059
209.709000, 4648.240234, -165.621002, 4651.189941, -2.040637
171.429001, 4664.009766, -179.039001, 4667.444824, -2.198354
141.175995, 4684.509766, -200.679993, 4688.806152, -2.452998
116.128998, 4709.700195, -230.464005, 4715.335449, -2.801471
96.428596, 4744.330078, -262.571014, 4751.590332, -3.167756
79.411797, 4786.009766, -309.101990, 4795.980957, -3.695287
65.060204, 4853.410156, -368.009003, 4867.342285, -4.336145
52.941200, 4824.950195, -382.609009, 4840.096680, -4.533954
43.548401, 4860.700195, -447.742004, 4881.278320, -5.262933
35.761600, 4872.410156, -547.633972, 4903.089355, -6.412839
29.508200, 4940.419922, -627.518982, 4980.113281, -7.238795
24.215200, 5002.240234, -727.536011, 5054.870605, -8.275191
20.454500, 5059.930176, -826.497986, 5126.986816, -9.276870
16.666700, 5132.020020, -967.041992, 5222.336426, -10.671288
13.636400, 5217.970215, -1129.250000, 5338.765625, -12.211380
11.250000, 5305.589844, -1308.709961, 5464.613770, -13.856330
9.183670, 5410.509766, -1526.619995, 5621.759766, -15.756852
7.500000, 5526.879883, -1783.099976, 5807.395996, -17.880907
6.164380, 5654.259766, -2070.260010, 6021.348145, -20.109781
5.056180, 5799.959961, -2408.870117, 6280.301758, -22.554348
4.166670, 5966.509766, -2786.810059, 6585.252441, -25.036121
3.409090, 6159.359863, -3247.219971, 6962.912598, -27.798239
2.812500, 6365.549805, -3759.969971, 7393.077637, -30.569277
2.307690, 6610.649902, -4372.419922, 7925.828125, -33.481472
1.890760, 6888.069824, -5101.689941, 8571.624023, -36.525726
1.562500, 7174.560059, -5910.080078, 9295.340820, -39.480164
1.278410, 7517.799805, -6914.910156, 10214.367188, -42.608009
1.051400, 7926.810059, -8062.080078, 11306.257813, -45.484722
0.865385, 8364.089844, -9417.129883, 12595.250977, -48.389210
0.712025, 8834.080078, -10968.700195, 14083.797852, -51.152386
0.585938, 9225.660156, -13116.700195, 16036.228516, -54.879280
0.480769, 9894.530273, -15380.299805, 18288.121094, -57.245808
0.396127, 10872.599609, -18448.099609, 21413.681641, -59.486542
0.325144, 11771.299805, -21611.000000, 24608.917969, -61.423306
0.266588, 12819.400391, -25454.000000, 28499.878906, -63.268803
0.219298, 14027.200195, -29933.199219, 33056.902344, -64.891418
0.180288, 15460.500000, -35253.398438, 38494.535156, -66.319977
0.148221, 17164.500000, -41566.000000, 44970.574219, -67.562027
0.121753, 19206.500000, -49198.601563, 52814.695313, -68.674973
0.100446, 21606.900391, -57829.500000, 61734.179688, -69.512756
