Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 1.177630, 4.223900, 4.384991, 74.421448
276480.000000, 1.659970, 3.474370, 3.850552, 64.462654
230400.000000, 2.112350, 2.897580, 3.585804, 53.907772
172800.000000, 2.518320, 2.158870, 3.317025, 40.605358
153600.000000, 2.610660, 1.903910, 3.231164, 36.102634
115200.000000, 2.813690, 1.356630, 3.123667, 25.741198
98742.898438, 2.883580, 1.120260, 3.093544, 21.230963
81317.601563, 2.951050, 0.871607, 3.077076, 16.454763
65828.601563, 2.999480, 0.646148, 3.068287, 12.156880
53169.199219, 3.051910, 0.390794, 3.076828, 7.296958
46080.000000, 3.071420, 0.270329, 3.083293, 5.029889
36378.898438, 3.096630, 0.095057, 3.098089, 1.758255
30052.199219, 3.122290, -0.043249, 3.122589, -0.793584
24685.699219, 3.147400, -0.174984, 3.152260, -3.182161
20329.400391, 3.179500, -0.305813, 3.194173, -5.493964
16457.099609, 3.218530, -0.452271, 3.250151, -7.998885
13552.900391, 3.261950, -0.597195, 3.316166, -10.374767
11148.400391, 3.313720, -0.744345, 3.396291, -12.659943
9600.000000, 3.336480, -0.858904, 3.445260, -14.436107
7854.549805, 3.400650, -1.036680, 3.555155, -16.953718
6400.000000, 3.480620, -1.244180, 3.696309, -19.669903
5236.359863, 3.565740, -1.468960, 3.856468, -22.389946
4320.000000, 3.655730, -1.720110, 4.040191, -25.198128
3526.530029, 3.764990, -2.021620, 4.273417, -28.233677
2880.000000, 3.887900, -2.366880, 4.551691, -31.332264
2367.120117, 4.014790, -2.774530, 4.880221, -34.647469
1963.640015, 4.161530, -3.196550, 5.247500, -37.528549
1614.949951, 4.331410, -3.733170, 5.718188, -40.757504
1329.229980, 4.505370, -4.361270, 6.270489, -44.068913
1093.670044, 4.713160, -5.099890, 6.944261, -47.256847
900.000000, 4.959440, -5.993530, 7.779360, -50.393410
744.828003, 5.221840, -6.997440, 8.731081, -53.267857
617.143005, 5.522180, -8.175870, 9.866070, -55.963951
514.286011, 5.855480, -9.517230, 11.174271, -58.398071
415.385010, 6.311560, -11.383500, 13.016138, -60.993912
342.856995, 6.795230, -13.379200, 15.005937, -63.074215
284.210999, 7.371000, -15.716000, 17.358694, -64.872841
232.257996, 8.091100, -18.665001, 20.343258, -66.563736
191.149994, 8.927960, -22.037399, 23.777205, -67.945770
157.664001, 9.916310, -25.971701, 27.800404, -69.102531
130.119995, 11.110400, -30.604601, 32.558910, -70.047569
106.931000, 12.579500, -36.197201, 38.320766, -70.836296
88.524597, 14.294900, -42.564800, 44.901073, -71.435966
72.973000, 16.444700, -50.321701, 52.940548, -71.903061
60.000000, 19.299900, -58.630100, 61.724995, -71.779457
49.541302, 22.564199, -68.748596, 72.356842, -71.829483
40.601501, 26.699301, -81.005699, 85.292297, -71.757896
33.540401, 30.955900, -94.498596, 99.439690, -71.862221
27.551001, 37.169899, -111.016998, 117.074226, -71.488808
22.689100, 44.429501, -129.528000, 136.936050, -71.067482
18.750000, 52.882900, -150.328003, 159.358429, -70.618980
15.517200, 62.591301, -173.778000, 184.706436, -70.192009
12.857100, 73.772102, -200.248001, 213.404739, -69.776016
10.465100, 87.498703, -233.384003, 249.247101, -69.448326
8.653850, 102.103996, -269.118988, 287.837219, -69.223198
7.142860, 118.150002, -310.153992, 331.895966, -69.146156
5.844160, 136.610992, -360.066986, 385.111420, -69.223030
4.838710, 155.522003, -414.795013, 442.992096, -69.447121
3.982300, 176.953995, -481.145996, 512.654053, -69.807686
3.284670, 200.279007, -558.583984, 593.403503, -70.274834
2.694610, 226.988998, -652.706970, 691.050232, -70.824081
2.227720, 255.606995, -759.924011, 801.760193, -71.409195
1.829270, 289.121002, -891.794983, 937.490906, -72.037254
1.510070, 326.872009, -1044.260010, 1094.223145, -72.618942
1.243090, 370.915009, -1227.900024, 1282.698853, -73.191872
1.022730, 423.084015, -1447.260010, 1507.833374, -73.704544
0.845865, 481.695007, -1697.800049, 1764.810181, -74.160454
0.694444, 554.830017, -2007.420044, 2082.683838, -74.549744
0.573980, 621.023010, -2366.820068, 2446.938232, -75.297752
0.472689, 720.995972, -2797.709961, 2889.120361, -75.548782
0.390625, 837.054993, -3328.000000, 3431.653320, -75.881882
0.321429, 987.026978, -3937.419922, 4059.248535, -75.927162
0.264085, 1186.390015, -4615.839844, 4765.868164, -75.585510
0.218023, 1373.030029, -5532.870117, 5700.689941, -76.063087
0.179426, 1678.140015, -6510.609863, 6723.406738, -75.546341
0.147638, 2040.619995, -7696.589844, 7962.513672, -75.150658
0.121753, 2496.379883, -9070.440430, 9407.699219, -74.611954
0.100446, 3078.639893, -10666.599609, 11101.998047, -73.900589
