Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.859125, 4.090690, 4.179933, 78.139153
276480.000000, 1.372990, 3.323080, 3.595548, 67.551163
230400.000000, 1.830080, 2.779060, 3.327517, 56.634106
172800.000000, 2.197000, 2.060380, 3.011972, 43.162003
153600.000000, 2.321780, 1.798070, 2.936617, 37.755493
115200.000000, 2.519050, 1.289410, 2.829875, 27.106256
98742.898438, 2.593090, 1.071830, 2.805875, 22.457308
81317.601563, 2.662000, 0.833911, 2.789561, 17.393940
65828.601563, 2.710300, 0.612007, 2.778539, 12.724432
53169.199219, 2.762810, 0.374372, 2.788059, 7.716810
46080.000000, 2.778930, 0.261262, 2.791184, 5.370894
36378.898438, 2.804830, 0.087857, 2.806206, 1.794114
30052.199219, 2.826670, -0.040838, 2.826965, -0.827717
24685.699219, 2.854880, -0.167441, 2.859786, -3.356598
20329.400391, 2.885050, -0.294569, 2.900049, -5.829803
16457.099609, 2.922970, -0.432828, 2.954843, -8.423045
13552.900391, 2.963090, -0.569264, 3.017277, -10.875067
11148.400391, 3.013540, -0.710143, 3.096082, -13.259881
9600.000000, 2.959760, -0.818835, 3.070940, -15.464417
7854.549805, 3.023260, -0.992242, 3.181925, -18.169973
6400.000000, 3.092880, -1.185040, 3.312133, -20.964384
5236.359863, 3.175290, -1.404980, 3.472238, -23.868095
4320.000000, 3.261920, -1.641320, 3.651582, -26.710447
3526.530029, 3.363660, -1.929690, 3.877875, -29.842361
2880.000000, 3.479830, -2.263030, 4.150967, -33.037064
2367.120117, 3.595600, -2.647660, 4.465248, -36.366489
1963.640015, 3.723300, -3.064460, 4.822227, -39.456070
1614.949951, 3.874590, -3.590940, 5.282736, -42.824120
1329.229980, 4.061420, -4.190590, 5.835767, -45.896786
1093.670044, 4.253030, -4.906550, 6.493265, -49.081039
900.000000, 4.489990, -5.770990, 7.311931, -52.116093
744.828003, 4.739730, -6.741290, 8.240754, -54.889355
617.143005, 5.024810, -7.881500, 9.347018, -57.480659
514.286011, 5.344550, -9.180870, 10.623210, -59.794613
415.385010, 5.785590, -10.989600, 12.419516, -62.234970
342.856995, 6.253530, -12.923800, 14.357272, -64.178726
284.210999, 6.816240, -15.193900, 16.652800, -65.838188
232.257996, 7.518620, -18.051300, 19.554516, -67.387589
191.149994, 8.334950, -21.307100, 22.879333, -68.635468
157.664001, 9.306700, -25.116899, 26.785692, -69.668549
130.119995, 10.480700, -29.595100, 31.396099, -70.499100
106.931000, 11.930300, -34.991699, 36.969597, -71.173363
88.524597, 13.623900, -41.135300, 43.332706, -71.675270
72.973000, 15.752400, -48.603500, 51.092449, -72.042480
60.000000, 18.575199, -56.587299, 59.558041, -71.827202
49.541302, 21.798201, -66.296303, 69.787971, -71.799156
40.601501, 25.874300, -78.014801, 82.193604, -71.651443
33.540401, 30.074301, -90.906898, 95.752426, -71.694481
27.551001, 36.154202, -106.649002, 112.610550, -71.273254
22.689100, 43.219501, -124.238998, 131.541840, -70.818542
18.750000, 51.375999, -143.964996, 152.857498, -70.360321
15.517200, 60.662300, -166.233994, 176.956650, -69.951912
12.857100, 71.233597, -191.334000, 204.163971, -69.579704
10.465100, 84.183403, -222.923996, 238.289642, -69.311829
8.653850, 97.720299, -256.936005, 274.891541, -69.176727
7.142860, 112.615997, -296.167999, 316.856201, -69.181015
5.844160, 129.716003, -344.240997, 367.869690, -69.352715
4.838710, 147.214996, -397.006989, 423.422729, -69.654610
3.982300, 167.050003, -461.153015, 490.477142, -70.087372
3.284670, 188.878998, -536.289978, 568.579102, -70.597961
2.694610, 213.886993, -627.619019, 663.063538, -71.181351
2.227720, 240.988007, -731.823975, 770.481384, -71.773407
1.829270, 273.098999, -859.828979, 902.157959, -72.379097
1.510070, 309.115997, -1008.039978, 1054.370605, -72.951813
1.243090, 351.830994, -1186.319946, 1237.392456, -73.481041
1.022730, 402.385986, -1399.359985, 1456.064087, -73.957420
0.845865, 459.372986, -1642.579956, 1705.606201, -74.375526
0.694444, 530.903992, -1942.989990, 2014.216797, -74.717499
0.573980, 597.267029, -2291.110107, 2367.681152, -75.388802
0.472689, 696.814026, -2709.189941, 2797.366699, -75.575951
0.390625, 812.958984, -3222.729980, 3323.686279, -75.842064
0.321429, 965.364014, -3812.500000, 3932.821289, -75.790771
0.264085, 1165.640015, -4469.850098, 4619.337402, -75.384010
0.218023, 1361.180054, -5355.370117, 5525.649414, -75.739052
0.179426, 1675.410034, -6296.040039, 6515.145508, -75.098602
0.147638, 2052.320068, -7433.390137, 7711.504883, -74.565453
0.121753, 2527.909912, -8747.519531, 9105.460938, -73.881462
0.100446, 3136.510010, -10262.400391, 10731.008789, -73.005219
