Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 210.535004, 33.512001, 213.185471, 9.044207
276480.000000, 208.033997, 31.209999, 210.362091, 8.532085
230400.000000, 204.511002, 25.833401, 206.136154, 7.199353
172800.000000, 200.688004, 18.964899, 201.582108, 5.398386
153600.000000, 200.522995, 16.023701, 201.162201, 4.568771
115200.000000, 199.526993, 11.725400, 199.871231, 3.363175
98742.898438, 198.541000, 8.624220, 198.728226, 2.487249
81317.601563, 199.695007, 6.573400, 199.803162, 1.885336
65828.601563, 199.473007, 4.425070, 199.522079, 1.270830
53169.199219, 200.884995, 3.188840, 200.910309, 0.909434
46080.000000, 201.067993, 2.355650, 201.081787, 0.671229
36378.898438, 201.113007, 1.515460, 201.118713, 0.431736
30052.199219, 204.173996, -2.441820, 204.188599, -0.685196
24685.699219, 201.649002, 0.208353, 201.649109, 0.059201
20329.400391, 202.542007, -0.553941, 202.542755, -0.156700
16457.099609, 202.496002, -0.546576, 202.496735, -0.154652
13552.900391, 203.889999, -1.935990, 203.899185, -0.544022
11148.400391, 203.503998, -2.738390, 203.522415, -0.770937
9600.000000, 204.350998, -2.192040, 204.362762, -0.614579
7854.549805, 204.033005, -2.999950, 204.055054, -0.842374
6400.000000, 204.565002, -4.310690, 204.610413, -1.207185
5236.359863, 206.186996, -4.664820, 206.239761, -1.296051
4320.000000, 205.557999, -5.529450, 205.632355, -1.540868
3526.530029, 205.960999, -6.849340, 206.074860, -1.904699
2880.000000, 207.309998, -7.468390, 207.444473, -2.063201
2367.120117, 207.389999, -8.565470, 207.566803, -2.365044
1963.640015, 206.617004, -10.588500, 206.888138, -2.933670
1614.949951, 207.794998, -12.520000, 208.171829, -3.447999
1329.229980, 207.453003, -14.775700, 207.978531, -4.073974
1093.670044, 208.451004, -17.441700, 209.179428, -4.782963
900.000000, 212.401993, -20.440100, 213.383224, -5.496824
744.828003, 213.759995, -23.788000, 215.079529, -6.349959
617.143005, 215.330002, -27.773001, 217.113678, -7.349366
514.286011, 217.080994, -32.291100, 219.469528, -8.460788
415.385010, 219.468994, -38.339100, 222.792572, -9.909026
342.856995, 222.259003, -44.630100, 226.695633, -11.354121
284.210999, 225.464005, -51.752602, 231.327362, -12.927632
232.257996, 229.356995, -60.609100, 237.230042, -14.802421
191.149994, 233.798004, -70.441902, 244.179367, -16.767231
157.664001, 238.852997, -81.693901, 252.437408, -18.882013
130.119995, 244.641998, -94.594101, 262.293243, -21.139664
106.931000, 251.442001, -109.922997, 274.419647, -23.613525
88.524597, 259.220001, -127.257004, 288.772156, -26.147474
72.973000, 268.384003, -148.147003, 306.557526, -28.898539
60.000000, 276.360992, -168.423004, 323.638214, -31.359434
49.541302, 287.001007, -194.897995, 346.921906, -34.179829
40.601501, 298.858002, -226.850998, 375.203247, -37.200661
33.540401, 309.217987, -263.615997, 406.336273, -40.448410
27.551001, 325.295013, -307.747009, 447.800262, -43.412159
22.689100, 341.963013, -358.425995, 495.386597, -46.346519
18.750000, 360.433990, -417.018005, 551.195679, -49.162727
15.517200, 381.358002, -485.592010, 617.441101, -51.855808
12.857100, 404.683014, -565.492981, 695.378052, -54.411404
10.465100, 433.023987, -668.932007, 796.856201, -57.083553
8.653850, 463.790009, -782.362000, 909.500671, -59.340225
7.142860, 499.256989, -917.487976, 1044.529419, -61.446896
5.844160, 541.390015, -1084.630005, 1212.239868, -63.474049
4.838710, 589.109985, -1270.469971, 1400.408691, -65.123100
3.982300, 646.877014, -1497.439941, 1631.188599, -66.636208
3.284670, 714.635986, -1763.560059, 1902.852783, -67.941048
2.694610, 797.434998, -2085.169922, 2232.450684, -69.071564
2.227720, 891.921997, -2451.760010, 2608.956055, -70.009201
1.829270, 1010.460022, -2900.399902, 3071.375732, -70.792358
1.510070, 1148.540039, -3412.580078, 3600.673096, -71.398796
1.243090, 1319.290039, -4024.639893, 4235.357422, -71.850685
1.022730, 1528.890015, -4751.529785, 4991.446777, -72.163490
0.845865, 1773.810059, -5570.450195, 5846.051270, -72.336868
0.694444, 2085.620117, -6573.479980, 6896.408691, -72.396912
0.573980, 2385.939941, -7719.220215, 8079.546387, -72.824104
0.472689, 2834.120117, -9070.110352, 9502.585938, -72.647644
0.390625, 3368.189941, -10711.200195, 11228.291016, -72.543983
0.321429, 4042.120117, -12542.900391, 13178.128906, -72.137764
0.264085, 4892.359863, -14511.200195, 15313.722656, -71.368797
0.218023, 5666.350098, -17279.300781, 18184.658203, -71.844276
0.179426, 6906.270020, -19916.500000, 21079.931641, -70.875443
0.147638, 8232.919922, -23156.599609, 24576.595703, -70.428055
0.121753, 9748.230469, -26838.699219, 28554.224609, -70.038193
0.100446, 11468.599609, -31085.099609, 33133.250000, -69.748863
