Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 4.411030, 6.002270, 7.448787, 53.688076
276480.000000, 4.839250, 4.969360, 6.936345, 45.759972
230400.000000, 5.197650, 4.184760, 6.672914, 38.838428
172800.000000, 5.552350, 3.112410, 6.365193, 29.273129
153600.000000, 5.631920, 2.728050, 6.257857, 25.845119
115200.000000, 5.793320, 1.956100, 6.114645, 18.657125
98742.898438, 5.867030, 1.623410, 6.087487, 15.466793
81317.601563, 5.923880, 1.278990, 6.060377, 12.183384
65828.601563, 5.972530, 0.952777, 6.048049, 9.063825
53169.199219, 5.991930, 0.631096, 6.025073, 6.012473
46080.000000, 6.005290, 0.460727, 6.022937, 4.387149
36378.898438, 6.043330, 0.207573, 6.046894, 1.967191
30052.199219, 6.072120, 0.022386, 6.072161, 0.211234
24685.699219, 6.100940, -0.168693, 6.103272, -1.583844
20329.400391, 6.132470, -0.349593, 6.142426, -3.262723
16457.099609, 6.183580, -0.554367, 6.208380, -5.122955
13552.900391, 6.237330, -0.756234, 6.283007, -6.912983
11148.400391, 6.300670, -0.968508, 6.374673, -8.738825
9600.000000, 6.356840, -1.144250, 6.459003, -10.204138
7854.549805, 6.440420, -1.389160, 6.588534, -12.171883
6400.000000, 6.554430, -1.680230, 6.766367, -14.378170
5236.359863, 6.674110, -1.994070, 6.965634, -16.634933
4320.000000, 6.810690, -2.331690, 7.198769, -18.899019
3526.530029, 6.977360, -2.743760, 7.497451, -21.466619
2880.000000, 7.165930, -3.210860, 7.852399, -24.135868
2367.120117, 7.365020, -3.734650, 8.257792, -26.888630
1963.640015, 7.593210, -4.305450, 8.728903, -29.553806
1614.949951, 7.840300, -4.994830, 9.296163, -32.500042
1329.229980, 8.131670, -5.801750, 9.989212, -35.506943
1093.670044, 8.446360, -6.709930, 10.787222, -38.464222
900.000000, 8.805460, -7.842190, 11.791356, -41.688431
744.828003, 9.186860, -9.092370, 12.925540, -44.703823
617.143005, 9.615720, -10.558200, 14.280674, -47.674782
514.286011, 10.083500, -12.212900, 15.837673, -50.455448
415.385010, 10.701500, -14.519400, 18.037046, -53.607994
342.856995, 11.345500, -16.993401, 20.432720, -56.271278
284.210999, 12.093600, -19.883200, 23.272232, -58.690689
232.257996, 12.988400, -23.521400, 26.869217, -61.092743
191.149994, 14.003800, -27.694300, 31.033541, -63.176266
157.664001, 15.173300, -32.574699, 35.935219, -65.023895
130.119995, 16.559700, -38.354900, 41.777050, -66.647766
106.931000, 18.225599, -45.347698, 48.873165, -68.104408
88.524597, 20.137199, -53.361500, 57.034695, -69.324837
72.973000, 22.504801, -63.181599, 67.069969, -70.394493
60.000000, 25.616699, -73.803802, 78.123085, -70.858528
49.541302, 29.136000, -86.855202, 91.611855, -71.455734
40.601501, 33.600700, -102.816002, 108.167175, -71.902390
33.540401, 38.109100, -120.650002, 126.525597, -72.470505
27.551001, 44.933998, -142.748993, 149.654068, -72.527229
22.689100, 53.057899, -167.923004, 176.105865, -72.465256
18.750000, 62.805500, -196.656998, 206.442490, -72.288307
15.517200, 74.380302, -229.559998, 241.309387, -72.047035
12.857100, 88.390404, -267.117004, 281.361603, -71.690361
10.465100, 106.697998, -314.558014, 332.161407, -71.263077
8.653850, 127.205002, -365.356995, 386.867981, -70.803612
7.142860, 151.339996, -423.291992, 449.532990, -70.326447
5.844160, 180.442001, -492.441986, 524.460144, -69.876007
4.838710, 211.820999, -566.765015, 605.054321, -69.507431
3.982300, 248.014999, -654.427979, 699.848145, -69.244301
3.284670, 287.865997, -754.236023, 807.303406, -69.109863
2.694610, 332.915009, -872.937988, 934.266113, -69.124504
2.227720, 379.786011, -1005.940002, 1075.245483, -69.316292
1.829270, 433.220001, -1167.540039, 1245.322998, -69.642441
1.510070, 489.746002, -1352.260010, 1438.213623, -70.091202
1.243090, 553.781982, -1573.900024, 1668.483032, -70.615417
1.022730, 626.504028, -1839.469971, 1943.233643, -71.191704
0.845865, 703.747009, -2141.770020, 2254.426514, -71.810410
0.694444, 797.956970, -2517.489990, 2640.926270, -72.413185
0.573980, 876.030029, -2956.550049, 3083.604492, -73.495377
0.472689, 997.690979, -3479.580078, 3619.788086, -74.000938
0.390625, 1135.000000, -4134.069824, 4287.045410, -74.647835
0.321429, 1306.250000, -4874.089844, 5046.091797, -74.997345
0.264085, 1506.079956, -5764.129883, 5957.639648, -75.356850
0.218023, 1733.119995, -6800.129883, 7017.511719, -75.701675
0.179426, 2016.530029, -8030.410156, 8279.726563, -75.903839
0.147638, 2357.000000, -9496.900391, 9785.017578, -76.061592
0.121753, 2764.979980, -11216.700195, 11552.466797, -76.152344
0.100446, 3264.800049, -13243.299805, 13639.791016, -76.151329
