Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 412.507996, -74.807098, 419.236145, -10.278713
276480.000000, 416.252014, -78.057602, 423.507660, -10.621032
230400.000000, 427.860992, -78.654404, 435.030518, -10.416479
172800.000000, 445.739014, -79.444000, 452.763336, -10.105704
153600.000000, 453.558990, -78.816399, 460.356140, -9.858030
115200.000000, 468.516998, -72.418602, 474.080811, -8.786664
98742.898438, 478.394989, -69.443298, 483.408875, -8.259305
81317.601563, 490.476990, -62.540798, 494.448212, -7.266581
65828.601563, 496.992004, -53.184700, 499.829651, -6.108159
53169.199219, 504.281006, -59.466599, 507.775146, -6.725461
46080.000000, 506.682007, -46.226299, 508.786346, -5.212855
36378.898438, 515.367004, -39.570202, 516.883850, -4.390592
30052.199219, 531.937012, -15.675700, 532.167969, -1.687966
24685.699219, 525.752014, -28.929001, 526.547302, -3.149470
20329.400391, 525.752991, -27.467600, 526.470032, -2.990659
16457.099609, 526.419006, -26.938601, 527.107849, -2.929459
13552.900391, 529.554016, -21.023500, 529.971191, -2.273471
11148.400391, 532.232971, -18.537901, 532.555725, -1.994830
9600.000000, 531.950989, -14.458500, 532.147461, -1.556924
7854.549805, 532.929993, -14.064300, 533.115540, -1.511714
6400.000000, 535.716980, -13.366500, 535.883728, -1.429272
5236.359863, 534.568970, -14.332700, 534.761047, -1.535829
4320.000000, 533.200989, -11.855900, 533.332764, -1.273781
3526.530029, 533.382996, -12.481300, 533.528992, -1.340492
2880.000000, 541.627991, -12.543200, 541.773193, -1.326638
2367.120117, 539.456970, -15.373200, 539.675964, -1.632347
1963.640015, 540.294006, -14.982400, 540.501709, -1.588410
1614.949951, 545.026978, -12.831900, 545.178040, -1.348700
1329.229980, 542.127991, -17.194599, 542.400574, -1.816634
1093.670044, 543.367004, -18.249300, 543.673401, -1.923589
900.000000, 547.770020, -25.546801, 548.365417, -2.670216
744.828003, 549.528992, -29.690599, 550.330505, -3.092637
617.143005, 551.633972, -34.523701, 552.713257, -3.581153
514.286011, 553.999023, -39.842400, 555.429871, -4.113505
415.385010, 556.724976, -47.144600, 558.717590, -4.840374
342.856995, 560.575012, -55.192902, 563.285522, -5.623085
284.210999, 564.557007, -63.832600, 568.154236, -6.450849
232.257996, 569.478027, -75.474701, 574.457703, -7.549591
191.149994, 575.718994, -88.245796, 582.442871, -8.714432
157.664001, 582.377014, -102.927002, 591.402527, -10.022729
130.119995, 590.164001, -120.246002, 602.289490, -11.516387
106.931000, 599.903992, -140.720993, 616.187622, -13.201339
88.524597, 611.617981, -163.712997, 633.149658, -14.985179
72.973000, 625.831970, -191.350998, 654.431702, -17.001253
60.000000, 635.875977, -215.936996, 671.540771, -18.756966
49.541302, 651.788025, -249.826996, 698.026611, -20.971571
40.601501, 669.317993, -290.651001, 729.701721, -23.472872
33.540401, 685.262024, -337.804993, 764.000183, -26.241335
27.551001, 710.062012, -391.950989, 811.057129, -28.898497
22.689100, 735.460022, -453.712006, 864.150452, -31.670816
18.750000, 763.442993, -524.153992, 926.057556, -34.472168
15.517200, 794.900024, -606.234985, 999.693420, -37.331158
12.857100, 829.375977, -700.791016, 1085.805054, -40.196533
10.465100, 870.200012, -823.195007, 1197.872314, -43.410004
8.653850, 913.036987, -955.211975, 1321.388062, -46.293209
7.142860, 960.562988, -1111.900024, 1469.354614, -49.176487
5.844160, 1017.960022, -1305.839966, 1655.735596, -52.062012
4.838710, 1079.839966, -1522.170044, 1866.294678, -54.647797
3.982300, 1152.219971, -1784.989990, 2124.570557, -57.157558
3.284670, 1235.449951, -2092.350098, 2429.869385, -59.439838
2.694610, 1334.160034, -2466.040039, 2803.807617, -61.586021
2.227720, 1444.670044, -2890.469971, 3231.391113, -63.443909
1.829270, 1578.920044, -3410.760010, 3758.493408, -65.159485
1.510070, 1732.750000, -4008.610107, 4367.079102, -66.623245
1.243090, 1916.520020, -4726.060059, 5099.871582, -67.926384
1.022730, 2139.530029, -5580.259766, 5976.360840, -69.022652
0.845865, 2394.570068, -6550.950195, 6974.877441, -69.921120
0.694444, 2714.110107, -7746.959961, 8208.640625, -70.692345
0.573980, 3010.330078, -9134.660156, 9617.905273, -71.760345
0.472689, 3463.820068, -10776.500000, 11319.496094, -72.181381
0.390625, 4002.530029, -12800.000000, 13411.198242, -72.635666
0.321429, 4687.799805, -15080.700195, 15792.498047, -72.732269
0.264085, 5564.109863, -17569.400391, 18429.410156, -72.427353
0.218023, 6380.720215, -21051.400391, 21997.160156, -73.137848
0.179426, 7691.779785, -24556.400391, 25732.863281, -72.607925
0.147638, 9170.469727, -28831.900391, 30255.181641, -72.355865
0.121753, 10933.099609, -33762.898438, 35488.957031, -72.057007
0.100446, 13050.700195, -39470.199219, 41571.832031, -71.703697
