Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 4.342920, 5.925890, 7.346912, 53.763355
276480.000000, 4.760790, 5.003340, 6.906412, 46.422989
230400.000000, 5.168780, 4.176530, 6.645276, 38.939259
172800.000000, 5.499550, 3.112060, 6.319016, 29.504454
153600.000000, 5.582610, 2.711510, 6.206273, 25.906147
115200.000000, 5.756630, 1.944760, 6.076255, 18.666492
98742.898438, 5.826430, 1.623910, 6.048501, 15.573919
81317.601563, 5.881670, 1.272220, 6.017689, 12.205194
65828.601563, 5.929120, 0.949023, 6.004591, 9.093704
53169.199219, 5.953060, 0.629251, 5.986224, 6.033879
46080.000000, 5.974880, 0.460704, 5.992616, 4.409171
36378.898438, 6.006360, 0.208280, 6.009970, 1.986026
30052.199219, 6.029020, 0.021755, 6.029059, 0.206743
24685.699219, 6.060430, -0.167217, 6.062737, -1.580482
20329.400391, 6.100420, -0.349328, 6.110414, -3.277346
16457.099609, 6.142950, -0.558182, 6.168258, -5.191949
13552.900391, 6.198740, -0.754717, 6.244516, -6.941782
11148.400391, 6.266780, -0.966259, 6.340835, -8.765265
9600.000000, 6.320220, -1.138330, 6.421914, -10.210036
7854.549805, 6.412770, -1.388090, 6.561281, -12.213657
6400.000000, 6.523720, -1.678070, 6.736085, -14.425239
5236.359863, 6.644560, -1.990110, 6.936189, -16.673468
4320.000000, 6.776840, -2.332260, 7.166938, -18.990980
3526.530029, 6.945550, -2.738900, 7.466073, -21.521242
2880.000000, 7.130050, -3.199460, 7.814996, -24.167156
2367.120117, 7.343950, -3.729360, 8.236609, -26.922092
1963.640015, 7.544700, -4.296360, 8.682236, -29.659523
1614.949951, 7.806440, -4.990990, 9.265553, -32.592518
1329.229980, 8.085430, -5.795080, 9.947721, -35.630348
1093.670044, 8.403100, -6.719290, 10.759226, -38.646542
900.000000, 8.783370, -7.830970, 11.767399, -41.719170
744.828003, 9.160460, -9.086610, 12.902733, -44.768112
617.143005, 9.590940, -10.544300, 14.253716, -47.710808
514.286011, 10.055500, -12.200800, 15.810522, -50.505772
415.385010, 10.677800, -14.507400, 18.013330, -53.646023
342.856995, 11.316600, -16.970200, 20.397379, -56.302616
284.210999, 12.068300, -19.860901, 23.240036, -58.715408
232.257996, 12.961300, -23.495199, 26.833181, -61.116356
191.149994, 13.979200, -27.661900, 30.993528, -63.189816
157.664001, 15.155900, -32.553001, 35.908203, -65.034447
130.119995, 16.541201, -38.325401, 41.742638, -66.655022
106.931000, 18.212999, -45.317699, 48.840630, -68.105003
88.524597, 20.128000, -53.328400, 57.000481, -69.321739
72.973000, 22.492701, -63.152302, 67.038307, -70.395828
60.000000, 25.608000, -73.772697, 78.090851, -70.857063
49.541302, 29.140301, -86.828499, 91.587914, -71.447853
40.601501, 33.609901, -102.783997, 108.139610, -71.892487
33.540401, 38.113499, -120.623001, 126.501175, -72.464912
27.551001, 44.937199, -142.723007, 149.630234, -72.523094
22.689100, 53.056000, -167.910995, 176.093842, -72.464668
18.750000, 62.803799, -196.684998, 206.468658, -72.291115
15.517200, 74.390297, -229.621994, 241.371445, -72.049316
12.857100, 88.387901, -267.209991, 281.449097, -71.696793
10.465100, 106.625000, -314.621002, 332.197632, -71.278488
8.653850, 127.273003, -365.696991, 387.211456, -70.810638
7.142860, 151.363007, -423.670013, 449.896698, -70.339905
5.844160, 180.615005, -492.933990, 524.981628, -69.876755
4.838710, 211.942001, -567.309021, 605.606262, -69.514725
3.982300, 248.244995, -655.054016, 700.515076, -69.244850
3.284670, 288.119995, -755.145996, 808.244141, -69.116035
2.694610, 333.333008, -874.070984, 935.473694, -69.125305
2.227720, 380.565002, -1007.380005, 1076.867798, -69.304588
1.829270, 434.084015, -1169.199951, 1247.179810, -69.631760
1.510070, 490.811005, -1354.030029, 1440.240479, -70.075348
1.243090, 555.143005, -1576.150024, 1671.057373, -70.596992
1.022730, 628.018982, -1842.189941, 1946.296875, -71.175308
0.845865, 705.872009, -2145.169922, 2258.320068, -71.786118
0.694444, 799.752014, -2520.979980, 2644.795654, -72.398956
0.573980, 877.836975, -2960.780029, 3088.173584, -73.485519
0.472689, 999.674988, -3485.459961, 3625.986816, -73.996437
0.390625, 1136.180054, -4141.129883, 4294.166016, -74.657593
0.321429, 1307.369995, -4882.959961, 5054.949219, -75.011124
0.264085, 1505.040039, -5774.759766, 5967.662598, -75.392311
0.218023, 1732.369995, -6813.569824, 7030.351563, -75.734650
0.179426, 2014.979980, -8048.439941, 8296.838867, -75.944519
0.147638, 2352.709961, -9520.719727, 9807.107422, -76.119446
0.121753, 2756.399902, -11246.500000, 11579.356445, -76.228874
0.100446, 3251.520020, -13283.099609, 13675.274414, -76.245255
