Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.580017, 3.957770, 4.000045, 81.662590
276480.000000, 1.124860, 3.210260, 3.401629, 70.689766
197486.000000, 1.822710, 2.293140, 2.929294, 51.520451
153600.000000, 2.069490, 1.745250, 2.707155, 40.141731
125673.000000, 2.222620, 1.373870, 2.612960, 31.721493
98742.898438, 2.347320, 1.039180, 2.567062, 23.879410
76800.000000, 2.423690, 0.755310, 2.538655, 17.308933
60104.300781, 2.496420, 0.468587, 2.540017, 10.630924
49371.398438, 2.516430, 0.315273, 2.536103, 7.141140
38400.000000, 2.543010, 0.142732, 2.547012, 3.212480
30052.199219, 2.573200, -0.017711, 2.573261, -0.394353
23834.500000, 2.598610, -0.159866, 2.603523, -3.520389
18681.099609, 2.633690, -0.312135, 2.652122, -6.758952
14706.400391, 2.670870, -0.461494, 2.710447, -9.803222
11520.000000, 2.718960, -0.631713, 2.791380, -13.079832
9600.000000, 2.760180, -0.766991, 2.864763, -15.529398
7513.040039, 2.827710, -0.975976, 2.991400, -19.041967
5760.000000, 2.907320, -1.235400, 3.158912, -23.021969
4547.370117, 2.989350, -1.516600, 3.352057, -26.900248
3600.000000, 3.086990, -1.841000, 3.594272, -30.810741
2880.000000, 3.196450, -2.214470, 3.888595, -34.713848
2273.679932, 3.294380, -2.668870, 4.239789, -39.011906
1781.439941, 3.449830, -3.274400, 4.756366, -43.505539
1416.390015, 3.623320, -3.967330, 5.372910, -47.594883
1122.079956, 3.820110, -4.831880, 6.159570, -51.669918
900.000000, 4.067520, -5.842710, 7.119128, -55.155521
720.000000, 4.351900, -7.072710, 8.304352, -58.395653
568.421021, 4.729500, -8.666680, 9.873172, -61.378227
440.816010, 5.258630, -10.813700, 12.024529, -64.066658
354.097992, 5.821310, -13.057200, 14.296088, -65.971184
276.923004, 6.638900, -16.132099, 17.444759, -67.631187
220.408005, 7.612360, -19.612801, 21.038298, -68.787163
174.194000, 8.901610, -23.947599, 25.548506, -69.609299
137.580002, 10.576300, -29.203100, 31.059286, -70.091454
109.091003, 12.695700, -35.426998, 37.633137, -70.284241
87.096802, 15.298300, -42.665501, 45.325298, -70.274025
68.354401, 18.912001, -52.145302, 55.468876, -70.065369
54.545502, 23.291500, -61.291599, 65.567940, -69.192635
42.857101, 28.916901, -73.607300, 79.083641, -68.552422
33.962299, 34.942699, -87.369003, 94.097473, -68.201363
26.865700, 43.072899, -103.861000, 112.438347, -67.475395
21.343901, 52.290001, -122.454002, 133.151138, -66.876678
17.307699, 61.929798, -142.257996, 155.153595, -66.474854
13.636400, 74.031403, -168.246002, 183.813400, -66.249603
10.714300, 87.819504, -199.582001, 218.048721, -66.249672
8.490570, 102.867996, -235.966003, 257.413635, -66.445488
6.716420, 120.114998, -280.381989, 305.027344, -66.809814
5.294120, 140.192993, -334.505005, 362.695007, -67.261154
4.166670, 163.667999, -401.156006, 433.259003, -67.804985
3.308820, 190.154999, -478.791992, 515.170532, -68.339218
2.616280, 221.921997, -573.968018, 615.376831, -68.861244
2.073730, 258.606995, -687.711975, 734.728027, -69.391762
1.642340, 300.843994, -825.166016, 878.297241, -69.968849
1.300580, 349.265015, -991.059998, 1050.802490, -70.586746
1.032110, 402.661987, -1191.609985, 1257.804077, -71.329147
0.815217, 461.209991, -1440.579956, 1512.608765, -72.247238
0.646552, 525.046021, -1743.869995, 1821.196289, -73.243950
0.511364, 584.396973, -2132.280029, 2210.913330, -74.673233
0.407609, 669.200012, -2594.469971, 2679.384766, -75.536766
0.321429, 776.908020, -3232.939941, 3324.979248, -76.487465
0.254525, 916.099976, -3972.939941, 4077.191650, -77.015404
0.201613, 1097.650024, -4892.330078, 5013.953613, -77.354439
0.159574, 1337.579956, -6039.439941, 6185.786621, -77.512047
0.126689, 1665.979980, -7429.149902, 7613.655762, -77.360588
0.100446, 2112.209961, -9147.480469, 9388.174805, -76.997932
