Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 523.078979, -165.757996, 548.714294, -17.582836
276480.000000, 524.512024, -174.834000, 552.883179, -18.434620
197486.000000, 567.309021, -227.069000, 611.064514, -21.814070
153600.000000, 616.702026, -248.050995, 664.718506, -21.911066
125673.000000, 656.708984, -272.787994, 711.111755, -22.557337
98742.898438, 723.153015, -275.550995, 773.872498, -20.858894
76800.000000, 786.645996, -264.864990, 830.039368, -18.608463
60104.300781, 843.703003, -252.417999, 880.652954, -16.656063
49371.398438, 889.997009, -219.677002, 916.707520, -13.865114
38400.000000, 922.544983, -204.955002, 945.037476, -12.525553
30052.199219, 894.539001, -140.022003, 905.431519, -8.896307
23834.500000, 969.262024, -143.100006, 979.768616, -8.398371
18681.099609, 997.073975, -116.445000, 1003.850525, -6.661211
14706.400391, 988.437988, -108.720001, 994.399170, -6.276830
11520.000000, 1008.989990, -92.013496, 1013.176819, -5.210600
9600.000000, 1005.840027, -88.918198, 1009.762634, -5.051925
7513.040039, 1025.829956, -85.750801, 1029.407715, -4.778339
5760.000000, 1032.430054, -75.201103, 1035.165161, -4.166007
4547.370117, 1040.719971, -74.474503, 1043.381226, -4.093141
3600.000000, 1056.310059, -88.893799, 1060.043823, -4.810394
2880.000000, 1066.020020, -83.311501, 1069.270508, -4.468692
2273.679932, 1075.739990, -83.593903, 1078.983032, -4.443427
1781.439941, 1091.609985, -85.229698, 1094.932129, -4.464429
1416.390015, 1101.469971, -90.977997, 1105.220825, -4.721735
1122.079956, 1127.550049, -70.653397, 1129.761475, -3.585522
900.000000, 1134.199951, -70.304901, 1136.376831, -3.547017
720.000000, 1143.939941, -64.322701, 1145.746948, -3.218300
568.421021, 1152.130005, -59.901402, 1153.686157, -2.976235
440.816010, 1158.790039, -56.297199, 1160.156738, -2.781399
354.097992, 1164.369995, -55.658100, 1165.699463, -2.736715
276.923004, 1169.829956, -56.558498, 1171.196411, -2.767959
220.408005, 1174.949951, -60.164799, 1176.489380, -2.931343
174.194000, 1180.170044, -66.168198, 1182.023560, -3.209023
137.580002, 1187.079956, -74.958702, 1189.444214, -3.613171
109.091003, 1193.989990, -88.183601, 1197.242065, -4.223981
87.096802, 1204.510010, -102.585999, 1208.870605, -4.868033
68.354401, 1220.739990, -124.865997, 1227.109497, -5.840310
54.545502, 1215.939941, -136.830994, 1223.614624, -6.420543
42.857101, 1225.910034, -165.270004, 1237.000244, -7.677989
33.962299, 1231.650024, -204.716003, 1248.547363, -9.437019
26.865700, 1249.310059, -245.195999, 1273.144409, -11.104024
21.343901, 1266.189941, -294.739014, 1300.041504, -13.103751
17.307699, 1282.239990, -349.942993, 1329.134888, -15.265148
13.636400, 1303.949951, -426.634003, 1371.970093, -18.117365
10.714300, 1327.569946, -522.684021, 1426.758789, -21.490297
8.490570, 1353.989990, -638.005981, 1496.776733, -25.230017
6.716420, 1387.510010, -778.083984, 1590.785522, -29.282715
5.294120, 1425.579956, -956.377014, 1716.663940, -33.856426
4.166670, 1474.250000, -1178.349976, 1887.305420, -38.634918
3.308820, 1533.150024, -1441.650024, 2104.496094, -43.238232
2.616280, 1608.310059, -1770.180054, 2391.693604, -47.743057
2.073730, 1704.750000, -2169.070068, 2758.810791, -51.834927
1.642340, 1827.719971, -2656.520020, 3224.540039, -55.471531
1.300580, 1985.099976, -3244.750000, 3803.817139, -58.542194
1.032110, 2187.360107, -3952.129883, 4517.064941, -61.037071
0.815217, 2428.020020, -4807.140137, 5385.524902, -63.202290
0.646552, 2726.780029, -5817.270020, 6424.636719, -64.885696
0.511364, 2996.459961, -7100.350098, 7706.733887, -67.119484
0.407609, 3382.030029, -8548.360352, 9193.073242, -68.414513
0.321429, 3871.229980, -10553.400391, 11241.026367, -69.855804
0.254525, 4401.669922, -12757.500000, 13495.500000, -70.964226
0.201613, 4988.919922, -15490.900391, 16274.437500, -72.148590
0.159574, 5663.200195, -18869.099609, 19700.628906, -73.293877
0.126689, 6469.049805, -22625.400391, 23532.050781, -74.043709
0.100446, 7249.549805, -28422.099609, 29332.093750, -75.690819
