Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 2.431300, 5.478780, 5.994018, 66.069954
276480.000000, 3.015720, 4.285120, 5.239925, 54.863441
197486.000000, 3.755220, 2.998980, 4.805784, 38.611439
153600.000000, 4.045620, 2.283150, 4.645408, 29.438255
125673.000000, 4.255680, 1.823090, 4.629737, 23.189798
98742.898438, 4.402270, 1.368540, 4.610085, 17.268978
76800.000000, 4.504400, 1.008670, 4.615954, 12.622016
60104.300781, 4.560670, 0.713121, 4.616086, 8.886991
49371.398438, 4.579660, 0.521608, 4.609269, 6.497797
38400.000000, 4.594050, 0.311447, 4.604595, 3.878350
30052.199219, 4.615460, 0.122774, 4.617093, 1.523743
23834.500000, 4.629090, -0.045537, 4.629314, -0.563605
18681.099609, 4.654330, -0.212456, 4.659176, -2.613564
14706.400391, 4.671660, -0.393267, 4.688183, -4.811896
11520.000000, 4.749840, -0.599159, 4.787480, -7.189489
9600.000000, 4.773770, -0.756488, 4.833338, -9.004650
7513.040039, 4.820910, -1.001790, 4.923896, -11.739057
5760.000000, 4.883420, -1.310310, 5.056155, -15.019721
4547.370117, 4.946110, -1.644770, 5.212415, -18.393934
3600.000000, 5.035970, -2.045890, 5.435684, -22.109715
2880.000000, 5.121020, -2.504160, 5.700497, -26.058462
2273.679932, 5.183980, -3.056790, 6.018107, -30.526192
1781.439941, 5.331680, -3.802740, 6.548866, -35.497791
1416.390015, 5.509850, -4.662360, 7.217759, -40.237446
1122.079956, 5.731670, -5.733660, 8.107213, -45.009945
900.000000, 6.005730, -6.978140, 9.206695, -49.283092
720.000000, 6.336210, -8.495970, 10.598540, -53.284790
568.421021, 6.785030, -10.461600, 12.469231, -57.033962
440.816010, 7.438470, -13.109300, 15.072643, -60.428589
354.097992, 8.148900, -15.863700, 17.834280, -62.811241
276.923004, 9.193700, -19.605200, 21.653822, -64.876152
220.408005, 10.445400, -23.802700, 25.993748, -66.306572
174.194000, 12.092900, -28.966700, 31.389614, -67.340637
137.580002, 14.166700, -35.136101, 37.884575, -68.040955
109.091003, 16.653000, -42.340698, 45.497879, -68.529816
87.096802, 19.487301, -50.670700, 54.288807, -68.963905
68.354401, 23.071800, -61.609200, 65.787544, -69.469772
54.545502, 27.006901, -72.325699, 77.203491, -69.524040
42.857101, 31.553499, -87.255798, 92.785759, -70.118973
33.962299, 35.772800, -104.726997, 110.668144, -71.140778
26.865700, 41.489700, -126.819000, 133.433334, -71.884132
21.343901, 47.756599, -153.182007, 160.453796, -72.684410
17.307699, 54.262501, -182.658005, 190.547546, -73.454803
13.636400, 62.438999, -223.201004, 231.769958, -74.371399
10.714300, 71.930000, -274.039001, 283.321899, -75.292725
8.490570, 82.485199, -335.088013, 345.090973, -76.171028
6.716420, 94.627602, -410.830994, 421.588043, -77.029167
5.294120, 109.029999, -506.319000, 517.925171, -77.847580
4.166670, 125.540001, -626.526001, 638.979736, -78.669434
3.308820, 143.813004, -770.318970, 783.628418, -79.425026
2.616280, 165.709000, -952.112976, 966.425659, -80.126953
2.073730, 190.925003, -1176.910034, 1192.295898, -80.785439
1.642340, 220.526001, -1457.819946, 1474.405273, -81.398010
1.300580, 256.627991, -1808.750000, 1826.864624, -81.924690
1.032110, 298.515991, -2242.419922, 2262.202148, -82.417267
0.815217, 351.324005, -2793.379883, 2815.386230, -82.831551
0.646552, 413.151001, -3468.040039, 3492.562744, -83.206329
0.511364, 480.782990, -4322.379883, 4349.036621, -83.653038
0.407609, 574.926025, -5351.209961, 5382.005859, -83.867775
0.321429, 690.575989, -6722.500000, 6757.876953, -84.134819
0.254525, 848.596985, -8375.730469, 8418.609375, -84.214737
0.201613, 1044.479980, -10435.599609, 10487.739258, -84.284409
0.159574, 1296.250000, -13016.200195, 13080.585938, -84.312836
0.126689, 1642.319946, -16096.299805, 16179.866211, -84.174225
0.100446, 1977.280029, -20172.599609, 20269.273438, -84.401817
