Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.012200, 4.196240, 4.196258, 89.833313
276480.000000, 0.610769, 3.178100, 3.236257, 79.121483
197486.000000, 1.510370, 2.182080, 2.653807, 55.310184
153600.000000, 1.839620, 1.657920, 2.476469, 42.026115
125673.000000, 2.048770, 1.300650, 2.426757, 32.409191
98742.898438, 2.219480, 0.989298, 2.429980, 24.024164
76800.000000, 2.323460, 0.733335, 2.436441, 17.516842
60104.300781, 2.395530, 0.488741, 2.444879, 11.531345
49371.398438, 2.412470, 0.355231, 2.438483, 8.376487
38400.000000, 2.425690, 0.198035, 2.433760, 4.667316
30052.199219, 2.437810, 0.063713, 2.438642, 1.497099
23834.500000, 2.447370, -0.060830, 2.448126, -1.423801
18681.099609, 2.461730, -0.187630, 2.468870, -4.358586
14706.400391, 2.482110, -0.323264, 2.503072, -7.420298
11520.000000, 2.505090, -0.472038, 2.549176, -10.671207
9600.000000, 2.526750, -0.595133, 2.595891, -13.253489
7513.040039, 2.559860, -0.783061, 2.676951, -17.008869
5760.000000, 2.607960, -1.027140, 2.802940, -21.496906
4547.370117, 2.654970, -1.293430, 2.953274, -25.974100
3600.000000, 2.717690, -1.603000, 3.155226, -30.533770
2880.000000, 2.794660, -1.966880, 3.417417, -35.137859
2273.679932, 2.860380, -2.423540, 3.749043, -40.273911
1781.439941, 2.989730, -3.012070, 4.243943, -45.213272
1416.390015, 3.137180, -3.695760, 4.847736, -49.673428
1122.079956, 3.329810, -4.546460, 5.635418, -53.781094
900.000000, 3.574180, -5.533100, 6.587105, -57.139023
720.000000, 3.881060, -6.719630, 7.759900, -59.990543
568.421021, 4.304000, -8.240180, 9.296504, -62.421093
440.816010, 4.909170, -10.249300, 11.364335, -64.406693
354.097992, 5.557730, -12.292200, 13.490239, -65.670624
276.923004, 6.482150, -15.031900, 16.369982, -66.673019
220.408005, 7.512670, -18.041201, 19.542906, -67.392296
174.194000, 8.764500, -21.714199, 23.416296, -68.019516
137.580002, 10.215400, -26.114799, 28.041704, -68.635910
109.091003, 11.812600, -31.327101, 33.480217, -69.339882
87.096802, 13.527000, -37.485401, 39.851410, -70.157501
68.354401, 15.614300, -45.790501, 48.379505, -71.170914
54.545502, 17.942900, -54.188000, 57.081406, -71.679108
42.857101, 20.627100, -66.056198, 69.201866, -72.658203
33.962299, 23.076000, -80.089500, 83.347649, -73.926842
26.865700, 26.628500, -97.972198, 101.526497, -74.794525
21.343901, 30.587099, -119.433998, 123.288483, -75.635269
17.307699, 34.752300, -143.529007, 147.676331, -76.389076
13.636400, 40.020302, -176.791000, 181.264130, -77.244888
10.714300, 46.171902, -218.654999, 223.476730, -78.076416
8.490570, 53.040501, -269.243988, 274.418701, -78.855545
6.716420, 60.905399, -332.140991, 337.679016, -79.608971
5.294120, 70.454399, -411.898010, 417.880127, -80.293602
4.166670, 81.544601, -512.728027, 519.171997, -80.963326
3.308820, 94.067001, -633.840027, 640.782166, -81.558449
2.616280, 109.766998, -787.593994, 795.206299, -82.065804
2.073730, 128.341003, -977.836975, 986.223389, -82.522675
1.642340, 150.973999, -1216.150024, 1225.485229, -82.923462
1.300580, 180.365005, -1513.619995, 1524.328369, -83.204597
1.032110, 216.410004, -1881.510010, 1893.914795, -83.438698
0.815217, 263.136993, -2348.659912, 2363.354492, -83.607422
0.646552, 321.237000, -2919.250000, 2936.871582, -83.720367
0.511364, 388.605011, -3639.510010, 3660.197754, -83.905388
0.407609, 483.282013, -4506.270020, 4532.110840, -83.878654
0.321429, 605.578003, -5656.279785, 5688.604980, -83.889008
0.254525, 775.627991, -7039.890137, 7082.489258, -83.712723
0.201613, 995.666016, -8759.280273, 8815.687500, -83.515030
0.159574, 1287.939941, -10903.099609, 10978.905273, -83.263115
0.126689, 1691.270020, -13448.299805, 13554.230469, -82.832069
0.100446, 2139.860107, -16811.500000, 16947.138672, -82.746094
