Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.350981, 4.193370, 4.208033, 85.215538
276480.000000, 0.283627, 3.136380, 3.149178, 84.832710
197486.000000, 1.160880, 2.178090, 2.468141, 61.943245
153600.000000, 1.498260, 1.672560, 2.245493, 48.146381
125673.000000, 1.693170, 1.289540, 2.128318, 37.293365
98742.898438, 1.890270, 0.986191, 2.132063, 27.551935
76800.000000, 1.993650, 0.738505, 2.126036, 20.326073
60104.300781, 2.076030, 0.491906, 2.133512, 13.330141
49371.398438, 2.090330, 0.359907, 2.121088, 9.769238
38400.000000, 2.104090, 0.207777, 2.114324, 5.639622
30052.199219, 2.116620, 0.075835, 2.117978, 2.051944
23834.500000, 2.128600, -0.041861, 2.129011, -1.126635
18681.099609, 2.143620, -0.165355, 2.149988, -4.410958
14706.400391, 2.161200, -0.293693, 2.181064, -7.738718
11520.000000, 2.185660, -0.433541, 2.228243, -11.219389
9600.000000, 2.207410, -0.549341, 2.274738, -13.974874
7513.040039, 2.241170, -0.726089, 2.355854, -17.951166
5760.000000, 2.285410, -0.951894, 2.475722, -22.612169
4547.370117, 2.335870, -1.195910, 2.624212, -27.111368
3600.000000, 2.396840, -1.483840, 2.818976, -31.760897
2880.000000, 2.463690, -1.815170, 3.060165, -36.381630
2273.679932, 2.539510, -2.230960, 3.380280, -41.299313
1781.439941, 2.660480, -2.768650, 3.839736, -46.141415
1416.390015, 2.796660, -3.392440, 4.396585, -50.498512
1122.079956, 2.973370, -4.153800, 5.108325, -54.404182
900.000000, 3.196070, -5.049800, 5.976232, -57.669865
720.000000, 3.464340, -6.126030, 7.037748, -60.511345
568.421021, 3.827800, -7.515630, 8.434260, -63.009705
440.816010, 4.332340, -9.345490, 10.300842, -65.128731
354.097992, 4.890340, -11.254000, 12.270613, -66.513008
276.923004, 5.695880, -13.824000, 14.951456, -67.606956
220.408005, 6.647510, -16.695200, 17.969950, -68.289085
174.194000, 7.872560, -20.208799, 21.688080, -68.716049
137.580002, 9.392680, -24.393600, 26.139439, -68.940948
109.091003, 11.185800, -29.274000, 31.338303, -69.087791
87.096802, 13.265400, -34.994400, 37.424309, -69.239685
68.354401, 15.840000, -42.406502, 45.268280, -69.517944
54.545502, 18.675100, -49.653500, 53.049313, -69.388290
42.857101, 21.969101, -59.748001, 63.658974, -69.811737
33.962299, 25.073299, -71.518204, 75.786041, -70.680038
26.865700, 29.271400, -86.384903, 91.209465, -71.281120
21.343901, 33.923901, -104.093002, 109.481438, -71.949203
17.307699, 38.820702, -123.875000, 129.815491, -72.599731
13.636400, 45.157700, -151.024994, 157.631744, -73.352905
10.714300, 52.780602, -184.921997, 192.306885, -74.070137
8.490570, 61.580399, -225.237000, 233.503433, -74.708870
6.716420, 72.193298, -275.059998, 284.376282, -75.293640
5.294120, 85.148201, -336.799011, 347.395721, -75.812004
4.166670, 100.434998, -413.576996, 425.597382, -76.350250
3.308820, 117.617996, -504.278992, 517.813965, -76.871056
2.616280, 137.839996, -617.575012, 632.770691, -77.418060
2.073730, 160.352005, -756.419006, 773.228638, -78.031143
1.642340, 186.251007, -928.971985, 947.458923, -78.662987
1.300580, 216.514008, -1144.119995, 1164.426392, -79.284042
1.032110, 252.000000, -1410.089966, 1432.430664, -79.867538
0.815217, 296.476990, -1747.680054, 1772.648926, -80.371979
0.646552, 350.484009, -2161.120117, 2189.355957, -80.788124
0.511364, 413.187012, -2683.639893, 2715.261719, -81.247185
0.407609, 502.524994, -3310.649902, 3348.572021, -81.368919
0.321429, 621.965027, -4146.339844, 4192.728516, -81.469078
0.254525, 787.244995, -5143.000000, 5202.903320, -81.297234
0.201613, 1007.380005, -6376.649902, 6455.732422, -81.022636
0.159574, 1307.780029, -7907.149902, 8014.568359, -80.608757
0.126689, 1712.349976, -9761.589844, 9910.639648, -80.050560
0.100446, 2265.320068, -12056.099609, 12267.078125, -79.358315
