row_id,sample_id,valid_sigma,valid_temperature,valid_geometry,valid_eis,flags
606,S8-3-31-1-1,True,True,True,True,[]
607,S8-3-31-1-1,True,True,True,True,[]
608,S8-3-31-1-1,True,True,True,True,[]
609,S8-3-31-1-1,True,True,True,True,[]
610,S8-3-31-1-1,True,True,True,True,[]
611,S8-3-31-1-1,True,True,True,True,[]
612,S8-3-31-1-1,True,True,True,True,[]
613,S8-3-31-1-1,True,True,True,True,[]
614,S8-3-31-1-1,True,True,True,True,[]
615,S8-3-31-1-1,True,True,True,True,[]
616,S8-3-31-1-1,True,True,True,True,[]
617,S8-3-31-1-1,True,True,True,True,[]
618,S8-3-31-1-1,True,True,True,True,[]
619,S8-3-31-1-1,True,True,True,True,[]
620,S8-3-31-1-1,True,True,True,True,[]
621,S8-3-31-1-1,True,True,True,True,[]
622,S8-3-31-1-1,True,True,True,True,[]
623,S8-3-31-1-1,True,True,True,True,[]
624,S8-3-31-1-1,True,True,True,True,[]
625,S8-3-31-1-1,True,True,True,True,[]
626,S8-3-31-1-1,True,True,True,True,[]
627,S8-3-31-1-1,True,True,True,True,[]
628,S8-3-31-1-1,True,True,True,True,[]
629,S8-3-31-1-1,True,True,True,True,[]
630,S8-3-31-1-1,True,True,True,True,[]
631,S8-3-31-1-1,True,True,True,True,[]
632,S8-3-31-1-1,True,True,True,True,[]
633,S8-3-31-1-1,True,True,True,True,[]
634,S8-3-31-1-1,True,True,True,True,[]
635,S8-3-31-1-1,True,True,True,True,[]
636,S8-3-31-1-1,True,True,True,True,[]
637,S8-3-31-1-1,True,True,True,True,[]
638,S8-3-31-1-1,True,True,True,True,[]
639,S8-3-31-1-1,True,True,True,True,[]
640,S8-3-32-1-1,True,True,True,True,[]
641,S8-3-32-1-1,True,True,True,True,[]
642,S8-3-32-1-1,True,True,True,True,[]
643,S8-3-32-1-1,True,True,True,True,[]
644,S8-3-32-1-1,True,True,True,True,[]
645,S8-3-32-1-1,True,True,True,True,[]
646,S8-3-32-1-1,True,True,True,True,[]
647,S8-3-32-1-1,True,True,True,True,[]
648,S8-3-32-1-1,True,True,True,True,[]
649,S8-3-32-1-1,True,True,True,True,[]
650,S8-3-32-1-1,True,True,True,True,[]
651,S8-3-32-1-1,True,True,True,True,[]
652,S8-3-32-1-1,True,True,True,True,[]
653,S8-3-32-1-1,True,True,True,True,[]
654,S8-3-32-1-1,True,True,True,True,[]
655,S8-3-32-1-1,True,True,True,True,[]
656,S8-3-32-1-1,True,True,True,True,[]
657,S8-3-32-1-1,True,True,True,True,[]
658,S8-3-32-1-1,True,True,True,True,[]
659,S8-3-32-1-1,True,True,True,True,[]
660,S8-3-32-1-1,True,True,True,True,[]
661,S8-3-32-1-1,True,True,True,True,[]
662,S8-3-32-1-1,True,True,True,True,[]
663,S8-3-32-1-1,True,True,True,True,[]
664,S8-3-32-1-1,True,True,True,True,[]
665,S8-3-32-1-1,True,True,True,True,[]
666,S8-3-32-1-1,True,True,True,True,[]
667,S8-3-32-1-1,True,True,True,True,[]
668,S8-3-32-1-1,True,True,True,True,[]
669,S8-3-32-1-1,True,True,True,True,[]
670,S8-3-32-1-1,True,True,True,True,[]
671,S8-3-32-1-1,True,True,True,True,[]
672,S8-3-32-1-1,True,True,True,True,[]
673,S8-3-32-1-1,True,True,True,True,[]
674,S8-3-32-1-1,True,True,True,True,[]
675,S8-3-32-1-1,True,True,True,True,[]
676,S8-3-32-1-1,True,True,True,True,[]
677,S8-3-32-1-1,True,True,True,True,[]
678,S8-3-33-1-1,True,True,True,True,[]
679,S8-3-33-1-1,True,True,True,True,[]
680,S8-3-33-1-1,True,True,True,True,[]
681,S8-3-33-1-1,True,True,True,True,[]
682,S8-3-33-1-1,True,True,True,True,[]
683,S8-3-33-1-1,True,True,True,True,[]
684,S8-3-33-1-1,True,True,True,True,[]
685,S8-3-33-1-1,True,True,True,True,[]
686,S8-3-33-1-1,True,True,True,True,[]
687,S8-3-33-1-1,True,True,True,True,[]
688,S8-3-33-1-1,True,True,True,True,[]
689,S8-3-33-1-1,True,True,True,True,[]
690,S8-3-33-1-1,True,True,True,True,[]
691,S8-3-33-1-1,True,True,True,True,[]
692,S8-3-33-1-1,True,True,True,True,[]
693,S8-3-33-1-1,True,True,True,True,[]
694,S8-3-33-1-1,True,True,True,True,[]
695,S8-3-33-1-1,True,True,True,True,[]
696,S8-3-33-1-1,True,True,True,True,[]
697,S8-3-33-1-1,True,True,True,True,[]
698,S8-3-33-1-1,True,True,True,True,[]
699,S8-3-33-1-1,True,True,True,True,[]
700,S8-3-33-1-1,True,True,True,True,[]
701,S8-3-33-1-1,True,True,True,True,[]
702,S8-3-33-1-1,True,True,True,True,[]
703,S8-3-33-1-1,True,True,True,True,[]
704,S8-3-33-1-1,True,True,True,True,[]
705,S8-3-33-1-1,True,True,True,True,[]
706,S8-3-33-1-1,True,True,True,True,[]
707,S8-3-33-1-1,True,True,True,True,[]
708,S8-3-33-1-1,True,True,True,True,[]
709,S8-3-33-1-1,True,True,True,True,[]
710,S8-3-33-1-1,True,True,True,True,[]
711,S8-3-33-1-1,True,True,True,True,[]
712,S8-3-33-1-1,True,True,True,True,[]
713,S8-3-33-1-1,True,True,True,True,[]
714,S8-3-33-1-1,True,True,True,True,[]
715,S8-3-33-1-1,True,True,True,True,[]
716,S8-3-35-1-1,True,True,True,True,[]
717,S8-3-35-1-1,True,True,True,True,[]
718,S8-3-35-1-1,True,True,True,True,[]
719,S8-3-35-1-1,True,True,True,True,[]
720,S8-3-35-1-1,True,True,True,True,[]
721,S8-3-35-1-1,True,True,True,True,[]
722,S8-3-35-1-1,True,True,True,True,[]
723,S8-3-35-1-1,True,True,True,True,[]
724,S8-3-35-1-1,True,True,True,True,[]
725,S8-3-35-1-1,True,True,True,True,[]
726,S8-3-35-1-1,True,True,True,True,[]
727,S8-3-35-1-1,True,True,True,True,[]
728,S8-3-35-1-1,True,True,True,True,[]
729,S8-3-35-1-1,True,True,True,True,[]
730,S8-3-35-1-1,True,True,True,True,[]
731,S8-3-35-1-1,True,True,True,True,[]
732,S8-3-35-1-1,True,True,True,True,[]
733,S8-3-35-1-1,True,True,True,True,[]
734,S8-3-35-1-1,True,True,True,True,[]
735,S8-3-35-1-1,True,True,True,True,[]
736,S8-3-35-1-1,True,True,True,True,[]
737,S8-3-35-1-1,True,True,True,True,[]
738,S8-3-35-1-1,True,True,True,True,[]
739,S8-3-35-1-1,True,True,True,True,[]
740,S8-3-35-1-1,True,True,True,True,[]
741,S8-3-35-1-1,True,True,True,True,[]
742,S8-3-35-1-1,True,True,True,True,[]
743,S8-3-35-1-1,True,True,True,True,[]
744,S8-3-35-1-1,True,True,True,True,[]
745,S8-3-35-1-1,True,True,True,True,[]
746,S8-3-37-1-1,True,True,True,True,[]
747,S8-3-37-1-1,True,True,True,True,[]
748,S8-3-37-1-1,True,True,True,True,[]
749,S8-3-37-1-1,True,True,True,True,[]
750,S8-3-37-1-1,True,True,True,True,[]
751,S8-3-37-1-1,True,True,True,True,[]
752,S8-3-37-1-1,True,True,True,True,[]
753,S8-3-37-1-1,True,True,True,True,[]
754,S8-3-37-1-1,True,True,True,True,[]
755,S8-3-37-1-1,True,True,True,True,[]
756,S8-3-37-1-1,True,True,True,True,[]
757,S8-3-37-1-1,True,True,True,True,[]
758,S8-3-37-1-1,True,True,True,True,[]
759,S8-3-37-1-1,True,True,True,True,[]
760,S8-3-37-1-1,True,True,True,True,[]
761,S8-3-37-1-1,True,True,True,True,[]
762,S8-3-37-1-1,True,True,True,True,[]
763,S8-3-37-1-1,True,True,True,True,[]
764,S8-3-37-1-1,True,True,True,True,[]
765,S8-3-37-1-1,True,True,True,True,[]
766,S8-3-37-1-1,True,True,True,True,[]
767,S8-3-37-1-1,True,True,True,True,[]
768,S8-3-37-1-1,True,True,True,True,[]
769,S8-3-37-1-1,True,True,True,True,[]
770,S8-3-37-1-1,True,True,True,True,[]
771,S8-3-38-1-1,True,True,True,True,[]
772,S8-3-38-1-1,True,True,True,True,[]
773,S8-3-38-1-1,True,True,True,True,[]
774,S8-3-38-1-1,True,True,True,True,[]
775,S8-3-38-1-1,True,True,True,True,[]
776,S8-3-38-1-1,True,True,True,True,[]
777,S8-3-38-1-1,True,True,True,True,[]
778,S8-3-38-1-1,True,True,True,True,[]
779,S8-3-38-1-1,True,True,True,True,[]
780,S8-3-38-1-1,True,True,True,True,[]
781,S8-3-38-1-1,True,True,True,True,[]
782,S8-3-38-1-1,True,True,True,True,[]
783,S8-3-38-1-1,True,True,True,True,[]
784,S8-3-38-1-1,True,True,True,True,[]
785,S8-3-38-1-1,True,True,True,True,[]
786,S8-3-38-1-1,True,True,True,True,[]
787,S8-3-38-1-1,True,True,True,True,[]
788,S8-3-38-1-1,True,True,True,True,[]
789,S8-3-38-1-1,True,True,True,True,[]
790,S8-3-38-1-1,True,True,True,True,[]
791,S8-3-38-1-1,True,True,True,True,[]
792,S8-3-38-1-1,True,True,True,True,[]
793,S8-3-38-1-1,True,True,True,True,[]
794,S8-3-38-1-1,True,True,True,True,[]
795,S8-3-38-1-1,True,True,True,True,[]
796,S8-3-38-1-1,True,True,True,True,[]
797,S8-3-38-1-1,True,True,True,True,[]
798,S8-3-38-1-1,True,True,True,True,[]
799,S8-3-38-1-1,True,True,True,True,[]
800,S8-3-38-1-1,True,True,True,True,[]
801,S8-3-38-1-1,True,True,True,True,[]
802,S8-3-38-1-1,True,True,True,True,[]
803,S8-3-38-1-1,True,True,True,True,[]
804,S8-3-38-1-1,True,True,True,True,[]
805,S8-3-38-1-1,True,True,True,True,[]
806,S8-3-38-1-1,True,True,True,True,[]
807,S8-3-38-1-1,True,True,True,True,[]
808,S8-3-38-1-1,True,True,True,True,[]
809,S8-3-38-1-1,True,True,True,True,[]
810,S8-3-38-1-1,True,True,True,True,[]
811,S8-3-4-1,True,True,True,True,[]
812,S8-3-4-1,True,True,True,True,[]
813,S8-3-4-1,True,True,True,True,[]
814,S8-3-4-1,True,True,True,True,[]
815,S8-3-4-1,True,True,True,True,[]
816,S8-3-4-1,True,True,True,True,[]
817,S8-3-4-1,True,True,True,True,[]
818,S8-3-4-1,True,True,True,True,[]
819,S8-3-4-1,True,True,True,True,[]
820,S8-3-4-1,True,True,True,True,[]
821,S8-3-4-1,True,True,True,True,[]
822,S8-3-4-1,True,True,True,True,[]
823,S8-3-4-1,True,True,True,True,[]
824,S8-3-5-1,True,True,True,True,[]
825,S8-3-5-1,True,True,True,True,[]
826,S8-3-5-1,True,True,True,True,[]
827,S8-3-5-1,True,True,True,True,[]
828,S8-3-5-1,True,True,True,True,[]
829,S8-3-5-1,True,True,True,True,[]
830,S8-3-5-1,True,True,True,True,[]
831,S8-3-5-1,True,True,True,True,[]
832,S8-3-5-1,True,True,True,True,[]
833,S8-3-5-1,True,True,True,True,[]
834,S8-3-5-1,True,True,True,True,[]
835,S8-3-5-1,True,True,True,True,[]
836,S8-3-5-1,True,True,True,True,[]
837,S8-3-6-1,True,True,True,True,[]
838,S8-3-6-1,True,True,True,True,[]
839,S8-3-6-1,True,True,True,True,[]
840,S8-3-6-1,True,True,True,True,[]
841,S8-3-6-1,True,True,True,True,[]
842,S8-3-6-1,True,True,True,True,[]
843,S8-3-6-1,True,True,True,True,[]
844,S8-3-6-1,True,True,True,True,[]
845,S8-3-6-1,True,True,True,True,[]
846,S8-3-6-1,True,True,True,True,[]
847,S8-3-6-1,True,True,True,True,[]
848,S8-3-6-1,True,True,True,True,[]
849,S8-3-6-1,True,True,True,True,[]
850,S8-3-6-1,True,True,True,True,[]
851,S8-3-6-1,True,True,True,True,[]
852,S8-3-6-1,True,True,True,True,[]
853,S8-3-6-1,True,True,True,True,[]
854,S8-3-6-1,True,True,True,True,[]
855,S8-3-6-1,True,True,True,True,[]
856,S8-3-6-1,True,True,True,True,[]
857,S8-3-6-2,True,True,True,True,[]
858,S8-3-6-2,True,True,True,True,[]
859,S8-3-6-2,True,True,True,True,[]
860,S8-3-6-2,True,True,True,True,[]
861,S8-3-6-2,True,True,True,True,[]
862,S8-3-6-2,True,True,True,True,[]
863,S8-3-6-2,True,True,True,True,[]
864,S8-3-6-2,True,True,True,True,[]
865,S8-3-6-2,True,True,True,True,[]
866,S8-3-6-2,True,True,True,True,[]
867,S8-3-6-2,True,True,True,True,[]
868,S8-3-6-2,True,True,True,True,[]
869,S8-3-6-2,True,True,True,True,[]
870,S8-3-6-2,True,True,True,True,[]
871,S8-3-6-2,True,True,True,True,[]
872,S8-3-6-2,True,True,True,True,[]
873,S8-3-6-2,True,True,True,True,[]
874,S8-3-6-2,True,True,True,True,[]
875,S8-3-6-2,True,True,True,True,[]
876,S8-3-6-2,True,True,True,True,[]
877,S8-3-6-2,True,True,True,True,[]
878,S8-3-6-2,True,True,True,True,[]
879,S8-3-6-2,True,True,True,True,[]
880,S8-3-6-2,True,True,True,True,[]
881,S8-3-6-2,True,True,True,True,[]
882,S8-3-6-2,True,True,True,True,[]
883,S8-3-6-2,True,True,True,True,[]
884,S8-3-6-2,True,True,True,True,[]
885,S8-3-6-2,True,True,True,True,[]
886,S8-3-6-2,True,True,True,True,[]
887,S8-3-6-2,True,True,True,True,[]
888,S8-3-6-2,True,True,True,True,[]
889,S8-3-6-2,True,True,True,True,[]
890,S8-3-6-2,True,True,True,True,[]
891,S8-3-6-2,True,True,True,True,[]
892,S8-3-6-2,True,True,True,True,[]
893,S8-3-6-3,True,True,True,True,[]
894,S8-3-6-3,True,True,True,True,[]
895,S8-3-6-3,True,True,True,True,[]
896,S8-3-6-3,True,True,True,True,[]
897,S8-3-6-3,True,True,True,True,[]
898,S8-3-6-3,True,True,True,True,[]
899,S8-3-6-3,True,True,True,True,[]
900,S8-3-6-3,True,True,True,True,[]
901,S8-3-6-3,True,True,True,True,[]
902,S8-3-6-3,True,True,True,True,[]
903,S8-3-6-3,True,True,True,True,[]
904,S8-3-6-3,True,True,True,True,[]
905,S8-3-6-3,True,True,True,True,[]
906,S8-3-6-3,True,True,True,True,[]
907,S8-3-7-1,True,True,True,True,[]
908,S8-3-7-1,True,True,True,True,[]
909,S8-3-7-1,True,True,True,True,[]
910,S8-3-7-1,True,True,True,True,[]
911,S8-3-7-1,True,True,True,True,[]
912,S8-3-7-1,True,True,True,True,[]
913,S8-3-7-1,True,True,True,True,[]
914,S8-3-7-1,True,True,True,True,[]
915,S8-3-7-1,True,True,True,True,[]
916,S8-3-7-1,True,True,True,True,[]
917,S8-3-7-1,True,True,True,True,[]
918,S8-3-7-1,True,True,True,True,[]
919,S8-3-7-1,True,True,True,True,[]
920,S8-3-7-1,True,True,True,True,[]
921,S8-3-7-1,True,True,True,True,[]
922,S8-3-7-1,True,True,True,True,[]
923,S8-3-7-1,True,True,True,True,[]
924,S8-3-7-1,True,True,True,True,[]
925,S8-3-7-1,True,True,True,True,[]
926,S8-3-7-1,True,True,True,True,[]
927,S8-3-7-1,True,True,True,True,[]
928,S8-3-7-1,True,True,True,True,[]
929,S8-3-7-1,True,True,True,True,[]
930,S8-3-7-1,True,True,True,True,[]
931,S8-3-7-1,True,True,True,True,[]
932,S8-3-7-1,True,True,True,True,[]
933,S8-3-7-1,True,True,True,True,[]
934,S8-3-7-1,True,True,True,True,[]
935,S8-3-7-1,True,True,True,True,[]
936,S8-3-7-1,True,True,True,True,[]
937,S8-3-7-1,True,True,True,True,[]
938,S8-3-7-1,True,True,True,True,[]
939,S8-3-7-1,True,True,True,True,[]
940,S8-3-7-1,True,True,True,True,[]
941,S8-3-7-1,True,True,True,True,[]
942,S8-3-7-1,True,True,True,True,[]
943,S8-3-7-1,True,True,True,True,[]
944,S8-3-7-1,True,True,True,True,[]
945,S8-3-7-2,True,True,True,True,[]
946,S8-3-7-2,True,True,True,True,[]
947,S8-3-7-2,True,True,True,True,[]
948,S8-3-7-2,True,True,True,True,[]
949,S8-3-7-2,True,True,True,True,[]
950,S8-3-7-2,True,True,True,True,[]
951,S8-3-7-2,True,True,True,True,[]
952,S8-3-7-2,True,True,True,True,[]
953,S8-3-7-2,True,True,True,True,[]
954,S8-3-7-2,True,True,True,True,[]
955,S8-3-7-2,True,True,True,True,[]
956,S8-3-7-2,True,True,True,True,[]
957,S8-3-7-2,True,True,True,True,[]
958,S8-3-8-2,True,True,True,True,[]
959,S8-3-8-2,True,True,True,True,[]
960,S8-3-8-2,True,True,True,True,[]
961,S8-3-8-2,True,True,True,True,[]
962,S8-3-8-2,True,True,True,True,[]
963,S8-3-8-2,True,True,True,True,[]
964,S8-3-8-2,True,True,True,True,[]
965,S8-3-8-2,True,True,True,True,[]
966,S8-3-8-2,True,True,True,True,[]
967,S8-3-8-2,True,True,True,True,[]
968,S8-3-8-2,True,True,True,True,[]
969,S8-3-8-2,True,True,True,True,[]
970,S8-3-8-2,True,True,True,True,[]
971,S8-3-8-2,True,True,True,True,[]
972,S8-3-8-2,True,True,True,True,[]
973,S8-3-8-2,True,True,True,True,[]
974,S8-3-8-2,True,True,True,True,[]
975,S8-3-8-2,True,True,True,True,[]
976,S8-3-8-2,True,True,True,True,[]
977,S8-3-8-2,True,True,True,True,[]
978,S8-3-8-2,True,True,True,True,[]
979,S8-3-8-2,True,True,True,True,[]
980,S8-3-8-2,True,True,True,True,[]
981,S8-3-8-2,True,True,True,True,[]
982,S8-3-8-2,True,True,True,True,[]
983,S8-3-8-2,True,True,True,True,[]
984,S8-3-8-2,True,True,True,True,[]
985,S8-3-8-2,True,True,True,True,[]
986,S8-3-8-2,True,True,True,True,[]
987,S8-3-8-2,True,True,True,True,[]
988,S8-3-8-2,True,True,True,True,[]
989,S8-3-8-2,True,True,True,True,[]
990,S8-3-8-2,True,True,True,True,[]
991,S8-3-8-2,True,True,True,True,[]
992,S8-3-8-2,True,True,True,True,[]
993,S8-3-8-2,True,True,True,True,[]
994,S8-3-8-2,True,True,True,True,[]
995,S8-3-8-2,True,True,True,True,[]
996,S8-3-9-2,True,True,True,True,[]
997,S8-3-9-2,True,True,True,True,[]
998,S8-3-9-2,True,True,True,True,[]
999,S8-3-9-2,True,True,True,True,[]
1000,S8-3-9-2,True,True,True,True,[]
1001,S8-3-9-2,True,True,True,True,[]
1002,S8-3-9-2,True,True,True,True,[]
1003,S8-3-9-2,True,True,True,True,[]
1004,S8-3-9-2,True,True,True,True,[]
1005,S8-3-9-2,True,True,True,True,[]
1006,S8-3-9-2,True,True,True,True,[]
1007,S8-3-9-2,True,True,True,True,[]
1008,S8-3-9-2,True,True,True,True,[]
1009,S8-3-9-2,True,True,True,True,[]
1010,S8-3-9-2,True,True,True,True,[]
1011,S8-3-9-2,True,True,True,True,[]
1012,S8-3-9-2,True,True,True,True,[]
1013,S8-3-9-2,True,True,True,True,[]
1014,S8-3-9-2,True,True,True,True,[]
1015,S8-3-9-2,True,True,True,True,[]
1016,S8-3-9-2,True,True,True,True,[]
1017,S8-3-9-2,True,True,True,True,[]
1018,S8-3-9-2,True,True,True,True,[]
1019,S8-3-9-2,True,True,True,True,[]
1020,S8-3-9-2,True,True,True,True,[]
1021,S8-3-9-2,True,True,True,True,[]
1022,S8-3-9-2,True,True,True,True,[]
1023,S8-3-9-2,True,True,True,True,[]
1024,S8-3-9-2,True,True,True,True,[]
1025,S8-3-9-2,True,True,True,True,[]
1026,S8-3-9-2,True,True,True,True,[]
1027,S8-3-9-2,True,True,True,True,[]
1028,S8-3-9-2,True,True,True,True,[]
1029,S8-3-9-2,True,True,True,True,[]
1030,S8-3-9-2,True,True,True,True,[]
1031,S8-3-9-2,True,True,True,True,[]
1032,S8-3-9-3,True,True,True,True,[]
1033,S8-3-9-3,True,True,True,True,[]
1034,S8-3-9-3,True,True,True,True,[]
1035,S8-3-9-3,True,True,True,True,[]
1036,S8-3-9-3,True,True,True,True,[]
1037,S8-3-9-3,True,True,True,True,[]
1038,S8-3-9-3,True,True,True,True,[]
1039,S8-3-9-3,True,True,True,True,[]
1040,S8-3-9-3,True,True,True,True,[]
1041,S8-3-9-3,True,True,True,True,[]
1042,S8-3-9-3,True,True,True,True,[]
1043,S8-3-9-3,True,True,True,True,[]
1044,S8-3-9-3,True,True,True,True,[]
1045,S8-3-9-3,True,True,True,True,[]
1046,S8-3-9-3,True,True,True,True,[]
1047,S8-3-9-3,True,True,True,True,[]
1048,S8-3-9-3,True,True,True,True,[]
1049,S8-3-9-3,True,True,True,True,[]
1050,S8-3-9-3,True,True,True,True,[]
1051,S8-3-9-3,True,True,True,True,[]
1052,S8-3-9-3,True,True,True,True,[]
1053,S8-3-9-3,True,True,True,True,[]
1054,S8-3-9-3,True,True,True,True,[]
1055,S8-3-9-3,True,True,True,True,[]
1056,S8-3-9-3,True,True,True,True,[]
1057,S8-3-9-3,True,True,True,True,[]
1058,S8-3-9-3,True,True,True,True,[]
1059,S8-3-9-3,True,True,True,True,[]
1060,S8-3-9-3,True,True,True,True,[]
1061,S8-3-9-3,True,True,True,True,[]
1062,S8-3-9-3,True,True,True,True,[]
1063,S8-3-9-3,True,True,True,True,[]
1064,S8-3-9-3,True,True,True,True,[]
1065,S8-3-9-3,True,True,True,True,[]
1066,S8-3-9-3,True,True,True,True,[]
1067,S8-3-9-3,True,True,True,True,[]
1068,S8-3-9-3,True,True,True,True,[]
1069,S8-3-9-3,True,True,True,True,[]
1070,S8-3-9-3,True,True,True,True,[]
1071,S8-3-9-3,True,True,True,True,[]
1072,S8-3-9-3,True,True,True,True,[]
1073,S8-3-9-4,True,True,True,True,[]
1074,S8-3-9-4,True,True,True,True,[]
1075,S8-3-9-4,True,True,True,True,[]
1076,S8-3-9-4,True,True,True,True,[]
1077,S8-3-9-4,True,True,True,True,[]
1078,S8-3-9-4,True,True,True,True,[]
1079,S8-3-9-4,True,True,True,True,[]
1080,S8-3-9-4,True,True,True,True,[]
