Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 485.916992, -545.405029, 730.466980, -48.301239
276480.000000, 494.269012, -605.278992, 781.450256, -50.765026
197486.000000, 546.885986, -814.908020, 981.406860, -56.134377
153600.000000, 608.507019, -1013.270020, 1181.946167, -59.013599
125673.000000, 671.520996, -1210.959961, 1384.689331, -60.990051
98742.898438, 787.463013, -1485.510010, 1681.320313, -62.072113
76800.000000, 985.656982, -1828.339966, 2077.100586, -61.670921
60104.300781, 1189.790039, -2152.169922, 2459.153320, -61.064747
49371.398438, 1454.109985, -2492.330078, 2885.506104, -59.739262
38400.000000, 1884.869995, -2869.649902, 3433.311035, -56.701927
30052.199219, 3221.489990, -3368.360107, 4660.884766, -46.276760
23834.500000, 3115.080078, -3827.830078, 4935.180664, -50.861374
18681.099609, 3796.189941, -2449.739990, 4517.995605, -32.834778
14706.400391, 4854.930176, -4342.439941, 6513.611328, -41.810696
11520.000000, 5831.399902, -4323.410156, 7259.276855, -36.553307
9600.000000, 6484.399902, -4342.490234, 7804.144043, -33.809536
7513.040039, 7343.339844, -4102.560059, 8411.636719, -29.191118
5760.000000, 8147.910156, -3799.979980, 8990.455078, -25.003160
4547.370117, 8665.080078, -3298.929932, 9271.814453, -20.842604
3600.000000, 9244.830078, -3090.729980, 9747.793945, -18.485806
2880.000000, 9999.290039, -3240.459961, 10511.250000, -17.955904
2273.679932, 9937.679688, -2196.590088, 10177.547852, -12.464053
1781.439941, 9290.419922, -1982.189941, 9499.525391, -12.043954
1416.390015, 9564.950195, -2379.800049, 9856.557617, -13.971742
1122.079956, 10528.400391, -112.174004, 10528.998047, -0.610430
900.000000, 10776.900391, -1593.449951, 10894.065430, -8.410697
720.000000, 10947.299805, -1483.270020, 11047.328125, -7.716124
568.421021, 11152.700195, -1464.250000, 11248.411133, -7.479644
440.816010, 11408.400391, -1290.719971, 11481.182617, -6.454864
354.097992, 11620.299805, -1249.660034, 11687.301758, -6.138063
276.923004, 11842.099609, -1185.949951, 11901.335938, -5.718929
220.408005, 12038.799805, -1118.410034, 12090.638672, -5.307570
174.194000, 12227.700195, -1058.160034, 12273.400391, -4.945937
137.580002, 12403.000000, -999.588989, 12443.214844, -4.607653
109.091003, 12560.799805, -969.182983, 12598.134766, -4.412162
87.096802, 12747.500000, -974.911011, 12784.725586, -4.373388
68.354401, 12983.000000, -1010.710022, 13022.282227, -4.451425
54.545502, 12989.799805, -946.294006, 13024.222656, -4.166580
42.857101, 13125.900391, -1003.390015, 13164.195313, -4.371390
33.962299, 13217.099609, -1154.369995, 13267.414063, -4.991498
26.865700, 13428.799805, -1251.400024, 13486.981445, -5.323891
21.343901, 13617.400391, -1382.420044, 13687.390625, -5.796731
17.307699, 13793.700195, -1531.810059, 13878.494141, -6.336814
13.636400, 14033.200195, -1747.900024, 14141.635742, -7.099890
10.714300, 14250.599609, -2002.959961, 14390.671875, -8.000666
8.490570, 14523.000000, -2307.449951, 14705.164063, -9.027834
6.716420, 14736.500000, -2679.719971, 14978.162109, -10.306188
5.294120, 15031.200195, -3128.399902, 15353.301758, -11.756963
4.166670, 15361.400391, -3667.560059, 15793.151367, -13.428085
3.308820, 15724.599609, -4298.220215, 16301.463867, -15.287987
2.616280, 16128.000000, -5064.560059, 16904.500000, -17.433481
2.073730, 16589.800781, -5979.660156, 17634.562500, -19.821291
1.642340, 17117.699219, -7093.100098, 18529.103516, -22.507763
1.300580, 17640.500000, -8437.650391, 19554.570313, -25.562317
1.032110, 18345.699219, -9965.589844, 20877.683594, -28.511307
0.815217, 18960.300781, -12045.099609, 22462.800781, -32.426979
0.646552, 19708.300781, -14371.400391, 24391.683594, -36.099735
0.511364, 20537.300781, -18262.300781, 27482.582031, -41.644325
0.407609, 21545.599609, -21772.400391, 30630.871094, -45.299984
0.321429, 23661.199219, -27088.599609, 35967.269531, -48.863625
0.254525, 24985.199219, -32531.900391, 41019.320313, -52.474964
0.201613, 26632.599609, -39525.300781, 47660.726563, -56.027458
0.159574, 28611.300781, -48184.101563, 56038.503906, -59.298534
0.126689, 30961.800781, -58677.000000, 66344.734375, -62.180950
0.100446, 33913.398438, -71998.703125, 79586.007813, -64.778252
