Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.410620, 2.846330, 3.176703, 63.637325
276480.000000, -0.848886, 2.214950, 2.372048, 69.030533
197486.000000, -0.074474, 1.581880, 1.583632, 87.304558
153600.000000, 0.208038, 1.199770, 1.217673, 80.162849
125673.000000, 0.358776, 0.939442, 1.005620, 69.097969
98742.898438, 0.489246, 0.713526, 0.865148, 55.562592
76800.000000, 0.572658, 0.503701, 0.762661, 41.334351
60104.300781, 0.621298, 0.295431, 0.687961, 25.431376
49371.398438, 0.641315, 0.183990, 0.667186, 16.007915
38400.000000, 0.659880, 0.052999, 0.662005, 4.591875
30052.199219, 0.677902, -0.071964, 0.681711, -6.059633
23834.500000, 0.696143, -0.188818, 0.721296, -15.175480
18681.099609, 0.716918, -0.316329, 0.783604, -23.808731
14706.400391, 0.741651, -0.453581, 0.869357, -31.449238
11520.000000, 0.772540, -0.610857, 0.984868, -38.333858
9600.000000, 0.798785, -0.745648, 1.092725, -43.029488
7513.040039, 0.841477, -0.953446, 1.271669, -48.569542
5760.000000, 0.896830, -1.228210, 1.520790, -53.863358
4547.370117, 0.958327, -1.525270, 1.801344, -57.858860
3600.000000, 1.031330, -1.884980, 2.148672, -61.315586
2880.000000, 1.114190, -2.299040, 2.554800, -64.143661
2273.679932, 1.216690, -2.821610, 3.072754, -66.674103
1781.439941, 1.357210, -3.500420, 3.754326, -68.807304
1416.390015, 1.528170, -4.281350, 4.545906, -70.356667
1122.079956, 1.744380, -5.262610, 5.544179, -71.661362
900.000000, 2.004000, -6.398090, 6.704593, -72.608482
720.000000, 2.331510, -7.774000, 8.116096, -73.305412
568.421021, 2.776100, -9.544390, 9.939925, -73.782295
440.816010, 3.401540, -11.914800, 12.390841, -74.066559
354.097992, 4.084550, -14.381500, 14.950288, -74.144699
276.923004, 5.067250, -17.710699, 18.421343, -74.033524
220.408005, 6.231290, -21.463200, 22.349451, -73.810692
174.194000, 7.761240, -26.101999, 27.231438, -73.440536
137.580002, 9.713720, -31.670000, 33.126202, -72.948349
109.091003, 12.131800, -38.210999, 40.090660, -72.385620
87.096802, 15.029000, -45.775002, 48.179058, -71.823784
68.354401, 18.917999, -55.625000, 58.753990, -71.216888
54.545502, 23.493099, -65.105202, 69.214256, -70.158104
42.857101, 29.154200, -77.941002, 83.215187, -69.491455
33.962299, 34.997398, -92.451302, 98.853737, -69.265862
26.865700, 42.766399, -110.125999, 118.138481, -68.776779
21.343901, 51.524200, -130.410004, 140.219513, -68.441330
17.307699, 60.674099, -152.376999, 164.012482, -68.288345
13.636400, 72.213600, -181.539001, 195.374557, -68.308037
10.714300, 85.436798, -216.968002, 233.183533, -68.506668
8.490570, 99.698601, -258.260010, 276.835785, -68.891426
6.716420, 115.689003, -308.692993, 329.659393, -69.455482
5.294120, 133.576004, -370.856995, 394.179474, -70.191895
4.166670, 153.453995, -448.213013, 473.754181, -71.100418
3.308820, 174.552994, -540.018982, 567.529053, -72.087364
2.616280, 198.690002, -655.309021, 684.768311, -73.132675
2.073730, 225.511002, -797.068970, 828.356262, -74.202461
1.642340, 256.141998, -973.400024, 1006.536804, -75.257324
1.300580, 292.407013, -1192.069946, 1227.408936, -76.217827
1.032110, 334.128998, -1461.619995, 1499.324951, -77.123337
0.815217, 384.481995, -1801.569946, 1842.140259, -77.952957
0.646552, 429.842987, -2215.709961, 2257.019043, -79.021141
0.511364, 499.075012, -2758.070068, 2802.860352, -79.743279
0.407609, 582.809021, -3390.350098, 3440.078369, -80.246071
0.321429, 682.351990, -4238.910156, 4293.479004, -80.855377
0.254525, 809.125977, -5241.399902, 5303.485352, -81.224411
0.201613, 962.411011, -6488.020020, 6559.012207, -81.562454
0.159574, 1151.099976, -8041.120117, 8123.093262, -81.853363
0.126689, 1381.589966, -9940.790039, 10036.338867, -82.087608
0.100446, 1649.469971, -12320.200195, 12430.127930, -82.374397
