Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.317770, 2.838190, 3.129192, 65.094589
276480.000000, -0.747263, 2.273850, 2.393490, 71.807755
197486.000000, -0.020570, 1.621230, 1.621361, 89.272873
153600.000000, 0.261932, 1.211010, 1.239013, 77.795387
125673.000000, 0.414337, 0.958000, 1.043762, 66.611427
98742.898438, 0.550978, 0.707358, 0.896623, 52.084126
76800.000000, 0.630861, 0.511446, 0.812135, 39.032070
60104.300781, 0.686324, 0.293161, 0.746314, 23.129589
49371.398438, 0.709680, 0.178286, 0.731732, 14.102028
38400.000000, 0.730815, 0.040603, 0.731942, 3.180007
30052.199219, 0.747764, -0.083628, 0.752426, -6.381265
23834.500000, 0.766510, -0.203101, 0.792961, -14.840540
18681.099609, 0.790246, -0.337211, 0.859186, -23.108742
14706.400391, 0.816079, -0.478470, 0.946001, -30.383247
11520.000000, 0.849106, -0.642344, 1.064700, -37.107300
9600.000000, 0.877204, -0.780495, 1.174163, -41.661186
7513.040039, 0.922239, -0.997464, 1.358477, -47.244034
5760.000000, 0.982011, -1.281230, 1.614279, -52.531288
4547.370117, 1.045540, -1.592060, 1.904681, -56.706238
3600.000000, 1.122950, -1.962180, 2.260789, -60.217621
2880.000000, 1.209430, -2.397850, 2.685592, -63.234493
2273.679932, 1.315240, -2.933290, 3.214661, -65.849312
1781.439941, 1.460340, -3.634660, 3.917058, -68.110641
1416.390015, 1.632900, -4.449550, 4.739711, -69.847832
1122.079956, 1.853610, -5.459730, 5.765806, -71.247368
900.000000, 2.116750, -6.650390, 6.979135, -72.344269
720.000000, 2.447340, -8.085740, 8.447998, -73.160309
568.421021, 2.894790, -9.936820, 10.349889, -73.758133
440.816010, 3.525010, -12.417100, 12.907752, -74.151634
354.097992, 4.207520, -14.989300, 15.568633, -74.320480
276.923004, 5.195040, -18.493099, 19.208935, -74.308998
220.408005, 6.364110, -22.445299, 23.330095, -74.169914
174.194000, 7.901900, -27.340200, 28.459209, -73.879578
137.580002, 9.873670, -33.249199, 34.684269, -73.460716
109.091003, 12.326100, -40.227901, 42.073944, -72.964584
87.096802, 15.287600, -48.316601, 50.677456, -72.442390
68.354401, 19.315500, -58.893398, 61.980003, -71.841858
54.545502, 24.129000, -69.124901, 73.215164, -70.757759
42.857101, 30.153299, -82.957199, 88.267311, -70.024803
33.962299, 36.433899, -98.557098, 105.075836, -69.711998
26.865700, 44.872898, -117.528999, 125.803986, -69.103004
21.343901, 54.423000, -139.240997, 149.498886, -68.651726
17.307699, 64.470100, -162.677994, 174.987213, -68.381325
13.636400, 77.222801, -193.699997, 208.525894, -68.264214
10.714300, 91.902298, -231.253998, 248.846222, -68.326714
8.490570, 107.945999, -274.876007, 295.311951, -68.559669
6.716420, 125.968002, -327.791992, 351.163116, -68.978600
5.294120, 146.391998, -392.803009, 419.195465, -69.560295
4.166670, 169.020004, -473.165985, 502.447815, -70.342735
3.308820, 193.028000, -568.244995, 600.135132, -71.237816
2.616280, 220.263000, -687.005005, 721.451050, -72.223457
2.073730, 250.255997, -832.978027, 869.758850, -73.277878
1.642340, 284.128998, -1014.270020, 1053.315186, -74.350769
1.300580, 323.671997, -1238.880005, 1280.463745, -75.358078
1.032110, 368.619995, -1515.949951, 1560.123413, -76.333145
0.815217, 422.098999, -1865.150024, 1912.315918, -77.248283
0.646552, 471.856995, -2294.419922, 2342.437256, -78.378899
0.511364, 543.018005, -2851.439941, 2902.684570, -79.217911
0.407609, 631.455017, -3501.669922, 3558.149414, -79.777748
0.321429, 734.521973, -4377.520020, 4438.716309, -80.474861
0.254525, 868.161987, -5412.259766, 5481.447266, -80.886993
0.201613, 1023.500000, -6695.779785, 6773.553223, -81.309158
0.159574, 1213.430054, -8293.919922, 8382.214844, -81.676445
0.126689, 1447.810059, -10257.799805, 10359.469727, -81.966202
0.100446, 1727.420044, -12706.200195, 12823.084961, -82.258049
