Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.349576, 4.194130, 4.208673, 85.235474
276480.000000, 0.261255, 3.160180, 3.170961, 85.274040
197486.000000, 1.176490, 2.222450, 2.514640, 62.104767
153600.000000, 1.551290, 1.666300, 2.276633, 47.047115
125673.000000, 1.749880, 1.310270, 2.186067, 36.825027
98742.898438, 1.930170, 0.999020, 2.173384, 27.365238
76800.000000, 2.039600, 0.726776, 2.165218, 19.612644
60104.300781, 2.117610, 0.496402, 2.175014, 13.192846
49371.398438, 2.135510, 0.361035, 2.165814, 9.595840
38400.000000, 2.150190, 0.211492, 2.160566, 5.617525
30052.199219, 2.161470, 0.072566, 2.162688, 1.922834
23834.500000, 2.173380, -0.046057, 2.173868, -1.213997
18681.099609, 2.187820, -0.173270, 2.194671, -4.528234
14706.400391, 2.207070, -0.301817, 2.227611, -7.786901
11520.000000, 2.231360, -0.445292, 2.275358, -11.285734
9600.000000, 2.253630, -0.562467, 2.322761, -14.013738
7513.040039, 2.285740, -0.742075, 2.403182, -17.986238
5760.000000, 2.332560, -0.974078, 2.527778, -22.665436
4547.370117, 2.385200, -1.225100, 2.681427, -27.186197
3600.000000, 2.447250, -1.518730, 2.880204, -31.823177
2880.000000, 2.521160, -1.860150, 3.133114, -36.420467
2273.679932, 2.315350, -2.278330, 3.248328, -44.538273
1781.439941, 2.435830, -2.828110, 3.732489, -49.261925
1416.390015, 2.577890, -3.458900, 4.313873, -53.303143
1122.079956, 2.760390, -4.233910, 5.054280, -56.896782
900.000000, 2.982550, -5.152370, 5.953362, -59.934761
720.000000, 3.254160, -6.252530, 7.048666, -62.505051
568.421021, 3.622950, -7.670570, 8.483125, -64.717789
440.816010, 4.137600, -9.537670, 10.396484, -66.548004
354.097992, 4.702820, -11.487800, 12.413140, -67.737030
276.923004, 5.520600, -14.113900, 15.155170, -68.637238
220.408005, 6.487240, -17.053400, 18.245623, -69.172813
174.194000, 7.737290, -20.654800, 22.056438, -69.464043
137.580002, 9.288510, -24.936300, 26.610064, -69.570160
109.091003, 11.127400, -29.937300, 31.938393, -69.610390
87.096802, 13.265300, -35.796501, 38.175354, -69.666534
68.354401, 15.924000, -43.373798, 46.204548, -69.840096
54.545502, 18.857700, -50.771801, 54.160767, -69.623955
42.857101, 22.263700, -61.055099, 64.987671, -69.965652
33.962299, 25.481400, -73.043198, 77.360260, -70.768486
26.865700, 29.798500, -88.158096, 93.058052, -71.324127
21.343901, 34.574799, -106.157997, 111.646484, -71.959984
17.307699, 39.596001, -126.263000, 132.326065, -72.588615
13.636400, 46.060101, -153.878006, 160.623703, -73.336052
10.714300, 53.851898, -188.326996, 195.875183, -74.042168
8.490570, 62.829899, -229.421005, 237.868851, -74.684349
6.716420, 73.626099, -280.024994, 289.542389, -75.268822
5.294120, 86.793999, -342.927002, 353.740204, -75.796844
4.166670, 102.503998, -420.934998, 433.235901, -76.313995
3.308820, 120.050003, -513.218994, 527.072815, -76.834328
2.616280, 140.798996, -628.273987, 643.857544, -77.368477
2.073730, 163.962006, -769.229980, 786.510193, -77.967430
1.642340, 190.098007, -944.517029, 963.457153, -78.620399
1.300580, 220.669998, -1162.579956, 1183.337402, -79.252502
1.032110, 256.199005, -1432.479980, 1455.210205, -79.859879
0.815217, 300.179993, -1774.910034, 1800.114868, -80.400749
0.646552, 353.429993, -2194.320068, 2222.600586, -80.850197
0.511364, 414.075012, -2724.719971, 2756.003906, -81.358894
0.407609, 500.773987, -3362.250000, 3399.338135, -81.528633
0.321429, 615.549988, -4211.979980, 4256.721680, -81.685463
0.254525, 774.106995, -5226.169922, 5283.189941, -81.574524
0.201613, 983.655029, -6482.529785, 6556.734375, -81.371811
0.159574, 1268.459961, -8042.029785, 8141.451660, -81.036652
0.126689, 1650.930054, -9936.009766, 10072.232422, -80.566116
0.100446, 2170.080078, -12283.500000, 12473.716797, -79.981148
