Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.340144, 4.125610, 4.139608, 85.286819
276480.000000, 0.300709, 3.100350, 3.114899, 84.460091
197486.000000, 1.136380, 2.222080, 2.495796, 62.914635
153600.000000, 1.503970, 1.641270, 2.226139, 47.499565
125673.000000, 1.726250, 1.291310, 2.155788, 36.798084
98742.898438, 1.893360, 0.974023, 2.129210, 27.223169
76800.000000, 1.982500, 0.741815, 2.116742, 20.514925
60104.300781, 2.077640, 0.498921, 2.136705, 13.503228
49371.398438, 2.092250, 0.360773, 2.123127, 9.783477
38400.000000, 2.109430, 0.212924, 2.120149, 5.763863
30052.199219, 2.118360, 0.077998, 2.119796, 2.108691
23834.500000, 2.131130, -0.040611, 2.131517, -1.091707
18681.099609, 2.145700, -0.166950, 2.152185, -4.449036
14706.400391, 2.164770, -0.291958, 2.184369, -7.681015
11520.000000, 2.189520, -0.433005, 2.231925, -11.186614
9600.000000, 2.208710, -0.549361, 2.276005, -13.967460
7513.040039, 2.242940, -0.723813, 2.356838, -17.885267
5760.000000, 2.285680, -0.951715, 2.475903, -22.605944
4547.370117, 2.337780, -1.193210, 2.624684, -27.039906
3600.000000, 2.398610, -1.480640, 2.818799, -31.686655
2880.000000, 2.468140, -1.813390, 3.062695, -36.305439
2273.679932, 2.540150, -2.225140, 3.376923, -41.217964
1781.439941, 2.661030, -2.756420, 3.831309, -46.008755
1416.390015, 2.800390, -3.377690, 4.387593, -50.338406
1122.079956, 2.974440, -4.145400, 5.102121, -54.339500
900.000000, 3.191900, -5.033980, 5.960636, -57.622414
720.000000, 3.460690, -6.110410, 7.022357, -60.474537
568.421021, 3.821280, -7.493660, 8.411725, -62.981373
440.816010, 4.327170, -9.315130, 10.271127, -65.083656
354.097992, 4.883620, -11.220200, 12.236937, -66.478798
276.923004, 5.688810, -13.787800, 14.915294, -67.579086
220.408005, 6.637110, -16.647699, 17.921972, -68.263817
174.194000, 7.860400, -20.152500, 21.631208, -68.691925
137.580002, 9.369830, -24.316900, 26.059650, -68.927246
109.091003, 11.156900, -29.176600, 31.237003, -69.073547
87.096802, 13.222900, -34.876999, 37.299465, -69.236801
68.354401, 15.784300, -42.251701, 45.103771, -69.515442
54.545502, 18.599899, -49.471001, 52.852020, -69.394958
42.857101, 21.873600, -59.517799, 63.409958, -69.820938
33.962299, 24.958300, -71.251297, 75.496117, -70.695389
26.865700, 29.132700, -86.048500, 90.846344, -71.295883
21.343901, 33.756199, -103.686996, 109.043449, -71.966888
17.307699, 38.627201, -123.373001, 129.278610, -72.615036
13.636400, 44.911499, -150.380005, 156.943268, -73.371567
10.714300, 52.503201, -184.091003, 191.431671, -74.081718
8.490570, 61.238499, -224.257996, 232.468918, -74.726524
6.716420, 71.742599, -273.687988, 282.934814, -75.311386
5.294120, 84.571899, -335.355011, 345.854584, -75.845917
4.166670, 99.762802, -411.687988, 423.603119, -76.378326
3.308820, 116.684998, -501.937012, 515.321411, -76.912933
2.616280, 136.727005, -614.768005, 629.788818, -77.461258
2.073730, 158.998993, -753.020996, 769.624146, -78.077225
1.642340, 184.628006, -924.966980, 943.213379, -78.711823
1.300580, 214.828995, -1139.339966, 1159.416626, -79.321945
1.032110, 249.957001, -1404.339966, 1426.411377, -79.907669
0.815217, 294.472992, -1740.489990, 1765.225098, -80.397087
0.646552, 348.806000, -2151.540039, 2179.630615, -80.791389
0.511364, 412.200012, -2671.070068, 2702.688232, -81.227325
0.407609, 502.087006, -3295.090088, 3333.123047, -81.336258
0.321429, 623.177002, -4126.140137, 4172.934570, -81.411446
0.254525, 791.682007, -5114.930176, 5175.835449, -81.201653
0.201613, 1016.539978, -6338.520020, 6419.516113, -80.888786
0.159574, 1324.020020, -7853.850098, 7964.671387, -80.430923
0.126689, 1740.660034, -9688.370117, 9843.496094, -79.814621
0.100446, 2315.459961, -11947.599609, 12169.901367, -79.031967
