Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 567.250977, -263.657013, 625.530701, -24.928904
276480.000000, 579.758972, -284.470001, 645.789185, -26.135775
197486.000000, 651.130981, -359.507996, 743.785950, -28.904343
153600.000000, 708.073975, -402.446991, 814.452148, -29.612541
125673.000000, 769.414001, -440.518005, 886.596863, -29.792736
98742.898438, 878.284973, -476.027008, 998.992615, -28.457520
76800.000000, 992.151001, -480.610992, 1102.429321, -25.846161
60104.300781, 1098.939941, -477.402008, 1198.157593, -23.481115
49371.398438, 1184.770020, -444.709991, 1265.482910, -20.573902
38400.000000, 1268.250000, -399.763000, 1329.762573, -17.495287
30052.199219, 1422.550049, -231.410995, 1441.249390, -9.239563
23834.500000, 1378.739990, -295.639008, 1410.080322, -12.102493
18681.099609, 1453.150024, -234.026001, 1471.874023, -9.148781
14706.400391, 1458.520020, -203.826004, 1472.693359, -7.955478
11520.000000, 1454.390015, -176.979996, 1465.118530, -6.938026
9600.000000, 1468.869995, -178.778000, 1479.709717, -6.939409
7513.040039, 1479.670044, -145.567001, 1486.813110, -5.618566
5760.000000, 1485.150024, -136.983002, 1491.453979, -5.269773
4547.370117, 1516.839966, -127.319000, 1522.173950, -4.797989
3600.000000, 1519.130005, -137.792007, 1525.366333, -5.182806
2880.000000, 1549.400024, -123.696999, 1554.329956, -4.564551
2273.679932, 1564.189941, -125.475998, 1569.214600, -4.586325
1781.439941, 1567.250000, -106.281998, 1570.849609, -3.879535
1416.390015, 1610.170044, -141.046997, 1616.335938, -5.006193
1122.079956, 1622.790039, -80.951599, 1624.807861, -2.855788
900.000000, 1631.900024, -98.031601, 1634.841919, -3.437744
720.000000, 1645.439941, -89.811996, 1647.889160, -3.124239
568.421021, 1654.189941, -81.810097, 1656.211670, -2.831330
440.816010, 1662.170044, -72.990501, 1663.771851, -2.514401
354.097992, 1666.489990, -69.906700, 1667.955566, -2.402062
276.923004, 1671.760010, -69.231400, 1673.192871, -2.371394
220.408005, 1675.890015, -70.956802, 1677.391479, -2.424442
174.194000, 1680.760010, -76.791702, 1682.513428, -2.615949
137.580002, 1684.930054, -84.479301, 1687.046509, -2.870302
109.091003, 1689.949951, -95.515900, 1692.647095, -3.234913
87.096802, 1698.780029, -112.702003, 1702.514404, -3.795607
68.354401, 1716.010010, -136.753006, 1721.450439, -4.556411
54.545502, 1703.280029, -145.832993, 1709.511597, -4.893668
42.857101, 1711.989990, -175.229996, 1720.934448, -5.844133
33.962299, 1714.739990, -218.679001, 1728.627686, -7.267641
26.865700, 1734.219971, -260.341003, 1753.652222, -8.537486
21.343901, 1751.739990, -310.871002, 1779.110352, -10.063177
17.307699, 1769.130005, -367.171997, 1806.830444, -11.724928
13.636400, 1790.969971, -445.046997, 1845.437744, -13.955054
10.714300, 1816.569946, -542.054993, 1895.718872, -16.614830
8.490570, 1848.800049, -655.851013, 1961.683472, -19.531845
6.716420, 1881.500000, -797.413025, 2043.504272, -22.968092
5.294120, 1922.569946, -972.388000, 2154.486816, -26.829151
4.166670, 1972.680054, -1190.250000, 2303.944824, -31.105396
3.308820, 2029.349976, -1448.130005, 2493.058838, -35.511387
2.616280, 2099.409912, -1770.910034, 2746.569580, -40.148552
2.073730, 2184.360107, -2164.310059, 3075.006836, -44.735836
1.642340, 2288.149902, -2649.449951, 3500.744873, -49.185059
1.300580, 2418.600098, -3243.979980, 4046.360352, -53.293049
1.032110, 2588.469971, -3970.330078, 4739.588379, -56.897526
0.815217, 2794.389893, -4868.910156, 5613.813477, -60.147404
0.646552, 3064.530029, -5952.319824, 6694.882813, -62.758492
0.511364, 3349.129883, -7332.779785, 8061.410156, -65.452209
0.407609, 3774.459961, -8898.629883, 9666.031250, -67.015198
0.321429, 4377.189941, -11038.299805, 11874.504883, -68.369408
0.254525, 5090.189941, -13370.700195, 14306.839844, -69.158302
0.201613, 5957.410156, -16190.700195, 17251.941406, -69.798782
0.159574, 7024.350098, -19577.800781, 20799.802734, -70.262444
0.126689, 8290.240234, -23208.300781, 24644.539063, -70.342758
0.100446, 9678.709961, -28722.900391, 30309.775391, -71.377808
