Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.140587, 4.118080, 4.120479, 88.044754
276480.000000, 0.396472, 3.140360, 3.165288, 82.804451
197486.000000, 1.319930, 2.165400, 2.535976, 58.635399
153600.000000, 1.631560, 1.635280, 2.310006, 45.065247
125673.000000, 1.834290, 1.289590, 2.242245, 35.108978
98742.898438, 2.006950, 0.978255, 2.232673, 25.986164
76800.000000, 2.104910, 0.729638, 2.227783, 19.118170
60104.300781, 2.188660, 0.482385, 2.241189, 12.429387
49371.398438, 2.201950, 0.344723, 2.228770, 8.897634
38400.000000, 2.215870, 0.185700, 2.223638, 4.790453
30052.199219, 2.227880, 0.046282, 2.228361, 1.190102
23834.500000, 2.242690, -0.079824, 2.244110, -2.038479
18681.099609, 2.260110, -0.216830, 2.270487, -5.480060
14706.400391, 2.280330, -0.355796, 2.307920, -8.868258
11520.000000, 2.307830, -0.509572, 2.363418, -12.451207
9600.000000, 2.331450, -0.637485, 2.417032, -15.292512
7513.040039, 2.371070, -0.835070, 2.513825, -19.401815
5760.000000, 2.426200, -1.091410, 2.660380, -24.220284
4547.370117, 2.484300, -1.363120, 2.833698, -28.753304
3600.000000, 2.552460, -1.690310, 3.061405, -33.513634
2880.000000, 2.633600, -2.064330, 3.346238, -38.090889
2273.679932, 2.663450, -2.528270, 3.672345, -43.508495
1781.439941, 2.801780, -3.136680, 4.205798, -48.227779
1416.390015, 2.950430, -3.832640, 4.836751, -52.410328
1122.079956, 3.154530, -4.694920, 5.656265, -56.102741
900.000000, 3.395140, -5.709040, 6.642297, -59.260246
720.000000, 3.690990, -6.926450, 7.848510, -61.947590
568.421021, 4.084660, -8.499830, 9.430353, -64.333031
440.816010, 4.643450, -10.604300, 11.576390, -66.352158
354.097992, 5.250910, -12.789700, 13.825645, -67.679024
276.923004, 6.130340, -15.747300, 16.898478, -68.729301
220.408005, 7.171250, -19.066299, 20.370337, -69.387627
174.194000, 8.535710, -23.153099, 24.676394, -69.762886
137.580002, 10.255900, -28.035101, 29.852142, -69.906288
109.091003, 12.339400, -33.743698, 35.929070, -69.913528
87.096802, 14.754000, -40.324001, 42.938393, -69.903122
68.354401, 17.870001, -48.907700, 52.070145, -69.928596
54.545502, 21.364000, -57.242901, 61.099674, -69.533592
42.857101, 25.468000, -68.719498, 73.287025, -69.664902
33.962299, 29.384800, -81.979897, 87.087143, -70.280334
26.865700, 34.567299, -98.610901, 104.494057, -70.682274
21.343901, 40.225399, -118.320000, 124.970818, -71.223442
17.307699, 46.091599, -140.289001, 147.666656, -71.812180
13.636400, 53.522999, -170.397003, 178.605286, -72.562103
10.714300, 62.326199, -208.059006, 217.193710, -73.323868
8.490570, 72.351196, -252.929993, 263.074646, -74.036720
6.716420, 84.509598, -308.415009, 319.783813, -74.676361
5.294120, 99.360497, -377.563995, 390.419098, -75.256218
4.166670, 117.227997, -463.334991, 477.934845, -75.801605
3.308820, 137.501999, -564.408997, 580.916809, -76.308250
2.616280, 161.778000, -690.166992, 708.874146, -76.807816
2.073730, 189.151993, -843.179016, 864.135010, -77.356064
1.642340, 219.714996, -1032.569946, 1055.687134, -77.987495
1.300580, 254.656998, -1267.430054, 1292.760254, -78.639183
1.032110, 293.464996, -1557.349976, 1584.758911, -79.328377
0.815217, 338.959991, -1925.550049, 1955.156494, -80.016350
0.646552, 391.949005, -2376.889893, 2408.989258, -80.636200
0.511364, 448.798004, -2949.520020, 2983.469238, -81.348236
0.407609, 527.966980, -3639.250000, 3677.348145, -81.745361
0.321429, 629.088013, -4562.879883, 4606.041992, -82.150093
0.254525, 767.041016, -5667.000000, 5718.674805, -82.291740
0.201613, 944.388000, -7041.149902, 7104.200195, -82.360847
0.159574, 1176.189941, -8753.530273, 8832.197266, -82.347168
0.126689, 1480.390015, -10846.799805, 10947.357422, -82.228172
0.100446, 1880.530029, -13455.599609, 13586.374023, -82.043968
