Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.442481, 4.045060, 4.069190, 83.757317
276480.000000, 0.160016, 2.956390, 2.960717, 86.901871
197486.000000, 1.030240, 2.111440, 2.349377, 63.990761
153600.000000, 1.407840, 1.584060, 2.119259, 48.370773
125673.000000, 1.585880, 1.251640, 2.020302, 38.281914
98742.898438, 1.768200, 0.938251, 2.001711, 27.951536
76800.000000, 1.854750, 0.701124, 1.982845, 20.707363
60104.300781, 1.940200, 0.469536, 1.996206, 13.604247
49371.398438, 1.956390, 0.336538, 1.985125, 9.760488
38400.000000, 1.972570, 0.187932, 1.981502, 5.442295
30052.199219, 1.979700, 0.056982, 1.980520, 1.648686
23834.500000, 1.990810, -0.063212, 1.991813, -1.818633
18681.099609, 2.007630, -0.186862, 2.016308, -5.317537
14706.400391, 2.026930, -0.317636, 2.051667, -8.906270
11520.000000, 2.051230, -0.460201, 2.102220, -12.645131
9600.000000, 2.073850, -0.578867, 2.153123, -15.595840
7513.040039, 2.108870, -0.760181, 2.241698, -19.822632
5760.000000, 2.156870, -0.993747, 2.374789, -24.737215
4547.370117, 2.208670, -1.248200, 2.536972, -29.472380
3600.000000, 2.272890, -1.546070, 2.748884, -34.224403
2880.000000, 2.345610, -1.891640, 3.013335, -38.884781
2273.679932, 2.451220, -2.318680, 3.374130, -43.408344
1781.439941, 2.574030, -2.874650, 3.858658, -48.157978
1416.390015, 2.719830, -3.517070, 4.446038, -52.284412
1122.079956, 2.905470, -4.309870, 5.197762, -56.014381
900.000000, 3.129770, -5.240970, 6.104362, -59.155457
720.000000, 3.406570, -6.360390, 7.215212, -61.826885
568.421021, 3.780090, -7.802440, 8.669899, -64.150963
440.816010, 4.301010, -9.704330, 10.614740, -66.096832
354.097992, 4.871580, -11.685600, 12.660393, -67.369362
276.923004, 5.700840, -14.373100, 15.462393, -68.365112
220.408005, 6.683740, -17.373501, 18.614803, -68.957825
174.194000, 7.951050, -21.047300, 22.499067, -69.304916
137.580002, 9.531450, -25.425800, 27.153635, -69.450325
109.091003, 11.411500, -30.534300, 32.597023, -69.507904
87.096802, 13.604200, -36.520802, 38.972340, -69.569366
68.354401, 16.335800, -44.252300, 47.171227, -69.738297
54.545502, 19.357901, -51.800400, 55.299274, -69.509193
42.857101, 22.874599, -62.269600, 66.338150, -69.829308
33.962299, 26.189199, -74.459999, 78.931396, -70.622131
26.865700, 30.639099, -89.831299, 94.912682, -71.166840
21.343901, 35.542599, -108.114998, 113.807419, -71.801826
17.307699, 40.681599, -128.529007, 134.813568, -72.436546
13.636400, 47.295300, -156.582001, 163.568848, -73.193161
10.714300, 55.224800, -191.531998, 199.334610, -73.916039
8.490570, 64.356201, -233.274994, 241.989563, -74.576805
6.716420, 75.392799, -284.796997, 294.607208, -75.172516
5.294120, 88.916702, -348.751007, 359.907562, -75.696724
4.166670, 104.967003, -428.149994, 440.829315, -76.224838
3.308820, 122.952003, -521.823975, 536.113281, -76.741806
2.616280, 144.292007, -638.799011, 654.892639, -77.271622
2.073730, 167.882004, -781.877991, 799.698425, -77.881645
1.642340, 194.787994, -959.413025, 978.987061, -78.523331
1.300580, 225.817001, -1180.500000, 1201.904175, -79.170746
1.032110, 261.695007, -1453.969971, 1477.333130, -79.796753
0.815217, 305.750000, -1801.410034, 1827.172974, -80.367104
0.646552, 358.162994, -2227.030029, 2255.646973, -80.863632
0.511364, 417.846008, -2765.139893, 2796.532471, -81.406937
0.407609, 502.096008, -3412.429932, 3449.170654, -81.629700
0.321429, 613.192017, -4275.979980, 4319.723145, -81.839226
0.254525, 766.077026, -5307.939941, 5362.937500, -81.787422
0.201613, 967.544006, -6586.350098, 6657.037598, -81.642944
0.159574, 1237.810059, -8176.850098, 8270.008789, -81.391960
0.126689, 1600.219971, -10112.299805, 10238.129883, -81.007805
0.100446, 2087.840088, -12514.400391, 12687.367188, -80.528297
