Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.295010, 4.049420, 4.060152, 85.833267
276480.000000, 0.307180, 3.025440, 3.040994, 84.202484
197486.000000, 1.178310, 2.149660, 2.451419, 61.271191
153600.000000, 1.537810, 1.620590, 2.234093, 46.501350
125673.000000, 1.726150, 1.270450, 2.143277, 36.353149
98742.898438, 1.898910, 0.976590, 2.135319, 27.216295
76800.000000, 2.011770, 0.717518, 2.135896, 19.629288
60104.300781, 2.083190, 0.481590, 2.138132, 13.016912
49371.398438, 2.097770, 0.347133, 2.126297, 9.395998
38400.000000, 2.111500, 0.190864, 2.120109, 5.165078
30052.199219, 2.123490, 0.057372, 2.124265, 1.547626
23834.500000, 2.137620, -0.064814, 2.138602, -1.736702
18681.099609, 2.150800, -0.193276, 2.159467, -5.134942
14706.400391, 2.170900, -0.328564, 2.195623, -8.606353
11520.000000, 2.198520, -0.473486, 2.248929, -12.153911
9600.000000, 2.219490, -0.597489, 2.298506, -15.066900
7513.040039, 2.255480, -0.783311, 2.387628, -19.151724
5760.000000, 2.304450, -1.023550, 2.521536, -23.948994
4547.370117, 2.360340, -1.280890, 2.685495, -28.487436
3600.000000, 2.422260, -1.587020, 2.895855, -33.232075
2880.000000, 2.501280, -1.941960, 3.166640, -37.825279
2273.679932, 2.575500, -2.379890, 3.506719, -42.739471
1781.439941, 2.705320, -2.956640, 4.007553, -47.541542
1416.390015, 2.853710, -3.614800, 4.605479, -51.710617
1122.079956, 3.043620, -4.428310, 5.373412, -55.498882
900.000000, 3.273070, -5.384810, 6.301521, -58.707348
720.000000, 3.555620, -6.534510, 7.439238, -61.448086
568.421021, 3.937360, -8.014140, 8.929124, -63.835037
440.816010, 4.466300, -9.969920, 10.924612, -65.868683
354.097992, 5.048200, -12.015100, 13.032534, -67.210068
276.923004, 5.892920, -14.777600, 15.909242, -68.259186
220.408005, 6.892280, -17.868700, 19.151867, -68.907471
174.194000, 8.190240, -21.661900, 23.158539, -69.288681
137.580002, 9.813410, -26.184799, 27.963310, -69.455254
109.091003, 11.752200, -31.462200, 33.585476, -69.517632
87.096802, 14.026300, -37.649101, 40.177006, -69.566963
68.354401, 16.874300, -45.625900, 48.646324, -69.703568
54.545502, 20.030399, -53.392601, 57.026196, -69.436264
42.857101, 23.712200, -64.157303, 68.399033, -69.715958
33.962299, 27.190599, -76.653000, 81.332718, -70.469223
26.865700, 31.853800, -92.393997, 97.730835, -70.977821
21.343901, 36.958302, -111.111000, 117.096413, -71.601585
17.307699, 42.293201, -131.992996, 138.603271, -72.233490
13.636400, 49.129398, -160.645996, 167.990570, -72.995117
10.714300, 57.304001, -196.457993, 204.644791, -73.738792
8.490570, 66.691399, -239.074005, 248.201782, -74.413170
6.716420, 78.048500, -291.890991, 302.145538, -75.029930
5.294120, 91.898499, -357.365997, 368.992950, -75.578575
4.166670, 108.515999, -438.681000, 451.903442, -76.105743
3.308820, 127.146004, -534.617004, 549.528381, -76.622093
2.616280, 149.251007, -654.169983, 670.980042, -77.147781
2.073730, 173.837997, -800.193970, 818.859009, -77.743233
1.642340, 201.673004, -981.343994, 1001.852295, -78.387009
1.300580, 233.544006, -1206.560059, 1228.954834, -79.045197
1.032110, 269.979004, -1485.280029, 1509.617676, -79.697823
0.815217, 314.108002, -1839.400024, 1866.026855, -80.309273
0.646552, 366.295990, -2272.770020, 2302.098389, -80.844513
0.511364, 424.566986, -2821.810059, 2853.571289, -81.443520
0.407609, 506.394989, -3482.899902, 3519.520996, -81.727470
0.321429, 613.400024, -4365.720215, 4408.602051, -82.002075
0.254525, 760.450989, -5419.910156, 5472.998535, -82.013138
0.201613, 951.820984, -6728.350098, 6795.340820, -81.948143
0.159574, 1207.650024, -8357.950195, 8444.747070, -81.778160
0.126689, 1546.390015, -10343.599609, 10458.554688, -81.497139
0.100446, 2001.839966, -12811.200195, 12966.657227, -81.118965
