Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 602.476990, -326.634003, 685.323486, -28.464418
276480.000000, 614.848999, -352.613007, 708.784302, -29.834068
197486.000000, 681.336975, -430.623993, 806.013123, -32.294029
153600.000000, 775.268982, -495.420013, 920.045105, -32.579792
125673.000000, 870.349976, -539.552979, 1024.024658, -31.795870
98742.898438, 968.786011, -587.168030, 1132.833862, -31.219488
76800.000000, 1097.910034, -624.994019, 1263.338379, -29.651043
60104.300781, 1249.560059, -620.734985, 1395.246338, -26.416477
49371.398438, 1359.589966, -595.359985, 1484.229980, -23.648453
38400.000000, 1490.319946, -553.406982, 1589.752441, -20.371693
30052.199219, 1691.189941, -312.998993, 1719.910400, -10.485438
23834.500000, 1658.400024, -419.658997, 1710.673584, -14.200626
18681.099609, 1742.530029, -384.882996, 1784.529541, -12.455282
14706.400391, 1746.930054, -315.287994, 1775.153809, -10.230676
11520.000000, 1770.969971, -255.669006, 1789.329834, -8.214844
9600.000000, 1795.900024, -228.167999, 1810.336304, -7.240602
7513.040039, 1821.119995, -212.190994, 1833.440186, -6.645951
5760.000000, 1827.890015, -173.485992, 1836.104370, -5.421731
4547.370117, 1844.969971, -175.397003, 1853.288452, -5.430655
3600.000000, 1871.089966, -173.557007, 1879.122070, -5.299431
2880.000000, 1898.040039, -149.382004, 1903.909424, -4.500090
2273.679932, 1924.439941, -175.962006, 1932.467773, -5.224338
1781.439941, 1943.670044, -176.324005, 1951.651489, -5.183516
1416.390015, 1974.380005, -190.671997, 1983.565552, -5.516125
1122.079956, 1999.170044, -147.117996, 2004.575928, -4.208783
900.000000, 2026.430054, -135.287003, 2030.940918, -3.819470
720.000000, 2046.829956, -123.060997, 2050.526123, -3.440637
568.421021, 2064.199951, -110.702003, 2067.166260, -3.069803
440.816010, 2080.030029, -100.114998, 2082.437988, -2.755606
354.097992, 2092.300049, -92.677498, 2094.351563, -2.536233
276.923004, 2101.929932, -89.189003, 2103.821289, -2.429715
220.408005, 2110.780029, -87.533302, 2112.594238, -2.374675
174.194000, 2120.550049, -92.344002, 2122.559814, -2.493495
137.580002, 2131.370117, -98.455002, 2133.642822, -2.644801
109.091003, 2144.179932, -110.720001, 2147.036621, -2.955983
87.096802, 2160.510010, -126.654999, 2164.219238, -3.354995
68.354401, 2186.800049, -152.695007, 2192.124512, -3.994239
54.545502, 2176.570068, -159.121994, 2182.378662, -4.181271
42.857101, 2190.419922, -189.945999, 2198.640381, -4.956103
33.962299, 2197.350098, -237.792999, 2210.179443, -6.176403
26.865700, 2224.939941, -281.739014, 2242.707031, -7.216823
21.343901, 2249.280029, -334.867004, 2274.070557, -8.467852
17.307699, 2273.570068, -395.390991, 2307.694824, -9.865500
13.636400, 2304.620117, -478.045013, 2353.678223, -11.718619
10.714300, 2337.959961, -580.935974, 2409.054443, -13.954240
8.490570, 2375.409912, -704.163025, 2477.583008, -16.511852
6.716420, 2420.110107, -852.007996, 2565.706543, -19.394793
5.294120, 2471.139893, -1036.560059, 2679.736816, -22.756411
4.166670, 2531.959961, -1264.910034, 2830.338867, -26.545679
3.308820, 2601.860107, -1535.609985, 3021.220703, -30.548975
2.616280, 2684.500000, -1872.880005, 3273.258301, -34.902107
2.073730, 2782.429932, -2282.979980, 3599.154541, -39.368832
1.642340, 2899.780029, -2790.620117, 4024.460938, -43.901016
1.300580, 3040.719971, -3411.979980, 4570.293945, -48.292915
1.032110, 3218.300049, -4171.750000, 5268.866699, -52.351578
0.815217, 3433.229980, -5117.990234, 6162.863770, -56.145660
0.646552, 3707.370117, -6260.410156, 7275.804199, -59.366283
0.511364, 3987.870117, -7746.080078, 8712.339844, -62.759495
0.407609, 4414.250000, -9417.679688, 10400.879883, -64.886597
0.321429, 5049.549805, -11748.400391, 12787.605469, -66.741608
0.254525, 5776.200195, -14273.000000, 15397.500977, -67.967102
0.201613, 6678.020020, -17353.500000, 18594.082031, -68.952156
0.159574, 7805.589844, -21075.699219, 22474.703125, -69.677414
0.126689, 9183.000000, -25138.400391, 26763.158203, -69.932869
0.100446, 10780.400391, -31258.599609, 33065.347656, -70.971817
