Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 477.355988, -475.825012, 674.001648, -44.907970
276480.000000, 491.420990, -520.249023, 715.649109, -46.632225
197486.000000, 566.474976, -689.827026, 892.611450, -50.607708
153600.000000, 639.669983, -847.255005, 1061.611450, -52.947517
125673.000000, 755.669006, -988.327026, 1244.116577, -52.598679
98742.898438, 871.679016, -1192.060059, 1476.763916, -53.824326
76800.000000, 1056.589966, -1417.050049, 1767.600952, -53.290817
60104.300781, 1321.619995, -1601.489990, 2076.403076, -50.469051
49371.398438, 1569.329956, -1751.630005, 2351.808594, -48.142036
38400.000000, 1978.189941, -1946.199951, 2775.054932, -44.532959
30052.199219, 2992.870117, -2207.760010, 3719.069336, -36.415203
23834.500000, 2875.919922, -2023.119995, 3516.238037, -35.125191
18681.099609, 2859.820068, -1984.119995, 3480.704346, -34.752602
14706.400391, 3679.030029, -1831.349976, 4109.635742, -26.463232
11520.000000, 3923.750000, -1652.880005, 4257.678711, -22.843262
9600.000000, 4228.830078, -1492.310059, 4484.416992, -19.437405
7513.040039, 4467.259766, -1289.859985, 4649.747070, -16.105349
5760.000000, 4536.100098, -1133.579956, 4675.597168, -14.030952
4547.370117, 4762.250000, -979.940979, 4862.027344, -11.627605
3600.000000, 4786.020020, -883.898010, 4866.956543, -10.463673
2880.000000, 4905.600098, -774.239990, 4966.322754, -8.968883
2273.679932, 4818.580078, -784.140991, 4881.965820, -9.242881
1781.439941, 5024.939941, -621.487000, 5063.227051, -7.050565
1416.390015, 5005.029785, -627.077026, 5044.159668, -7.141341
1122.079956, 5208.799805, -753.015015, 5262.948730, -8.226027
900.000000, 5344.169922, -847.781982, 5410.996582, -9.014105
720.000000, 5470.859863, -881.781006, 5541.465820, -9.156062
568.421021, 5624.419922, -907.398010, 5697.145996, -9.164666
440.816010, 5811.390137, -916.247009, 5883.176270, -8.959727
354.097992, 5968.950195, -910.278992, 6037.961426, -8.670933
276.923004, 6143.009766, -888.052002, 6206.867676, -8.225863
220.408005, 6288.620117, -862.465027, 6347.486816, -7.809223
174.194000, 6426.859863, -843.896973, 6482.028320, -7.480587
137.580002, 6554.069824, -827.543030, 6606.107910, -7.196313
109.091003, 6676.350098, -831.463989, 6727.925781, -7.098991
87.096802, 6811.100098, -854.640015, 6864.509766, -7.151954
68.354401, 6979.299805, -905.703979, 7037.820801, -7.393956
54.545502, 7027.850098, -894.176025, 7084.506348, -7.250968
42.857101, 7151.109863, -960.619019, 7215.341797, -7.650826
33.962299, 7247.890137, -1078.770020, 7327.731934, -8.465708
26.865700, 7416.209961, -1175.239990, 7508.752441, -9.004731
21.343901, 7575.649902, -1294.619995, 7685.474121, -9.697725
17.307699, 7726.470215, -1424.420044, 7856.673340, -10.445529
13.636400, 7917.240234, -1608.420044, 8078.966797, -11.483596
10.714300, 8109.700195, -1825.969971, 8312.725586, -12.689040
8.490570, 8320.570313, -2083.389893, 8577.435547, -14.057288
6.716420, 8539.429688, -2385.570068, 8866.385742, -15.608207
5.294120, 8777.820313, -2753.969971, 9199.700195, -17.418827
4.166670, 9050.009766, -3202.750000, 9600.014648, -19.488600
3.308820, 9344.849609, -3722.949951, 10059.153320, -21.722136
2.616280, 9667.709961, -4360.589844, 10605.628906, -24.277603
2.073730, 10028.900391, -5122.540039, 11261.405273, -27.056940
1.642340, 10432.200195, -6057.779785, 12063.478516, -30.142920
1.300580, 10842.500000, -7182.009766, 13005.424805, -33.520264
1.032110, 11359.099609, -8525.009766, 14202.286133, -36.888245
0.815217, 11844.000000, -10255.900391, 15667.285156, -40.889790
0.646552, 12473.200195, -12349.099609, 17552.236328, -44.713547
0.511364, 12902.599609, -15395.900391, 20087.578125, -50.035172
0.407609, 13636.299805, -18460.500000, 22950.789063, -53.547668
0.321429, 14983.500000, -23142.500000, 27569.558594, -57.079159
0.254525, 15977.700195, -28014.599609, 32250.654297, -60.302383
0.201613, 17167.500000, -34201.800781, 38268.605469, -63.345764
0.159574, 18627.599609, -41896.699219, 45851.074219, -66.029694
0.126689, 20399.800781, -51301.800781, 55208.937500, -68.315102
0.100446, 22664.900391, -63174.500000, 67117.171875, -70.263718
