Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 645.205994, -732.677979, 976.272400, -48.632423
276480.000000, 643.765991, -804.507019, 1030.371948, -51.333221
197486.000000, 752.940002, -1086.329956, 1321.753174, -55.274002
153600.000000, 831.325989, -1343.250000, 1579.690918, -58.246986
125673.000000, 912.007996, -1619.810059, 1858.909180, -60.619011
98742.898438, 1097.949951, -1947.189941, 2235.406738, -60.582920
76800.000000, 1386.319946, -2391.669922, 2764.410889, -59.901485
60104.300781, 1740.699951, -2705.469971, 3217.080078, -57.242760
49371.398438, 2105.040039, -3161.110107, 3797.869385, -56.339638
38400.000000, 2761.969971, -3650.739990, 4577.813965, -52.890652
30052.199219, 5091.770020, -2902.120117, 5860.752930, -29.681538
23834.500000, 4479.629883, -4109.259766, 6078.906250, -42.530819
18681.099609, 5066.899902, -4333.529785, 6667.305176, -40.539131
14706.400391, 6349.919922, -4207.810059, 7617.555176, -33.530670
11520.000000, 7122.790039, -3799.209961, 8072.678223, -28.074923
9600.000000, 7711.580078, -3609.629883, 8514.569336, -25.083317
7513.040039, 8274.110352, -3175.810059, 8862.656250, -20.998049
5760.000000, 8861.330078, -2504.050049, 9208.334961, -15.779324
4547.370117, 9091.910156, -2240.989990, 9364.019531, -13.846365
3600.000000, 9424.500000, -2162.560059, 9669.429688, -12.923458
2880.000000, 9044.250000, -1519.849976, 9171.063477, -9.539199
2273.679932, 9315.679688, -1525.510010, 9439.759766, -9.300054
1781.439941, 9222.200195, -735.073975, 9251.449219, -4.557240
1416.390015, 10376.700195, -970.468018, 10421.982422, -5.342975
1122.079956, 9623.250000, -834.690979, 9659.380859, -4.957253
900.000000, 10059.700195, -1046.130005, 10113.949219, -5.936972
720.000000, 10164.700195, -966.646973, 10210.559570, -5.432402
568.421021, 10355.799805, -919.640991, 10396.553711, -5.074807
440.816010, 10498.099609, -867.715027, 10533.898438, -4.725013
354.097992, 10635.700195, -802.859009, 10665.959961, -4.316910
276.923004, 10781.599609, -729.588013, 10806.256836, -3.871289
220.408005, 10896.200195, -648.215027, 10915.463867, -3.404514
174.194000, 10997.400391, -572.125000, 11012.272461, -2.978051
137.580002, 11082.500000, -522.549011, 11094.812500, -2.699544
109.091003, 11151.400391, -489.395996, 11162.133789, -2.512899
87.096802, 11261.099609, -454.778992, 11270.279297, -2.312631
68.354401, 11398.200195, -468.367004, 11407.819336, -2.353035
54.545502, 11325.500000, -390.925995, 11332.245117, -1.976912
42.857101, 11378.599609, -401.743011, 11385.689453, -2.022096
33.962299, 11387.099609, -495.179993, 11397.861328, -2.489998
26.865700, 11483.500000, -524.737000, 11495.482422, -2.616303
21.343901, 11561.700195, -581.744995, 11576.326172, -2.880497
17.307699, 11619.900391, -653.215027, 11638.246094, -3.217508
13.636400, 11707.799805, -763.234985, 11732.651367, -3.729851
10.714300, 11778.500000, -904.434021, 11813.172852, -4.390947
8.490570, 11875.599609, -1073.800049, 11924.047852, -5.166674
6.716420, 11952.599609, -1289.109985, 12021.915039, -6.155662
5.294120, 12055.500000, -1549.040039, 12154.612305, -7.321952
4.166670, 12186.000000, -1876.109985, 12329.573242, -8.752320
3.308820, 12331.500000, -2253.540039, 12535.722656, -10.356332
2.616280, 12494.200195, -2724.649902, 12787.835938, -12.302074
2.073730, 12688.799805, -3288.840088, 13108.093750, -14.530864
1.642340, 12915.400391, -3978.709961, 13514.351563, -17.121937
1.300580, 13133.900391, -4824.470215, 13991.957031, -20.169777
1.032110, 13474.700195, -5761.310059, 14654.700195, -23.149858
0.815217, 13719.700195, -7112.790039, 15453.865234, -27.403862
0.646552, 14063.599609, -8600.759766, 16485.080078, -31.448364
0.511364, 14570.200195, -11183.799805, 18367.582031, -37.509140
0.407609, 15113.400391, -13436.200195, 20222.421875, -41.637913
0.321429, 16487.800781, -16813.699219, 23548.843750, -45.560696
0.254525, 17271.099609, -20297.000000, 26650.685547, -49.604919
0.201613, 18343.599609, -24736.900391, 30796.132813, -53.441296
0.159574, 19709.599609, -30169.300781, 36036.855469, -56.843426
0.126689, 21405.099609, -36669.800781, 42460.011719, -59.726803
0.100446, 23622.699219, -44736.000000, 50589.933594, -62.163853
