Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 274.704010, -27.867901, 276.113953, -5.792668
276480.000000, 276.419006, -34.857800, 278.608215, -7.187342
197486.000000, 294.321014, -47.811901, 298.179199, -9.226992
153600.000000, 309.835999, -54.115501, 314.526367, -9.907261
125673.000000, 321.907013, -56.724602, 326.866638, -9.993735
98742.898438, 335.894989, -54.201801, 340.240021, -9.166535
76800.000000, 346.644012, -49.611000, 350.176117, -8.144750
60104.300781, 355.770996, -43.896500, 358.468842, -7.033841
49371.398438, 360.937012, -40.298199, 363.179657, -6.370624
38400.000000, 364.973999, -34.456402, 366.596863, -5.393185
30052.199219, 377.263000, -28.349701, 378.326691, -4.297456
23834.500000, 372.436005, -25.673100, 373.319824, -3.943327
18681.099609, 375.485992, -22.784599, 376.176666, -3.472467
14706.400391, 376.436005, -24.374599, 377.224335, -3.704786
11520.000000, 381.908997, -22.795700, 382.588715, -3.415865
9600.000000, 381.270996, -22.966000, 381.962067, -3.447067
7513.040039, 385.138000, -25.127899, 385.956848, -3.732908
5760.000000, 390.033997, -24.083300, 390.776825, -3.533338
4547.370117, 396.148987, -22.462400, 396.785309, -3.245305
3600.000000, 399.570007, -25.296900, 400.369995, -3.622579
2880.000000, 405.528992, -24.806400, 406.286987, -3.500448
2273.679932, 408.170990, -24.723301, 408.919067, -3.466224
1781.439941, 411.016998, -21.289600, 411.567993, -2.965121
1416.390015, 414.363007, -23.307501, 415.018005, -3.219437
1122.079956, 416.394989, -20.800301, 416.914185, -2.859736
900.000000, 422.444000, -21.862700, 423.009338, -2.962579
720.000000, 424.656006, -22.192101, 425.235474, -2.991499
568.421021, 426.539001, -23.316099, 427.175781, -3.128872
440.816010, 428.444000, -25.577299, 429.206787, -3.416395
354.097992, 430.713013, -28.211000, 431.635925, -3.747427
276.923004, 433.237000, -32.352402, 434.443298, -4.270692
220.408005, 435.574005, -37.429600, 437.179230, -4.911457
174.194000, 438.532013, -44.287701, 440.762665, -5.766795
137.580002, 441.910004, -52.732899, 445.045166, -6.804899
109.091003, 446.098999, -63.369801, 450.577454, -8.084957
87.096802, 451.084015, -76.370598, 457.503265, -9.609318
68.354401, 458.760010, -94.247398, 468.341034, -11.609287
54.545502, 459.546997, -108.588997, 472.202301, -13.294886
42.857101, 465.878998, -132.987000, 484.488159, -15.931604
33.962299, 470.587006, -163.813995, 498.284210, -19.193296
26.865700, 481.186005, -199.742004, 520.996033, -22.543509
21.343901, 492.019012, -242.949997, 548.732544, -26.279320
17.307699, 503.316010, -291.157990, 581.463623, -30.048506
13.636400, 518.771973, -358.252014, 630.451355, -34.628071
10.714300, 537.421997, -442.337006, 696.049133, -39.456841
8.490570, 560.991028, -542.262024, 780.230164, -44.027428
6.716420, 589.770020, -665.544983, 889.257446, -48.454372
5.294120, 628.208008, -818.750977, 1031.987671, -52.501835
4.166670, 677.822021, -1006.409973, 1213.385254, -56.039539
3.308820, 738.148010, -1223.479980, 1428.903687, -58.896641
2.616280, 814.739014, -1489.849976, 1698.073120, -61.327534
2.073730, 906.197998, -1806.400024, 2020.959106, -63.358932
1.642340, 1014.640015, -2187.290039, 2411.168213, -65.114357
1.300580, 1140.339966, -2645.639893, 2880.934814, -66.682693
1.032110, 1284.079956, -3199.429932, 3447.493652, -68.132118
0.815217, 1445.060059, -3883.330078, 4143.482910, -69.588821
0.646552, 1628.630005, -4711.810059, 4985.337402, -70.932373
0.511364, 1789.469971, -5767.069824, 6038.318848, -72.761368
0.407609, 2021.910034, -7004.209961, 7290.204102, -73.898125
0.321429, 2304.449951, -8710.759766, 9010.428711, -75.181755
0.254525, 2641.510010, -10661.400391, 10983.761719, -76.084419
0.201613, 3027.580078, -13085.799805, 13431.470703, -76.973038
0.159574, 3488.159912, -16101.599609, 16475.095703, -77.776642
0.126689, 4079.139893, -19568.400391, 19989.039063, -78.225006
0.100446, 4606.609863, -24548.599609, 24977.082031, -79.371880
