Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 3.286530, 5.443730, 6.358890, 58.879463
276480.000000, 3.828930, 4.580740, 5.970250, 50.108566
197486.000000, 4.384480, 3.238170, 5.450634, 36.447826
153600.000000, 4.639810, 2.468910, 5.255793, 28.018087
125673.000000, 4.768350, 1.974490, 5.160986, 22.493587
98742.898438, 4.877200, 1.499760, 5.102584, 17.092888
76800.000000, 4.957140, 1.086740, 5.074863, 12.365179
60104.300781, 4.995080, 0.733878, 5.048703, 8.358111
49371.398438, 5.025970, 0.516175, 5.052406, 5.863808
38400.000000, 5.055360, 0.275052, 5.062837, 3.114278
30052.199219, 5.077940, 0.047672, 5.078164, 0.537884
23834.500000, 5.105680, -0.143211, 5.107688, -1.606688
18681.099609, 5.145060, -0.345269, 5.156632, -3.839185
14706.400391, 5.185900, -0.558693, 5.215908, -6.148935
11520.000000, 5.249330, -0.786823, 5.307971, -8.524611
9600.000000, 5.298770, -0.976357, 5.387971, -10.440276
7513.040039, 5.380430, -1.253430, 5.524501, -13.113785
5760.000000, 5.492410, -1.602420, 5.721391, -16.264694
4547.370117, 5.619360, -1.965890, 5.953312, -19.282000
3600.000000, 5.762540, -2.400880, 6.242683, -22.618357
2880.000000, 5.927910, -2.872780, 6.587335, -25.855728
2273.679932, 6.118510, -3.487570, 7.042677, -29.683279
1781.439941, 6.356350, -4.224700, 7.632252, -33.609699
1416.390015, 6.611460, -5.076570, 8.335645, -37.518635
1122.079956, 6.912070, -6.120290, 9.232262, -41.523273
900.000000, 7.250430, -7.356300, 10.328789, -45.415279
720.000000, 7.623930, -8.831260, 11.666853, -49.196320
568.421021, 8.091670, -10.753800, 13.458059, -53.040459
440.816010, 8.723130, -13.356200, 15.952463, -56.850861
354.097992, 9.356700, -16.085300, 18.608727, -59.813759
276.923004, 10.242900, -19.842400, 22.330200, -62.696644
220.408005, 11.272400, -24.152399, 26.653431, -64.980614
174.194000, 12.603200, -29.573299, 32.146862, -66.917839
137.580002, 14.309400, -36.234699, 38.957829, -68.450500
109.091003, 16.451200, -44.251499, 47.210564, -69.606575
87.096802, 19.088600, -53.746201, 57.035328, -70.446899
68.354401, 22.808500, -66.419197, 70.226326, -71.047424
54.545502, 27.493099, -79.063698, 83.707458, -70.825722
42.857101, 33.721100, -96.406799, 102.134148, -70.721222
33.962299, 40.654301, -116.205002, 123.111229, -70.717621
26.865700, 50.735802, -140.352997, 149.241699, -70.125732
21.343901, 62.978901, -167.830994, 179.258423, -69.431305
17.307699, 76.633499, -197.059006, 211.435440, -68.749641
13.636400, 94.936096, -234.916000, 253.374008, -67.994995
10.714300, 116.919998, -279.384003, 302.862518, -67.291069
8.490570, 141.604996, -329.660004, 358.786407, -66.754128
6.716420, 169.815994, -388.528992, 424.019165, -66.391098
5.294120, 202.440994, -459.321991, 501.955231, -66.215050
4.166670, 239.473007, -544.982971, 595.276184, -66.278664
3.308820, 279.683014, -643.909973, 702.027527, -66.522224
2.616280, 326.342010, -764.984009, 831.684814, -66.896919
2.073730, 379.545990, -910.418030, 986.365112, -67.369133
1.642340, 441.393005, -1087.160034, 1173.347656, -67.902580
1.300580, 514.203003, -1299.760010, 1397.777100, -68.415565
1.032110, 599.974976, -1555.800049, 1667.478271, -68.911484
0.815217, 697.309998, -1865.849976, 1991.892822, -69.508163
0.646552, 807.192017, -2237.189941, 2378.356201, -70.160240
0.511364, 901.741028, -2701.370117, 2847.900635, -71.540535
0.407609, 1032.750000, -3240.169922, 3400.775391, -72.321190
0.321429, 1183.250000, -3993.120117, 4164.743652, -73.494270
0.254525, 1346.310059, -4840.950195, 5024.674316, -74.458275
0.201613, 1523.969971, -5905.319824, 6098.793945, -75.529556
0.159574, 1729.290039, -7242.339844, 7445.934082, -76.570633
0.126689, 1972.780029, -8882.419922, 9098.859375, -77.477898
0.100446, 2273.090088, -10954.299805, 11187.655273, -78.277115
