Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.689350, 3.201600, 3.619965, 62.181271
276480.000000, -1.124270, 2.282720, 2.544562, 63.779148
197486.000000, -0.227953, 1.591170, 1.607415, 81.847214
153600.000000, 0.136108, 1.157540, 1.165515, 83.293732
125673.000000, 0.345579, 0.901566, 0.965529, 69.027687
98742.898438, 0.529028, 0.649407, 0.837616, 50.832626
76800.000000, 0.628394, 0.472439, 0.786179, 36.936569
60104.300781, 0.711378, 0.279809, 0.764429, 21.471392
49371.398438, 0.732313, 0.167828, 0.751298, 12.907874
38400.000000, 0.749344, 0.033782, 0.750105, 2.581297
30052.199219, 0.767140, -0.089668, 0.772363, -6.666807
23834.500000, 0.785818, -0.207233, 0.812684, -14.773480
18681.099609, 0.808237, -0.337300, 0.875796, -22.652147
14706.400391, 0.833393, -0.477588, 0.960538, -29.815498
11520.000000, 0.864602, -0.639009, 1.075114, -36.467323
9600.000000, 0.890518, -0.776394, 1.181444, -41.083393
7513.040039, 0.932518, -0.992558, 1.361896, -46.786388
5760.000000, 0.986715, -1.277610, 1.614278, -52.320618
4547.370117, 1.045270, -1.587670, 1.900864, -56.640396
3600.000000, 1.118430, -1.963530, 2.259720, -60.334087
2880.000000, 1.202170, -2.402060, 2.686095, -63.413200
2273.679932, 1.299160, -2.948210, 3.221763, -66.218803
1781.439941, 1.442300, -3.666830, 3.940288, -68.528450
1416.390015, 1.612160, -4.499660, 4.779749, -70.288170
1122.079956, 1.833170, -5.528540, 5.824540, -71.655357
900.000000, 2.104670, -6.740990, 7.061911, -72.660622
720.000000, 2.450040, -8.201100, 8.559249, -73.366730
568.421021, 2.923820, -10.088300, 10.503452, -73.837212
440.816010, 3.604500, -12.610300, 13.115337, -74.048073
354.097992, 4.356290, -15.224400, 15.835391, -74.032120
276.923004, 5.456790, -18.744400, 19.522528, -73.768890
220.408005, 6.771640, -22.690100, 23.679014, -73.382790
174.194000, 8.504700, -27.517900, 28.802166, -72.825676
137.580002, 10.707300, -33.269699, 34.950237, -72.160103
109.091003, 13.404500, -39.969601, 42.157440, -71.460220
87.096802, 16.577499, -47.645199, 50.446789, -70.815353
68.354401, 20.768600, -57.582298, 61.213200, -70.166801
54.545502, 25.541700, -67.095596, 71.792740, -69.159355
42.857101, 31.351801, -80.013000, 85.936111, -68.603073
33.962299, 37.226200, -94.678596, 101.734093, -68.536003
26.865700, 44.941299, -112.644997, 121.279083, -68.249779
21.343901, 53.537899, -133.455002, 143.793411, -68.140907
17.307699, 62.526600, -156.143997, 168.197876, -68.176765
13.636400, 73.959099, -186.554993, 200.680634, -68.374306
10.714300, 87.267197, -223.645004, 240.068024, -68.684059
8.490570, 101.945999, -266.996002, 285.796875, -69.101845
6.716420, 118.830002, -319.776001, 341.141113, -69.614738
5.294120, 138.238007, -384.696014, 408.779602, -70.234436
4.166670, 160.139999, -464.588013, 491.413116, -70.981316
3.308820, 183.626007, -558.703979, 588.106018, -71.806145
2.616280, 210.274002, -675.937012, 707.888428, -72.719856
2.073730, 238.942993, -819.273010, 853.406128, -73.740547
1.642340, 270.256012, -996.864014, 1032.848511, -74.831383
1.300580, 305.174988, -1217.640015, 1255.300415, -75.929878
1.032110, 342.713989, -1490.770020, 1529.656250, -77.053185
0.815217, 385.480988, -1837.900024, 1877.890259, -78.154503
0.646552, 425.690002, -2246.139893, 2286.122559, -79.268532
0.511364, 478.873993, -2796.669922, 2837.372559, -80.283470
0.407609, 545.317993, -3448.560059, 3491.409180, -81.014275
0.321429, 623.708008, -4325.950195, 4370.681641, -81.795723
0.254525, 729.633972, -5371.049805, 5420.382324, -82.263962
0.201613, 855.273010, -6675.859863, 6730.423340, -82.699348
0.159574, 1010.630005, -8307.580078, 8368.826172, -83.063980
0.126689, 1205.239990, -10312.900391, 10383.087891, -83.334267
0.100446, 1448.219971, -12833.000000, 12914.458008, -83.561363
