Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.834380, 3.200820, 3.689200, 60.183113
276480.000000, -1.158870, 2.278520, 2.556293, 63.041821
197486.000000, -0.267955, 1.599020, 1.621316, 80.487068
153600.000000, 0.101744, 1.178990, 1.183372, 85.067711
125673.000000, 0.290184, 0.893548, 0.939486, 72.008545
98742.898438, 0.473311, 0.651005, 0.804879, 53.981106
76800.000000, 0.585774, 0.474860, 0.754071, 39.030090
60104.300781, 0.661403, 0.287921, 0.721355, 23.524385
49371.398438, 0.679742, 0.177501, 0.702535, 14.634844
38400.000000, 0.698450, 0.048897, 0.700159, 4.004598
30052.199219, 0.713484, -0.070969, 0.717005, -5.680466
23834.500000, 0.729555, -0.185294, 0.752718, -14.250785
18681.099609, 0.748778, -0.310375, 0.810556, -22.514433
14706.400391, 0.772371, -0.446393, 0.892089, -30.025833
11520.000000, 0.800736, -0.601514, 1.001498, -36.913925
9600.000000, 0.824678, -0.734187, 1.104140, -41.677750
7513.040039, 0.863293, -0.941336, 1.277258, -47.476273
5760.000000, 0.914402, -1.216230, 1.521626, -53.062950
4547.370117, 0.970225, -1.514240, 1.798405, -57.350933
3600.000000, 1.039200, -1.878720, 2.146981, -61.051155
2880.000000, 1.119690, -2.298370, 2.556601, -64.026184
2273.679932, 1.217090, -2.821500, 3.072812, -66.666428
1781.439941, 1.360630, -3.507950, 3.762583, -68.800201
1416.390015, 1.523920, -4.307910, 4.569510, -70.518799
1122.079956, 1.745260, -5.296310, 5.576453, -71.761726
900.000000, 2.019430, -6.450550, 6.759267, -72.616577
720.000000, 2.366200, -7.842250, 8.191446, -73.210129
568.421021, 2.842580, -9.631100, 10.041829, -73.556259
440.816010, 3.525490, -12.014100, 12.520690, -73.645889
354.097992, 4.281010, -14.474400, 15.094214, -73.523659
276.923004, 5.377400, -17.771299, 18.567055, -73.164757
220.408005, 6.682680, -21.441500, 22.458765, -72.689285
174.194000, 8.383280, -25.919001, 27.241035, -72.076637
137.580002, 10.516800, -31.226900, 32.950302, -71.387161
109.091003, 13.094400, -37.378899, 39.606129, -70.693863
87.096802, 16.080900, -44.418800, 47.240082, -70.098267
68.354401, 19.963200, -53.546700, 57.146988, -69.553619
54.545502, 24.324499, -62.281898, 66.863419, -68.666611
42.857101, 29.588100, -74.220703, 79.900993, -68.265289
33.962299, 34.866901, -87.845703, 94.512268, -68.351341
26.865700, 41.827702, -104.620003, 112.671654, -68.208176
21.343901, 49.602600, -124.102997, 133.648697, -68.213951
17.307699, 57.756599, -145.356003, 156.410324, -68.329819
13.636400, 68.111000, -173.841003, 186.707809, -68.604721
10.714300, 80.122398, -208.686996, 223.539398, -68.996414
8.490570, 93.341797, -249.492004, 266.381226, -69.487793
6.716420, 108.292000, -299.191986, 318.187042, -70.102379
5.294120, 125.499001, -360.442993, 381.666290, -70.802902
4.166670, 144.578995, -436.348999, 459.677643, -71.668007
3.308820, 164.932007, -525.992004, 551.244202, -72.590469
2.616280, 187.809998, -638.062988, 665.129272, -73.598526
2.073730, 212.369003, -775.578003, 804.127991, -74.686607
1.642340, 238.962997, -946.960022, 976.645569, -75.837242
1.300580, 268.998993, -1160.739990, 1191.502319, -76.952156
1.032110, 301.527008, -1425.579956, 1457.119385, -78.057274
0.815217, 340.084991, -1762.699951, 1795.207275, -79.079857
0.646552, 376.493988, -2163.800049, 2196.310303, -80.129517
0.511364, 425.674011, -2699.219971, 2732.578857, -81.038101
0.407609, 489.138000, -3332.129883, 3367.839844, -81.648941
0.321429, 564.315002, -4182.779785, 4220.675293, -82.316376
0.254525, 664.565002, -5196.470215, 5238.792969, -82.712120
0.201613, 787.284973, -6461.879883, 6509.662598, -83.053612
0.159574, 939.294006, -8044.459961, 8099.111328, -83.340149
0.126689, 1135.689941, -9986.230469, 10050.601563, -83.511879
0.100446, 1365.819946, -12414.500000, 12489.406250, -83.721680
