Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 349.933990, -77.789200, 358.475891, -12.532879
276480.000000, 353.546997, -77.661400, 361.976196, -12.389032
197486.000000, 377.911011, -83.608902, 387.049347, -12.475148
153600.000000, 395.075989, -82.962097, 403.692657, -11.859242
125673.000000, 410.506012, -78.814697, 418.003510, -10.868195
98742.898438, 424.552002, -72.221901, 430.651154, -9.654348
76800.000000, 436.222992, -65.803497, 441.158234, -8.578294
60104.300781, 448.074005, -58.644001, 451.895386, -7.456499
49371.398438, 452.899994, -51.399700, 455.807343, -6.474804
38400.000000, 461.931000, -43.361401, 463.961700, -5.362633
30052.199219, 467.513000, -54.256500, 470.650787, -6.619761
23834.500000, 468.037994, -36.203300, 469.436096, -4.423090
18681.099609, 475.196991, -40.575298, 476.926117, -4.880435
14706.400391, 477.546997, -30.963100, 478.549744, -3.709740
11520.000000, 477.532013, -29.997499, 478.473267, -3.594470
9600.000000, 482.434998, -29.147600, 483.314697, -3.457475
7513.040039, 483.802002, -30.512300, 484.763214, -3.608736
5760.000000, 486.174011, -31.092100, 487.167206, -3.659232
4547.370117, 493.114014, -34.704300, 494.333710, -4.025715
3600.000000, 495.615997, -40.132702, 497.238220, -4.629447
2880.000000, 499.441986, -44.598900, 501.429321, -5.102833
2273.679932, 506.306000, -47.075901, 508.489838, -5.312040
1781.439941, 515.710999, -53.605499, 518.489502, -5.934290
1416.390015, 522.997009, -61.771000, 526.632263, -6.735979
1122.079956, 530.880005, -65.299202, 534.880859, -7.012263
900.000000, 540.827026, -71.400902, 545.519897, -7.520792
720.000000, 550.327026, -78.061203, 555.835754, -8.073269
568.421021, 560.942993, -86.093597, 567.511353, -8.725675
440.816010, 572.929993, -96.000397, 580.917236, -9.512140
354.097992, 584.708008, -106.084999, 594.253723, -10.283451
276.923004, 598.806030, -119.056999, 610.526978, -11.245129
220.408005, 613.687012, -133.302002, 627.997742, -12.255126
174.194000, 629.598022, -150.343002, 647.299561, -13.430274
137.580002, 648.354980, -170.203995, 670.323486, -14.709199
109.091003, 668.690979, -193.369003, 696.088501, -16.128571
87.096802, 691.724976, -220.641006, 726.061890, -17.691236
68.354401, 720.659973, -256.290009, 764.876038, -19.577034
54.545502, 740.127991, -283.764008, 792.661011, -20.976751
42.857101, 769.419983, -328.244995, 836.511719, -23.103754
33.962299, 795.911011, -381.882996, 882.784790, -25.631977
26.865700, 833.715027, -443.970001, 944.558167, -28.036200
21.343901, 872.073975, -516.044983, 1013.319031, -30.614691
17.307699, 910.416016, -594.502014, 1087.331543, -33.144554
13.636400, 956.754028, -702.953979, 1187.233154, -36.305767
10.714300, 1006.299988, -836.637024, 1308.663818, -39.740116
8.490570, 1060.150024, -995.159973, 1454.050049, -43.188877
6.716420, 1117.500000, -1192.199951, 1634.058472, -46.852406
5.294120, 1181.609985, -1438.170044, 1861.326172, -50.593254
4.166670, 1255.079956, -1746.939941, 2151.052002, -54.304844
3.308820, 1335.900024, -2116.139893, 2502.534180, -57.736149
2.616280, 1431.339966, -2581.209961, 2951.504639, -60.990627
2.073730, 1542.810059, -3154.669922, 3511.723877, -63.938782
1.642340, 1677.150024, -3868.080078, 4216.025879, -66.559074
1.300580, 1843.729980, -4751.509766, 5096.683594, -68.792236
1.032110, 2047.479980, -5840.359863, 6188.858887, -70.680649
0.815217, 2314.639893, -7203.770020, 7566.496094, -72.187286
0.646552, 2650.550049, -8861.679688, 9249.583008, -73.347939
0.511364, 3027.169922, -10944.900391, 11355.818359, -74.539467
0.407609, 3570.169922, -13400.599609, 13868.027344, -75.081856
0.321429, 4311.750000, -16681.099609, 17229.343750, -75.507324
0.254525, 5297.029785, -20465.400391, 21139.800781, -75.488663
0.201613, 6563.790039, -25080.000000, 25924.693359, -75.333832
0.159574, 8230.389648, -30710.099609, 31793.859375, -74.997154
0.126689, 10396.299805, -37143.800781, 38571.296875, -74.363426
0.100446, 12965.599609, -45956.000000, 47749.980469, -74.244614
