Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -1.899680, 3.160730, 3.687682, 58.993050
276480.000000, -1.286110, 2.294520, 2.630380, 60.728771
197486.000000, -0.362467, 1.564790, 1.606222, 76.958061
153600.000000, -0.019329, 1.166700, 1.166860, 89.050850
125673.000000, 0.191285, 0.889498, 0.909833, 77.863464
98742.898438, 0.371483, 0.676430, 0.771724, 61.225208
76800.000000, 0.476186, 0.483917, 0.678917, 45.461353
60104.300781, 0.555770, 0.310446, 0.636598, 29.187164
49371.398438, 0.571447, 0.204890, 0.607068, 19.725088
38400.000000, 0.585797, 0.086229, 0.592109, 8.373763
30052.199219, 0.596888, -0.025837, 0.597447, -2.478578
23834.500000, 0.608675, -0.131371, 0.622691, -12.179388
18681.099609, 0.624368, -0.245096, 0.670751, -21.432516
14706.400391, 0.641702, -0.367231, 0.739351, -29.781496
11520.000000, 0.664555, -0.506518, 0.835580, -37.314335
9600.000000, 0.683868, -0.625062, 0.926487, -42.427616
7513.040039, 0.716304, -0.809299, 1.080767, -48.488216
5760.000000, 0.760366, -1.053000, 1.298832, -54.167141
4547.370117, 0.809233, -1.318540, 1.547064, -58.461140
3600.000000, 0.872062, -1.638880, 1.856454, -61.982178
2880.000000, 0.948381, -2.007370, 2.220126, -64.711632
2273.679932, 1.039850, -2.469810, 2.679785, -67.167732
1781.439941, 1.178770, -3.070550, 3.289039, -68.998436
1416.390015, 1.347070, -3.765410, 3.999114, -70.315414
1122.079956, 1.564970, -4.617740, 4.875721, -71.278275
900.000000, 1.830550, -5.601620, 5.893137, -71.903160
720.000000, 2.177380, -6.785450, 7.126241, -72.209114
568.421021, 2.648020, -8.289660, 8.702327, -72.284615
440.816010, 3.311380, -10.244200, 10.766098, -72.086861
354.097992, 4.035960, -12.248900, 12.896688, -71.763168
276.923004, 5.070020, -14.913900, 15.752128, -71.224403
220.408005, 6.265050, -17.842300, 18.910276, -70.652061
174.194000, 7.774210, -21.376801, 22.746559, -70.014931
137.580002, 9.597360, -25.529900, 27.274256, -69.397446
109.091003, 11.716700, -30.336700, 32.520706, -68.882355
87.096802, 14.147500, -35.954601, 38.637871, -68.521248
68.354401, 17.169500, -43.193298, 46.480671, -68.321991
54.545502, 20.488899, -50.171600, 54.193951, -67.786064
42.857101, 24.491800, -59.849800, 64.667198, -67.744591
33.962299, 28.486900, -70.982201, 76.485138, -68.133194
26.865700, 33.822800, -84.738403, 91.239128, -68.240898
21.343901, 39.770199, -100.742996, 108.308914, -68.457436
17.307699, 45.937901, -118.223999, 126.835350, -68.765533
13.636400, 53.643501, -141.740997, 151.552414, -69.270294
10.714300, 62.357101, -170.651001, 181.687012, -69.927338
8.490570, 71.636398, -204.686005, 216.859711, -70.710876
6.716420, 82.012703, -246.908997, 260.173279, -71.625710
5.294120, 93.401100, -299.233002, 313.471130, -72.665031
4.166670, 105.889000, -365.033997, 380.081970, -73.823624
3.308820, 118.773003, -443.569000, 459.195465, -75.009766
2.616280, 133.169006, -543.125000, 559.212646, -76.223412
2.073730, 148.647003, -666.484009, 682.859314, -77.427010
1.642340, 165.912994, -821.557007, 838.142639, -78.582703
1.300580, 186.485001, -1015.890015, 1032.864502, -79.598145
1.032110, 210.563004, -1257.290039, 1274.799927, -80.492706
0.815217, 240.231995, -1564.569946, 1582.905762, -81.270691
0.646552, 271.625000, -1931.560059, 1950.565186, -81.995285
0.511364, 314.812988, -2420.189941, 2440.579102, -82.588707
0.407609, 372.748993, -2995.510010, 3018.612549, -82.906822
0.321429, 443.187988, -3764.050049, 3790.051270, -83.284782
0.254525, 542.911011, -4684.569824, 4715.924805, -83.389305
0.201613, 666.442993, -5832.629883, 5870.580566, -83.481606
0.159574, 826.125000, -7263.209961, 7310.041016, -83.511002
0.126689, 1030.819946, -9013.480469, 9072.233398, -83.475777
0.100446, 1294.680054, -11201.200195, 11275.774414, -83.406769
