Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 1.552840, 4.797540, 5.042589, 72.064568
276480.000000, 2.085230, 3.727270, 4.270916, 60.775066
197486.000000, 2.948630, 2.575040, 3.914748, 41.130726
153600.000000, 3.261310, 1.842720, 3.745899, 29.467510
125673.000000, 3.484210, 1.387690, 3.750387, 21.716387
98742.898438, 3.673020, 0.960413, 3.796507, 14.653497
76800.000000, 3.810790, 0.602768, 3.858167, 8.988239
60104.300781, 3.952120, 0.243431, 3.959610, 3.524683
49371.398438, 4.014540, 0.027918, 4.014637, 0.398435
38400.000000, 4.087280, -0.226230, 4.093536, -3.168076
30052.199219, 4.172100, -0.468042, 4.198271, -6.400895
23834.500000, 4.255240, -0.697762, 4.312069, -9.312323
18681.099609, 4.368790, -0.939821, 4.468735, -12.140537
14706.400391, 4.492000, -1.197830, 4.648963, -14.930980
11520.000000, 4.646380, -1.482200, 4.877065, -17.692736
9600.000000, 4.777630, -1.711660, 5.074990, -19.710852
7513.040039, 4.961290, -2.058960, 5.371565, -22.538692
5760.000000, 5.191720, -2.487670, 5.756949, -25.601925
4547.370117, 5.427390, -2.933700, 6.169535, -28.392822
3600.000000, 5.683610, -3.457190, 6.652487, -31.311047
2880.000000, 5.959880, -4.040380, 7.200336, -34.134514
2273.679932, 6.219620, -4.734510, 7.816601, -37.279179
1781.439941, 6.583040, -5.640020, 8.668694, -40.588318
1416.390015, 6.952840, -6.678230, 9.640577, -43.845886
1122.079956, 7.375880, -7.949910, 10.844569, -47.145020
900.000000, 7.854040, -9.442430, 12.281915, -50.246933
720.000000, 8.340690, -11.253400, 14.007360, -53.455238
568.421021, 8.927590, -13.603700, 16.271524, -56.724636
440.816010, 9.678680, -16.813000, 19.399841, -60.072403
354.097992, 10.395800, -20.198099, 22.716423, -62.765484
276.923004, 11.351500, -24.914000, 27.378164, -65.504700
220.408005, 12.402400, -30.353100, 32.789177, -67.774879
174.194000, 13.724400, -37.289200, 39.734665, -69.793709
137.580002, 15.374400, -45.918499, 48.423969, -71.488457
109.091003, 17.412701, -56.456299, 59.080589, -72.858780
87.096802, 19.889799, -69.102203, 71.907707, -73.942513
68.354401, 23.350100, -86.264900, 89.369240, -74.854164
54.545502, 27.945000, -103.914001, 107.605965, -74.947868
42.857101, 33.931000, -128.457001, 132.862762, -75.203667
33.962299, 40.513802, -157.207993, 162.344452, -75.548843
26.865700, 50.746201, -193.231003, 199.783386, -75.285286
21.343901, 63.717701, -235.608002, 244.071869, -74.866959
17.307699, 78.919197, -281.988007, 292.823273, -74.364822
13.636400, 100.683998, -343.880005, 358.316528, -73.680588
10.714300, 128.964005, -418.398987, 437.823517, -72.869019
8.490570, 163.584000, -503.661987, 529.561279, -72.006752
6.716420, 207.042999, -604.492981, 638.966797, -71.093315
5.294120, 261.019989, -723.536987, 769.179565, -70.162811
4.166670, 326.415985, -864.111023, 923.707336, -69.306053
3.308820, 400.467987, -1022.719971, 1098.330933, -68.616104
2.616280, 488.122986, -1211.260010, 1305.915283, -68.051178
2.073730, 587.239990, -1432.319946, 1548.028198, -67.706749
1.642340, 700.929993, -1696.319946, 1835.430298, -67.549278
1.300580, 831.609009, -2009.630005, 2174.899170, -67.519638
1.032110, 981.830994, -2385.149902, 2579.327881, -67.625816
0.815217, 1151.219971, -2839.570068, 3064.060303, -67.931358
0.646552, 1345.030029, -3386.030029, 3643.391846, -68.335579
0.511364, 1517.469971, -4066.129883, 4340.061035, -69.534538
0.407609, 1762.869995, -4846.540039, 5157.194824, -70.011772
0.321429, 2060.080078, -5933.049805, 6280.525879, -70.851936
0.254525, 2387.459961, -7123.180176, 7512.633301, -71.470512
0.201613, 2742.840088, -8596.269531, 9023.249023, -72.303505
0.159574, 3139.979980, -10414.900391, 10877.942383, -73.222496
0.126689, 3617.889893, -12439.900391, 12955.317383, -73.784012
0.100446, 4030.750000, -15630.099609, 16141.466797, -75.539413
