Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 57.520199, 25.578699, 62.951115, 23.974272
276480.000000, 56.908298, 22.310400, 61.125351, 21.407227
197486.000000, 55.507599, 15.739600, 57.696003, 15.831086
153600.000000, 54.880299, 11.969300, 56.170376, 12.303449
125673.000000, 54.688599, 9.379180, 55.487041, 9.731642
98742.898438, 54.563900, 6.855620, 54.992897, 7.161337
76800.000000, 54.709099, 4.651070, 54.906448, 4.859291
60104.300781, 54.838600, 2.993520, 54.920242, 3.124551
49371.398438, 55.242298, 1.846790, 55.273159, 1.914726
38400.000000, 55.216000, 0.503765, 55.218296, 0.522725
30052.199219, 55.867401, -0.288812, 55.868149, -0.296194
23834.500000, 56.066898, -1.550820, 56.088341, -1.584407
18681.099609, 56.449402, -2.371450, 56.499191, -2.405592
14706.400391, 56.932499, -3.543190, 57.042648, -3.561206
11520.000000, 57.612202, -4.489910, 57.786896, -4.456243
9600.000000, 58.216301, -5.278370, 58.455101, -5.180743
7513.040039, 58.901100, -6.314930, 59.238651, -6.119444
5760.000000, 59.932098, -7.721400, 60.427448, -7.341307
4547.370117, 60.888699, -8.978160, 61.547062, -8.387936
3600.000000, 62.064999, -10.415100, 62.932808, -9.526024
2880.000000, 63.238701, -12.011800, 64.369377, -10.754860
2273.679932, 64.710403, -13.640600, 66.132462, -11.903374
1781.439941, 66.490097, -15.827200, 68.347885, -13.389419
1416.390015, 68.556702, -18.335300, 70.966225, -14.973164
1122.079956, 70.177498, -20.489300, 73.107407, -16.275900
900.000000, 72.724899, -23.506300, 76.429428, -17.911982
720.000000, 75.117996, -26.761999, 79.742821, -19.609262
568.421021, 77.930603, -30.760300, 83.781708, -21.539845
440.816010, 81.292999, -35.855499, 88.849136, -23.800598
354.097992, 84.567703, -41.050201, 94.004333, -25.892506
276.923004, 88.588097, -47.889801, 100.703941, -28.395193
220.408005, 92.724297, -55.491402, 108.060585, -30.898659
174.194000, 97.409798, -64.863899, 117.029884, -33.659122
137.580002, 102.551003, -76.225700, 127.777405, -36.623257
109.091003, 108.122002, -89.817497, 140.561554, -39.716587
87.096802, 114.625999, -106.280998, 156.316254, -42.836617
68.354401, 122.073997, -128.250000, 177.059662, -46.413315
54.545502, 128.792007, -149.684006, 197.465652, -49.290440
42.857101, 137.238998, -180.839996, 227.019043, -52.805237
33.962299, 144.867996, -218.128998, 261.852997, -56.410313
26.865700, 156.121994, -265.247986, 307.783325, -59.519409
21.343901, 168.570999, -321.981995, 363.439941, -62.366070
17.307699, 181.496002, -385.187012, 425.804932, -64.770683
13.636400, 199.065002, -473.352997, 513.507507, -67.191177
10.714300, 220.584000, -584.515015, 624.752014, -69.324532
8.490570, 246.632004, -718.168030, 759.336975, -71.046600
6.716420, 279.519012, -883.234009, 926.408752, -72.438873
5.294120, 323.000000, -1090.780029, 1137.598389, -73.505005
4.166670, 379.730011, -1349.109985, 1401.532227, -74.279839
3.308820, 450.669006, -1652.380005, 1712.735352, -74.744240
2.616280, 545.965027, -2031.010010, 2103.111816, -74.953751
2.073730, 669.258972, -2487.419922, 2575.881592, -74.940765
1.642340, 830.588989, -3041.620117, 3152.987549, -74.726372
1.300580, 1043.849976, -3708.080078, 3852.204590, -74.277718
1.032110, 1320.050049, -4504.529785, 4693.966309, -73.666809
0.815217, 1675.439941, -5455.370117, 5706.852051, -72.927368
0.646552, 2127.520020, -6570.000000, 6905.884277, -72.056847
0.511364, 2616.679932, -7914.990234, 8336.311523, -71.706207
0.407609, 3283.879883, -9420.889648, 9976.825195, -70.782745
0.321429, 4142.600098, -11390.200195, 12120.139648, -70.013756
0.254525, 5157.229980, -13489.299805, 14441.544922, -69.077148
0.201613, 6321.379883, -15974.000000, 17179.304688, -68.409843
0.159574, 7668.770020, -18910.099609, 20405.927734, -67.925568
0.126689, 9209.730469, -22000.400391, 23850.298828, -67.285004
0.100446, 10896.000000, -26939.900391, 29059.955078, -67.978844
