Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 309.989014, -78.372597, 319.742798, -14.188416
276480.000000, 314.515015, -88.935204, 326.847321, -15.789277
197486.000000, 344.673004, -111.442001, 362.241364, -17.917406
153600.000000, 376.790985, -121.663002, 395.946106, -17.894882
125673.000000, 404.507996, -121.194000, 422.273254, -16.678658
98742.898438, 429.540985, -119.136002, 445.756470, -15.501703
76800.000000, 454.941986, -111.549004, 468.417969, -13.776781
60104.300781, 477.237000, -97.310997, 487.057068, -11.524903
49371.398438, 492.463989, -85.837097, 499.888763, -9.887397
38400.000000, 499.753998, -72.223000, 504.945770, -8.223287
30052.199219, 523.646973, -48.459999, 525.884521, -5.287279
23834.500000, 515.231995, -55.538101, 518.216675, -6.152295
18681.099609, 513.598022, -44.821701, 515.550110, -4.987567
14706.400391, 527.005005, -45.469299, 528.962891, -4.931193
11520.000000, 528.859985, -39.890900, 530.362305, -4.313543
9600.000000, 528.702026, -37.990601, 530.065186, -4.110002
7513.040039, 538.008972, -38.967201, 539.418274, -4.142616
5760.000000, 540.278015, -37.587002, 541.583923, -3.979640
4547.370117, 546.362976, -41.347801, 547.925293, -4.327796
3600.000000, 556.276001, -38.200001, 557.586060, -3.928389
2880.000000, 561.932007, -35.611500, 563.059265, -3.626175
2273.679932, 568.586975, -37.562500, 569.826355, -3.779633
1781.439941, 572.312988, -32.977299, 573.262268, -3.297799
1416.390015, 582.132996, -29.233299, 582.866516, -2.874840
1122.079956, 584.161987, -28.325899, 584.848328, -2.776087
900.000000, 587.184998, -27.443199, 587.825928, -2.675879
720.000000, 589.689026, -26.756500, 590.295715, -2.597952
568.421021, 592.224976, -26.832500, 592.832520, -2.594180
440.816010, 594.341980, -27.884899, 594.995789, -2.686191
354.097992, 596.541016, -30.517099, 597.321106, -2.928513
276.923004, 599.234009, -34.298401, 600.214783, -3.275868
220.408005, 601.958984, -39.174000, 603.232300, -3.723417
174.194000, 605.010010, -45.801102, 606.741150, -4.329208
137.580002, 608.893982, -54.384701, 611.317871, -5.103955
109.091003, 613.635986, -64.911201, 617.059631, -6.038365
87.096802, 619.734009, -78.174500, 624.645081, -7.189434
68.354401, 629.255981, -96.254700, 636.575256, -8.696887
54.545502, 628.745972, -109.154999, 638.150696, -9.848812
42.857101, 635.700012, -133.195007, 649.503967, -11.833708
33.962299, 640.752991, -164.231995, 661.465454, -14.376055
26.865700, 652.921021, -198.912003, 682.548035, -16.943327
21.343901, 664.877014, -240.703995, 707.106689, -19.901667
17.307699, 676.856018, -286.946014, 735.168030, -22.974009
13.636400, 693.026001, -351.546997, 777.090942, -26.897032
10.714300, 711.409973, -432.334991, 832.476868, -31.287706
8.490570, 733.476990, -528.232971, 903.890808, -35.760551
6.716420, 759.888977, -647.817993, 998.548645, -40.448143
5.294120, 793.385010, -796.971008, 1124.554321, -45.129196
4.166670, 836.181030, -982.630005, 1290.255981, -49.603470
3.308820, 888.398010, -1201.229980, 1494.056396, -53.514347
2.616280, 956.773010, -1473.479980, 1756.860229, -57.003178
2.073730, 1044.000000, -1801.890015, 2082.484863, -59.912357
1.642340, 1155.520020, -2201.459961, 2486.292969, -62.305553
1.300580, 1297.989990, -2681.010010, 2978.689697, -64.166428
1.032110, 1479.670044, -3254.750000, 3575.307129, -65.552574
0.815217, 1700.930054, -3945.800049, 4296.801270, -66.680405
0.646552, 1974.800049, -4761.089844, 5154.397461, -67.472343
0.511364, 2237.149902, -5778.169922, 6196.134766, -68.834961
0.407609, 2606.030029, -6926.100098, 7400.152344, -69.380577
0.321429, 3071.250000, -8490.690430, 9029.085938, -70.113953
0.254525, 3595.550049, -10202.099609, 10817.153320, -70.585892
0.201613, 4180.830078, -12297.700195, 12988.948242, -71.223579
0.159574, 4856.029785, -14873.099609, 15645.769531, -71.918274
0.126689, 5658.640137, -17719.300781, 18600.910156, -72.289162
0.100446, 6465.700195, -22165.000000, 23088.796875, -73.737625
