Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.396489, 4.490080, 4.507552, 84.953682
276480.000000, 0.944359, 3.448230, 3.575207, 74.684074
197486.000000, 1.833940, 2.380380, 3.004920, 52.387905
153600.000000, 2.155420, 1.813290, 2.816710, 40.072891
125673.000000, 2.353360, 1.408330, 2.742571, 30.897728
98742.898438, 2.514990, 1.076030, 2.735510, 23.163498
76800.000000, 2.624120, 0.797747, 2.742701, 16.909563
60104.300781, 2.708210, 0.525014, 2.758630, 10.971279
49371.398438, 2.725730, 0.370354, 2.750776, 7.737584
38400.000000, 2.737250, 0.194054, 2.744120, 4.055130
30052.199219, 2.752420, 0.041576, 2.752734, 0.865403
23834.500000, 2.769470, -0.095034, 2.771100, -1.965332
18681.099609, 2.786570, -0.244429, 2.797270, -5.012971
14706.400391, 2.811330, -0.399734, 2.839606, -8.092459
11520.000000, 2.842730, -0.572986, 2.899901, -11.395954
9600.000000, 2.868370, -0.715329, 2.956221, -14.003084
7513.040039, 2.912280, -0.935766, 3.058927, -17.813110
5760.000000, 2.971420, -1.215990, 3.210603, -22.255781
4547.370117, 3.039170, -1.518190, 3.397272, -26.544010
3600.000000, 3.117390, -1.880540, 3.640680, -31.100136
2880.000000, 3.207750, -2.292420, 3.942696, -35.551514
2273.679932, 3.238360, -2.809120, 4.286972, -40.940052
1781.439941, 3.382470, -3.473960, 4.848660, -45.764492
1416.390015, 3.558510, -4.251660, 5.544331, -50.071693
1122.079956, 3.772660, -5.200030, 6.424428, -54.038834
900.000000, 4.037150, -6.318960, 7.498522, -57.425713
720.000000, 4.353390, -7.666170, 8.816018, -60.409042
568.421021, 4.779280, -9.407340, 10.551757, -63.067726
440.816010, 5.375850, -11.746000, 12.917750, -65.407623
354.097992, 6.016910, -14.186900, 15.410106, -67.017357
276.923004, 6.946250, -17.496099, 18.824556, -68.346069
220.408005, 8.046780, -21.229700, 22.703541, -69.241592
174.194000, 9.496460, -25.856199, 27.544977, -69.832741
137.580002, 11.352100, -31.418600, 33.406567, -70.134300
109.091003, 13.642700, -37.960800, 40.337894, -70.232101
87.096802, 16.363199, -45.519100, 48.370888, -70.227516
68.354401, 19.964701, -55.384300, 58.872829, -70.176994
54.545502, 24.101999, -64.915802, 69.245705, -69.630997
42.857101, 29.082199, -77.912003, 83.162819, -69.530914
33.962299, 33.943001, -92.799103, 98.811943, -69.909081
26.865700, 40.331902, -111.238998, 118.324883, -70.070885
21.343901, 47.269199, -132.912003, 141.067291, -70.422424
17.307699, 54.365700, -156.927994, 166.078369, -70.892014
13.636400, 63.220001, -189.731995, 199.987503, -71.571571
10.714300, 73.484200, -230.686996, 242.108276, -72.330978
8.490570, 85.010399, -279.628998, 292.265533, -73.090134
6.716420, 98.749100, -340.233002, 354.273743, -73.815178
5.294120, 115.510002, -415.666992, 431.418152, -74.469879
4.166670, 135.634995, -509.635986, 527.376221, -75.096718
3.308820, 158.860001, -620.456970, 640.471191, -75.638672
2.616280, 187.067001, -758.161011, 780.898315, -76.139801
2.073730, 219.641006, -925.359009, 951.068604, -76.647507
1.642340, 256.843994, -1130.819946, 1159.621704, -77.203484
1.300580, 299.330994, -1383.949951, 1415.950684, -77.795647
1.032110, 345.833008, -1694.829956, 1729.754028, -78.467033
0.815217, 398.670990, -2087.860107, 2125.582031, -79.189644
0.646552, 457.000000, -2570.100098, 2610.414551, -79.917374
0.511364, 515.515991, -3182.320068, 3223.804932, -80.798370
0.407609, 596.693970, -3920.530029, 3965.677734, -81.346146
0.321429, 695.103027, -4914.859863, 4963.770508, -81.950096
0.254525, 828.184998, -6101.180176, 6157.133301, -82.269829
0.201613, 994.340027, -7580.569824, 7645.505371, -82.527199
0.159574, 1208.900024, -9428.929688, 9506.111328, -82.693863
0.126689, 1498.699951, -11621.299805, 11717.538086, -82.651642
0.100446, 1798.369995, -14558.200195, 14668.855469, -82.957947
