Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 373.925995, -107.917999, 389.187531, -16.098560
276480.000000, 383.514008, -120.303001, 401.940063, -17.415915
197486.000000, 423.248993, -156.470993, 451.245911, -20.288858
153600.000000, 460.951996, -172.087997, 492.027466, -20.472197
125673.000000, 502.358002, -178.156006, 533.013245, -19.526520
98742.898438, 538.020020, -179.822998, 567.275818, -18.481228
76800.000000, 578.004028, -168.386993, 602.032288, -16.242159
60104.300781, 612.125000, -152.292007, 630.785156, -13.971101
49371.398438, 635.588989, -136.837006, 650.152100, -12.149852
38400.000000, 657.348999, -119.690002, 668.156738, -10.319358
30052.199219, 653.968018, -68.891701, 657.586670, -6.013595
23834.500000, 683.879028, -85.046303, 689.146851, -7.088835
18681.099609, 683.861023, -81.809303, 688.737000, -6.821792
14706.400391, 698.333984, -68.951103, 701.729736, -5.638912
11520.000000, 702.286011, -60.086601, 704.851807, -4.890237
9600.000000, 706.859009, -56.733700, 709.132141, -4.588819
7513.040039, 711.088013, -50.776798, 712.898621, -4.084398
5760.000000, 719.864990, -53.289902, 721.834778, -4.233748
4547.370117, 724.797974, -55.667099, 726.932556, -4.391901
3600.000000, 732.637024, -52.634800, 734.525330, -4.109237
2880.000000, 749.197998, -48.514000, 750.767090, -3.704991
2273.679932, 748.367004, -50.405201, 750.062561, -3.853257
1781.439941, 763.193970, -53.911900, 765.095764, -4.040653
1416.390015, 769.731995, -41.425800, 770.845947, -3.080599
1122.079956, 768.763977, -25.436600, 769.184692, -1.895092
900.000000, 780.239014, -37.438099, 781.136658, -2.747108
720.000000, 783.771973, -35.325100, 784.567627, -2.580611
568.421021, 786.843994, -34.226200, 787.588013, -2.490686
440.816010, 790.443970, -34.422298, 791.193115, -2.493544
354.097992, 793.273010, -36.330299, 794.104492, -2.622198
276.923004, 796.263000, -39.692600, 797.251709, -2.853753
220.408005, 799.484985, -44.431198, 800.718689, -3.180928
174.194000, 803.833984, -51.174801, 805.461304, -3.642728
137.580002, 808.070984, -59.927700, 810.290100, -4.241373
109.091003, 813.309021, -71.133202, 816.413818, -4.998454
87.096802, 820.452026, -85.279297, 824.872131, -5.934120
68.354401, 832.380005, -104.585999, 838.924744, -7.161510
54.545502, 830.338989, -117.357002, 838.591370, -8.044687
42.857101, 838.416016, -142.725998, 850.477600, -9.661015
33.962299, 843.804993, -176.645004, 862.096436, -11.823744
26.865700, 858.281982, -212.949005, 884.304932, -13.934321
21.343901, 872.067993, -257.071991, 909.169189, -16.424690
17.307699, 885.539978, -305.705994, 936.822937, -19.045691
13.636400, 903.987000, -373.410004, 978.073364, -22.444057
10.714300, 924.421021, -458.153015, 1031.725952, -26.363512
8.490570, 948.489014, -559.822998, 1101.377930, -30.550215
6.716420, 976.348022, -684.028992, 1192.120483, -35.015064
5.294120, 1010.799988, -840.346985, 1314.495972, -39.739059
4.166670, 1053.800049, -1035.609985, 1477.491943, -44.501205
3.308820, 1105.920044, -1265.989990, 1681.008545, -48.860790
2.616280, 1173.270020, -1554.719971, 1947.746582, -52.959961
2.073730, 1258.050049, -1904.630005, 2282.609375, -56.554356
1.642340, 1366.699951, -2333.739990, 2704.479736, -59.645634
1.300580, 1506.359985, -2853.850098, 3227.008057, -62.173374
1.032110, 1686.560059, -3481.250000, 3868.279541, -64.151222
0.815217, 1911.800049, -4242.740234, 4653.582031, -65.743423
0.646552, 2197.570068, -5147.020020, 5596.528320, -66.879478
0.511364, 2486.139893, -6273.359863, 6748.032227, -68.381516
0.407609, 2898.030029, -7545.500000, 8082.892090, -68.989532
0.321429, 3431.790039, -9262.559570, 9877.863281, -69.670280
0.254525, 4049.570068, -11134.799805, 11848.324219, -70.014389
0.201613, 4753.370117, -13410.799805, 14228.284180, -70.483467
0.159574, 5568.580078, -16175.599609, 17107.281250, -71.003571
0.126689, 6534.319824, -19218.900391, 20299.345703, -71.222260
0.100446, 7501.600098, -23962.400391, 25109.173828, -72.616913
