Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 180.938004, -22.712200, 182.357910, -7.154619
276480.000000, 183.194000, -24.984301, 184.889847, -7.766180
197486.000000, 193.925003, -28.541300, 196.014053, -8.372515
153600.000000, 200.906998, -27.785999, 202.819336, -7.874215
125673.000000, 205.925003, -25.644100, 207.515610, -7.098571
98742.898438, 211.421997, -24.319099, 212.816071, -6.561687
76800.000000, 214.938004, -21.569099, 216.017517, -5.730466
60104.300781, 218.604996, -19.242100, 219.450226, -5.030338
49371.398438, 220.714005, -17.003000, 221.367966, -4.405157
38400.000000, 222.455002, -15.253300, 222.977325, -3.922519
30052.199219, 222.753006, -10.545700, 223.002502, -2.710505
23834.500000, 225.369995, -13.348800, 225.764969, -3.389704
18681.099609, 227.266998, -14.457000, 227.726349, -3.639818
14706.400391, 228.677994, -12.849000, 229.038696, -3.215964
11520.000000, 230.511002, -12.927600, 230.873230, -3.209920
9600.000000, 231.819000, -12.984000, 232.182327, -3.205742
7513.040039, 234.528000, -13.558400, 234.919586, -3.308669
5760.000000, 237.149002, -12.601700, 237.483582, -3.041741
4547.370117, 239.811996, -13.983100, 240.219315, -3.337058
3600.000000, 241.039993, -12.675700, 241.373062, -3.010271
2880.000000, 244.037994, -11.260800, 244.297668, -2.641962
2273.679932, 245.940002, -11.457100, 246.206726, -2.667192
1781.439941, 246.567001, -11.154100, 246.819168, -2.590158
1416.390015, 247.807999, -12.873700, 248.142166, -2.973860
1122.079956, 248.600006, -8.997050, 248.762756, -2.072680
900.000000, 250.955002, -12.654300, 251.273834, -2.886671
720.000000, 251.925995, -13.658100, 252.295959, -3.103237
568.421021, 253.003998, -15.374200, 253.470688, -3.477395
440.816010, 254.130997, -17.835899, 254.756119, -4.014657
354.097992, 255.460007, -20.467300, 256.278625, -4.580719
276.923004, 257.131989, -24.379400, 258.285126, -5.416182
220.408005, 258.850006, -28.918501, 260.460358, -6.374603
174.194000, 260.803986, -34.732300, 263.106537, -7.585672
137.580002, 263.222992, -42.008801, 266.554108, -9.067591
109.091003, 266.006012, -50.958302, 270.843018, -10.844666
87.096802, 269.674988, -61.713200, 276.646210, -12.889781
68.354401, 274.944000, -76.494698, 285.386841, -15.547587
54.545502, 276.436005, -89.321503, 290.508514, -17.906588
42.857101, 281.342987, -109.757004, 301.994171, -21.311659
33.962299, 285.407013, -135.139008, 315.784271, -25.337358
26.865700, 293.643005, -165.464005, 337.052734, -29.400694
21.343901, 302.591003, -201.850998, 363.737732, -33.706276
17.307699, 312.209991, -242.238007, 395.163666, -37.807232
13.636400, 325.625000, -298.100006, 441.469421, -42.473175
10.714300, 342.403992, -367.855988, 502.552002, -47.052303
8.490570, 363.433990, -450.354004, 578.708069, -51.096600
6.716420, 390.407013, -551.908020, 676.032593, -54.725292
5.294120, 425.299011, -676.340027, 798.946228, -57.837326
4.166670, 470.489014, -828.341003, 952.632507, -60.403877
3.308820, 525.679016, -1004.190002, 1133.461914, -62.368595
2.616280, 595.293030, -1217.380005, 1355.133911, -63.941589
2.073730, 679.138977, -1469.310059, 1618.672852, -65.192856
1.642340, 779.145020, -1771.209961, 1935.006958, -66.255577
1.300580, 896.633972, -2130.260010, 2311.268066, -67.173599
1.032110, 1031.890015, -2560.379883, 2760.496582, -68.049477
0.815217, 1186.339966, -3086.590088, 3306.726563, -68.975594
0.646552, 1358.900024, -3721.209961, 3961.566895, -69.938980
0.511364, 1515.680054, -4520.319824, 4767.659668, -71.463501
0.407609, 1739.569946, -5453.399902, 5724.130859, -72.307945
0.321429, 2017.959961, -6747.700195, 7042.983887, -73.350243
0.254525, 2346.790039, -8205.990234, 8534.968750, -74.040276
0.201613, 2734.239990, -10012.500000, 10379.124023, -74.725945
0.159574, 3205.889893, -12245.500000, 12658.199219, -75.329140
0.126689, 3808.719971, -14779.500000, 15262.371094, -75.549126
0.100446, 4420.649902, -18476.599609, 18998.076172, -76.544548
