Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 6.662460, 7.225600, 9.828411, 47.321987
276480.000000, 7.030860, 6.138360, 9.333405, 41.122898
197486.000000, 7.558940, 4.383870, 8.738186, 30.111944
153600.000000, 7.769050, 3.357930, 8.463677, 23.374910
125673.000000, 7.882950, 2.699960, 8.332507, 18.906656
98742.898438, 7.983670, 2.052780, 8.243355, 14.419670
76800.000000, 8.042960, 1.511300, 8.183718, 10.641985
60104.300781, 8.081880, 1.044740, 8.149126, 7.365746
49371.398438, 8.106940, 0.765764, 8.143026, 5.396025
38400.000000, 8.140670, 0.436156, 8.152346, 3.066827
30052.199219, 8.162530, 0.165035, 8.164198, 1.158283
23834.500000, 8.201860, -0.081230, 8.202263, -0.567434
18681.099609, 8.236500, -0.318448, 8.242654, -2.214125
14706.400391, 8.286820, -0.582274, 8.307252, -4.019286
11520.000000, 8.358780, -0.860623, 8.402968, -5.878480
9600.000000, 8.404210, -1.085730, 8.474051, -7.361203
7513.040039, 8.511850, -1.415070, 8.628675, -9.438928
5760.000000, 8.633210, -1.836430, 8.826369, -12.008791
4547.370117, 8.775010, -2.268000, 9.063367, -14.491604
3600.000000, 8.962120, -2.770520, 9.380585, -17.178299
2880.000000, 9.144480, -3.339360, 9.735134, -20.061068
2273.679932, 9.388960, -4.046410, 10.223796, -23.314852
1781.439941, 9.699810, -4.916040, 10.874454, -26.876720
1416.390015, 10.031000, -5.897550, 11.636239, -30.452652
1122.079956, 10.403800, -7.079760, 12.584199, -34.235191
900.000000, 10.854800, -8.458620, 13.761356, -37.927563
720.000000, 11.333700, -10.108400, 15.186590, -41.729412
568.421021, 11.917100, -12.237500, 17.081385, -45.759960
440.816010, 12.686800, -15.098100, 19.720737, -49.959961
354.097992, 13.419700, -18.095800, 22.528790, -53.439667
276.923004, 14.411800, -22.224701, 26.488438, -57.038254
220.408005, 15.533100, -26.974199, 31.126911, -60.064507
174.194000, 16.938900, -32.972401, 37.068932, -62.809082
137.580002, 18.703899, -40.375999, 44.497833, -65.144409
109.091003, 20.884199, -49.340500, 53.578304, -67.058670
87.096802, 23.528601, -60.019798, 64.466820, -68.594139
68.354401, 27.232300, -74.395203, 79.222748, -69.894905
54.545502, 31.882601, -88.891403, 94.436127, -70.268654
42.857101, 38.055302, -108.985001, 115.438019, -70.751862
33.962299, 44.898602, -132.253006, 139.666534, -71.248154
26.865700, 55.165901, -161.020004, 170.207870, -71.088394
21.343901, 67.952797, -194.298996, 205.838974, -70.723579
17.307699, 82.607201, -230.134003, 244.510956, -70.254272
13.636400, 103.010002, -277.153992, 295.677856, -69.611374
10.714300, 128.617996, -332.804993, 356.793701, -68.870155
8.490570, 158.686005, -395.502991, 426.150055, -68.138062
6.716420, 194.608994, -468.657013, 507.456451, -67.449425
5.294120, 237.253998, -554.681030, 603.291382, -66.842133
4.166670, 286.570007, -656.817993, 716.611633, -66.428329
3.308820, 340.346008, -772.729980, 844.361877, -66.229095
2.616280, 402.087006, -912.482971, 997.145508, -66.219238
2.073730, 471.114990, -1078.920044, 1177.292603, -66.411301
1.642340, 549.781006, -1280.300049, 1393.351074, -66.760567
1.300580, 640.560974, -1522.439941, 1651.708740, -67.181252
1.032110, 746.802002, -1815.290039, 1962.903809, -67.637947
0.815217, 868.650024, -2170.030029, 2337.430908, -68.184067
0.646552, 1009.919983, -2596.800049, 2786.271484, -68.748474
0.511364, 1139.670044, -3126.489990, 3327.729980, -69.972160
0.407609, 1322.380005, -3733.590088, 3960.856445, -70.496635
0.321429, 1541.219971, -4571.549805, 4824.357422, -71.369362
0.254525, 1777.339966, -5490.379883, 5770.893066, -72.062256
0.201613, 2023.439941, -6632.600098, 6934.384766, -73.034370
0.159574, 2290.959961, -8053.259766, 8372.782227, -74.120224
0.126689, 2580.469971, -9798.089844, 10132.196289, -75.245354
0.100446, 2906.429932, -12004.200195, 12351.039063, -76.389580
