Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
1028.569946, 6460.509766, -289.618988, 6466.998047, -2.566801
800.000000, 6620.620117, -272.761993, 6626.236328, -2.359187
635.294006, 6642.609863, -238.192993, 6646.878906, -2.053652
502.325989, 6657.350098, -215.132996, 6660.825195, -1.850875
392.726990, 6679.189941, -202.106003, 6682.247070, -1.733188
308.571014, 6696.479980, -194.800995, 6699.312988, -1.666268
242.697006, 6723.569824, -201.425995, 6726.586426, -1.715965
192.856995, 6757.939941, -222.171005, 6761.590820, -1.882952
152.113007, 6795.080078, -248.682999, 6799.628906, -2.095948
120.000000, 6839.520020, -284.777008, 6845.446289, -2.384247
94.736801, 6901.939941, -336.300995, 6910.128418, -2.789564
75.000000, 6982.839844, -403.338989, 6994.479004, -3.305815
59.340698, 6985.580078, -436.700989, 6999.216797, -3.577170
46.551701, 7050.660156, -521.491028, 7069.919434, -4.230090
36.734699, 8133.509766, -764.408997, 8169.351563, -5.369040
29.032301, 8352.509766, -913.302979, 8402.293945, -6.240201
22.881399, 8533.629883, -1104.790039, 8604.847656, -7.376658
18.750000, 8676.219727, -1294.780029, 8772.299805, -8.487793
14.516100, 8871.519531, -1591.650024, 9013.168945, -10.171293
11.538500, 9049.040039, -1909.140015, 9248.240234, -11.913386
9.000000, 7838.930176, -1963.300049, 8081.050293, -14.060782
7.031250, 8022.200195, -2385.570068, 8369.386719, -16.560955
5.555560, 8239.969727, -2855.260010, 8720.642578, -19.111887
4.411760, 8499.379883, -3406.350098, 9156.564453, -21.839745
3.461540, 8828.900391, -4086.790039, 9728.891602, -24.838840
2.743900, 9199.059570, -4861.910156, 10404.847656, -27.857464
2.163460, 9643.259766, -5805.759766, 11256.078125, -31.050198
1.704550, 10169.599609, -6930.060059, 12306.360352, -34.272419
1.347310, 10740.700195, -8246.129883, 13541.096680, -37.515110
1.061320, 11467.900391, -9834.799805, 15107.482422, -40.616180
0.839552, 12193.400391, -11729.299805, 16919.085938, -43.888599
0.661765, 13068.700195, -14011.000000, 19159.828125, -46.992935
0.523256, 13836.599609, -17270.699219, 22129.810547, -51.299679
0.413603, 15019.799805, -20653.099609, 25537.126953, -53.973785
0.327035, 16832.599609, -25450.599609, 30513.429688, -56.520020
0.258028, 18423.300781, -30539.599609, 35666.300781, -58.899128
0.203804, 20339.199219, -37071.500000, 42284.503906, -61.248711
0.160944, 22612.900391, -44813.500000, 50195.546875, -63.224480
0.126689, 25450.300781, -54650.699219, 60286.125000, -65.029068
0.100446, 28886.400391, -66405.898438, 72416.625000, -66.491081
