Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.581969, 4.512290, 4.549665, 82.650864
276480.000000, 1.102660, 3.454050, 3.625786, 72.294998
197486.000000, 2.001930, 2.433540, 3.151165, 50.557884
153600.000000, 2.297600, 1.841560, 2.944539, 38.712685
125673.000000, 2.486610, 1.451790, 2.879396, 30.278225
98742.898438, 2.669590, 1.098320, 2.886697, 22.363195
76800.000000, 2.767750, 0.805717, 2.882641, 16.230757
60104.300781, 2.852460, 0.533798, 2.901977, 10.599507
49371.398438, 2.869670, 0.379909, 2.894708, 7.541402
38400.000000, 2.887070, 0.196919, 2.893778, 3.901942
30052.199219, 2.896370, 0.042352, 2.896680, 0.837748
23834.500000, 2.916010, -0.103738, 2.917855, -2.037457
18681.099609, 2.934320, -0.251829, 2.945107, -4.905215
14706.400391, 2.958080, -0.413828, 2.986887, -7.963850
11520.000000, 2.990300, -0.589678, 3.047887, -11.155423
9600.000000, 3.020430, -0.732523, 3.107988, -13.632327
7513.040039, 3.065780, -0.959109, 3.212304, -17.371948
5760.000000, 3.126650, -1.247590, 3.366366, -21.752895
4547.370117, 3.194930, -1.562770, 3.556660, -26.065134
3600.000000, 3.273260, -1.932170, 3.800988, -30.552895
2880.000000, 3.371290, -2.359790, 4.115119, -34.990734
2273.679932, 3.461990, -2.881460, 4.504241, -39.771057
1781.439941, 3.613830, -3.568470, 5.078754, -44.638153
1416.390015, 3.794440, -4.358930, 5.779104, -48.960495
1122.079956, 4.017350, -5.338720, 6.681395, -53.038792
900.000000, 4.285140, -6.480500, 7.769125, -56.525887
720.000000, 4.608650, -7.863020, 9.114096, -59.624702
568.421021, 5.041560, -9.648840, 10.886572, -62.412731
440.816010, 5.648850, -12.046800, 13.305446, -64.877708
354.097992, 6.295650, -14.545800, 15.849780, -66.596275
276.923004, 7.230980, -17.943001, 19.345242, -68.050697
220.408005, 8.346240, -21.791901, 23.335524, -69.043297
174.194000, 9.812320, -26.558399, 28.313074, -69.722656
137.580002, 11.694500, -32.307999, 34.359398, -70.101295
109.091003, 14.025500, -39.074001, 41.514965, -70.254547
87.096802, 16.807899, -46.905701, 49.826199, -70.285690
68.354401, 20.522699, -57.133900, 60.708019, -70.241531
54.545502, 24.828300, -67.020302, 71.471428, -69.672386
42.857101, 30.041300, -80.485298, 85.909035, -69.531822
33.962299, 35.180000, -95.837097, 102.090065, -69.842773
26.865700, 41.932800, -114.815002, 122.232750, -69.936760
21.343901, 49.276001, -137.057999, 145.646896, -70.225143
17.307699, 56.769001, -161.645004, 171.323746, -70.648956
13.636400, 66.068703, -195.158997, 206.039093, -71.297104
10.714300, 76.823303, -236.979004, 249.120193, -72.038460
8.490570, 88.794701, -287.014008, 300.435577, -72.809296
6.716420, 102.964996, -348.721985, 363.605286, -73.550041
5.294120, 120.272003, -425.967987, 442.621826, -74.232986
4.166670, 141.082993, -521.934998, 540.666748, -74.874001
3.308820, 165.022995, -635.356995, 656.438171, -75.440132
2.616280, 194.401993, -776.245972, 800.218689, -75.940102
2.073730, 228.332993, -947.174011, 974.307251, -76.446426
1.642340, 267.362000, -1157.140015, 1187.625977, -76.989883
1.300580, 312.450989, -1415.520020, 1449.593872, -77.552574
1.032110, 361.417999, -1731.849976, 1769.160034, -78.212189
0.815217, 416.929993, -2131.250000, 2171.648438, -78.931198
0.646552, 477.846985, -2620.449951, 2663.662109, -79.665489
0.511364, 537.172974, -3242.500000, 3286.694580, -80.593452
0.407609, 620.018005, -3992.280029, 4040.138916, -81.172249
0.321429, 719.614014, -5003.000000, 5054.488281, -81.814919
0.254525, 853.182007, -6208.540039, 6266.888184, -82.175392
0.201613, 1017.690002, -7711.839844, 7778.699707, -82.482422
0.159574, 1229.369995, -9595.459961, 9673.892578, -82.699051
0.126689, 1517.380005, -11825.200195, 11922.156250, -82.687912
0.100446, 1807.589966, -14819.599609, 14929.431641, -83.045792
