Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, -0.198428, 4.116940, 4.121719, 87.240540
276480.000000, 0.455240, 3.123900, 3.156896, 81.708763
197486.000000, 1.284230, 2.220430, 2.565064, 59.956200
153600.000000, 1.615570, 1.646060, 2.306421, 45.535595
125673.000000, 1.811300, 1.296570, 2.227533, 35.595951
98742.898438, 1.992180, 0.982796, 2.221411, 26.258366
76800.000000, 2.096460, 0.730633, 2.220128, 19.213852
60104.300781, 2.173980, 0.486447, 2.227739, 12.612674
49371.398438, 2.188270, 0.350848, 2.216218, 9.108780
38400.000000, 2.201700, 0.193467, 2.210184, 5.021777
30052.199219, 2.216250, 0.056722, 2.216976, 1.466087
23834.500000, 2.224890, -0.068137, 2.225933, -1.754134
18681.099609, 2.243570, -0.197481, 2.252244, -5.030261
14706.400391, 2.264500, -0.332472, 2.288776, -8.352446
11520.000000, 2.286720, -0.483719, 2.337322, -11.943932
9600.000000, 2.312190, -0.607402, 2.390640, -14.718786
7513.040039, 2.349220, -0.796449, 2.480558, -18.728046
5760.000000, 2.399140, -1.041210, 2.615338, -23.460508
4547.370117, 2.454990, -1.302790, 2.779251, -27.953560
3600.000000, 2.524800, -1.616140, 2.997753, -32.623554
2880.000000, 2.598790, -1.975480, 3.264388, -37.240421
2273.679932, 2.576220, -2.423090, 3.536704, -43.245567
1781.439941, 2.709450, -3.002770, 4.044471, -47.939529
1416.390015, 2.858050, -3.669470, 4.651178, -52.085949
1122.079956, 3.047510, -4.504620, 5.438651, -55.920475
900.000000, 3.283410, -5.473320, 6.382634, -59.040722
720.000000, 3.569620, -6.642320, 7.540730, -61.746166
568.421021, 3.953620, -8.149540, 9.057931, -64.120399
440.816010, 4.489100, -10.137400, 11.086880, -66.115013
354.097992, 5.078050, -12.221300, 13.234303, -67.436722
276.923004, 5.929920, -15.032200, 16.159548, -68.471695
220.408005, 6.941880, -18.189600, 19.469238, -69.111145
174.194000, 8.257800, -22.055901, 23.551094, -69.473930
137.580002, 9.907710, -26.676500, 28.456957, -69.624901
109.091003, 11.884800, -32.067402, 34.198929, -69.664314
87.096802, 14.211200, -38.385799, 40.931988, -69.684441
68.354401, 17.133301, -46.526501, 49.580898, -69.783852
54.545502, 20.379601, -54.446899, 58.135986, -69.479004
42.857101, 24.168900, -65.399803, 69.722809, -69.717903
33.962299, 27.766600, -78.112503, 82.900826, -70.431267
26.865700, 32.560902, -94.095596, 99.570045, -70.912300
21.343901, 37.813000, -113.087997, 119.242264, -71.511726
17.307699, 43.286098, -134.264008, 141.069168, -72.130920
13.636400, 50.278900, -163.341995, 170.905167, -72.890923
10.714300, 58.623299, -199.658997, 208.087494, -73.636864
8.490570, 68.191498, -242.975006, 252.362701, -74.323105
6.716420, 79.727097, -296.450012, 306.983765, -74.947060
5.294120, 93.937401, -363.015015, 374.972198, -75.491806
4.166670, 110.841003, -445.588989, 459.168030, -76.031090
3.308820, 129.972000, -542.989014, 558.327637, -76.538750
2.616280, 152.612000, -664.281006, 681.586182, -77.061371
2.073730, 178.022003, -812.297974, 831.576721, -77.638580
1.642340, 206.516998, -995.752991, 1016.943115, -78.283096
1.300580, 239.425995, -1223.989990, 1247.187378, -78.932068
1.032110, 276.287994, -1505.689941, 1530.828979, -79.602119
0.815217, 320.346985, -1863.750000, 1891.080688, -80.247139
0.646552, 372.661987, -2302.709961, 2332.670166, -80.807175
0.511364, 430.287994, -2858.300049, 2890.506348, -81.438995
0.407609, 511.341003, -3527.610107, 3564.478027, -81.752190
0.321429, 616.502014, -4422.310059, 4465.075684, -82.063698
0.254525, 759.797974, -5492.049805, 5544.357910, -82.123405
0.201613, 945.497009, -6820.149902, 6885.376465, -82.107231
0.159574, 1194.319946, -8473.620117, 8557.373047, -81.977280
0.126689, 1520.760010, -10493.299805, 10602.926758, -81.753708
0.100446, 1958.449951, -13002.400391, 13149.066406, -81.434364
