Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.751786, 4.049330, 4.118526, 79.482399
276480.000000, 1.339550, 3.318050, 3.578247, 68.015282
197486.000000, 2.012860, 2.352870, 3.096385, 49.453297
153600.000000, 2.275380, 1.804350, 2.903969, 38.414009
125673.000000, 2.427650, 1.435390, 2.820253, 30.594437
98742.898438, 2.548180, 1.078040, 2.766838, 22.931412
76800.000000, 2.625240, 0.779679, 2.738574, 16.541073
60104.300781, 2.701340, 0.485429, 2.744609, 10.187287
49371.398438, 2.725260, 0.326394, 2.744736, 6.829566
38400.000000, 2.748360, 0.149871, 2.752443, 3.121309
30052.199219, 2.772240, -0.016054, 2.772286, -0.331806
23834.500000, 2.797920, -0.163265, 2.802680, -3.339552
18681.099609, 2.831150, -0.315028, 2.848623, -6.349303
14706.400391, 2.873820, -0.479275, 2.913511, -9.468238
11520.000000, 2.925240, -0.654829, 2.997638, -12.617915
9600.000000, 2.967750, -0.798512, 3.073298, -15.059529
7513.040039, 3.034690, -1.011260, 3.198748, -18.429796
5760.000000, 3.117670, -1.285870, 3.372437, -22.413494
4547.370117, 3.212260, -1.571540, 3.576081, -26.069355
3600.000000, 3.307060, -1.910270, 3.819133, -30.012186
2880.000000, 3.423680, -2.287670, 4.117647, -33.750465
2273.679932, 3.531510, -2.764410, 4.484811, -38.053276
1781.439941, 3.685540, -3.383820, 5.003343, -42.556103
1416.390015, 3.868830, -4.098340, 5.635977, -46.650066
1122.079956, 4.078270, -4.985260, 6.440893, -50.714581
900.000000, 4.326290, -6.021040, 7.414156, -54.301670
720.000000, 4.618690, -7.282070, 8.623273, -57.614887
568.421021, 5.003530, -8.918280, 10.225997, -60.705746
440.816010, 5.540180, -11.127200, 12.430132, -63.531506
354.097992, 6.105550, -13.434200, 14.756540, -65.559235
276.923004, 6.931260, -16.600500, 17.989412, -67.337845
220.408005, 7.908680, -20.193100, 21.686598, -68.612076
174.194000, 9.205710, -24.677000, 26.338175, -69.542061
137.580002, 10.886700, -30.111000, 32.018627, -70.122437
109.091003, 13.020600, -36.577099, 38.825508, -70.405457
87.096802, 15.644100, -44.103901, 46.796280, -70.469894
68.354401, 19.299900, -53.981701, 57.328094, -70.326668
54.545502, 23.764799, -63.549599, 67.847748, -69.496391
42.857101, 29.545099, -76.460297, 81.970055, -68.872925
33.962299, 35.770802, -90.894501, 97.679886, -68.518288
26.865700, 44.252602, -108.209999, 116.908920, -67.757843
21.343901, 53.943699, -127.694000, 138.620636, -67.098610
17.307699, 64.126198, -148.367004, 161.632111, -66.625351
13.636400, 76.984001, -175.429993, 191.578232, -66.306679
10.714300, 91.677803, -207.910004, 227.225418, -66.204941
8.490570, 107.639999, -245.500000, 268.060852, -66.324844
6.716420, 125.858002, -291.153015, 317.191284, -66.622406
5.294120, 147.035004, -346.987000, 376.854431, -67.035301
4.166670, 171.641006, -415.471008, 449.529541, -67.553307
3.308820, 199.276001, -495.434998, 534.010071, -68.088814
2.616280, 232.399002, -593.403992, 637.289246, -68.612854
2.073730, 270.666992, -710.672974, 760.471375, -69.150162
1.642340, 315.009003, -852.120972, 908.482727, -69.711838
1.300580, 366.058990, -1022.859985, 1086.389282, -70.308838
1.032110, 422.950989, -1228.239990, 1299.023071, -70.998581
0.815217, 484.881012, -1482.810059, 1560.075439, -71.892181
0.646552, 552.057007, -1791.930054, 1875.041382, -72.877007
0.511364, 612.961975, -2186.879883, 2271.159668, -74.342308
0.407609, 698.820984, -2656.850098, 2747.217285, -75.263512
0.321429, 806.453003, -3307.889893, 3404.776367, -76.298752
0.254525, 942.559021, -4061.800049, 4169.729004, -76.935471
0.201613, 1116.650024, -5001.129883, 5124.276367, -77.413467
0.159574, 1348.449951, -6170.899902, 6316.512207, -77.673615
0.126689, 1657.709961, -7593.270020, 7772.113770, -77.684807
0.100446, 2080.000000, -9352.950195, 9581.444336, -77.462051
