Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 2.986080, 5.191220, 5.988776, 60.091740
276480.000000, 3.444640, 4.376590, 5.569568, 51.795120
197486.000000, 4.072470, 3.133470, 5.138448, 37.575668
153600.000000, 4.328090, 2.393640, 4.945895, 28.944683
125673.000000, 4.455370, 1.916250, 4.849983, 23.272490
98742.898438, 4.574120, 1.441240, 4.795805, 17.488895
76800.000000, 4.649080, 1.047320, 4.765587, 12.695362
60104.300781, 4.694520, 0.705941, 4.747302, 8.551807
49371.398438, 4.721660, 0.494061, 4.747438, 5.973528
38400.000000, 4.748050, 0.243787, 4.754304, 2.939251
30052.199219, 4.768750, 0.041475, 4.768930, 0.498307
23834.500000, 4.803850, -0.142145, 4.805953, -1.694877
18681.099609, 4.844400, -0.344383, 4.856626, -4.066252
14706.400391, 4.882640, -0.552582, 4.913809, -6.456851
11520.000000, 4.941410, -0.791044, 5.004326, -9.095008
9600.000000, 4.991880, -0.973694, 5.085956, -11.037277
7513.040039, 5.069580, -1.242010, 5.219505, -13.765905
5760.000000, 5.186850, -1.585110, 5.423651, -16.993240
4547.370117, 5.306020, -1.946060, 5.651637, -20.141247
3600.000000, 5.462330, -2.365420, 5.952500, -23.414656
2880.000000, 5.603730, -2.841360, 6.282923, -26.887196
2273.679932, 5.752600, -3.399980, 6.682236, -30.584513
1781.439941, 5.980090, -4.133800, 7.269785, -34.654579
1416.390015, 6.222940, -4.971180, 7.964773, -38.619518
1122.079956, 6.505130, -6.000570, 8.850060, -42.689575
900.000000, 6.835350, -7.205520, 9.931845, -46.510181
720.000000, 7.199470, -8.663830, 11.264738, -50.274090
568.421021, 7.656410, -10.558700, 13.042498, -54.053082
440.816010, 8.272960, -13.122900, 15.512975, -57.771778
354.097992, 8.897340, -15.809100, 18.140846, -60.629253
276.923004, 9.778410, -19.519501, 21.831816, -63.391159
220.408005, 10.795100, -23.750700, 26.088886, -65.557388
174.194000, 12.122800, -29.088600, 31.513632, -67.375854
137.580002, 13.826900, -35.640099, 38.228260, -68.795784
109.091003, 15.967800, -43.515400, 46.352570, -69.849586
87.096802, 18.614901, -52.830101, 56.013695, -70.589882
68.354401, 22.340000, -65.250702, 68.969048, -71.100250
54.545502, 27.029800, -77.623299, 82.194809, -70.800987
42.857101, 33.242500, -94.546799, 100.220566, -70.628403
33.962299, 40.167900, -113.843002, 120.721535, -70.565331
26.865700, 50.159901, -137.330002, 146.203781, -69.935234
21.343901, 62.264801, -163.998001, 175.420212, -69.209831
17.307699, 75.677101, -192.296005, 206.651337, -68.518143
13.636400, 93.554100, -228.923996, 247.302582, -67.771690
10.714300, 114.875000, -271.962006, 295.228058, -67.101112
8.490570, 138.615005, -320.661011, 349.338806, -66.622192
6.716420, 165.841003, -378.154999, 412.921844, -66.320000
5.294120, 197.104004, -447.242004, 488.748810, -66.216431
4.166670, 232.494003, -530.783997, 579.469666, -66.345627
3.308820, 271.088989, -627.791016, 683.820740, -66.644630
2.616280, 316.037994, -746.598022, 810.733398, -67.056862
2.073730, 367.557007, -889.427979, 962.382629, -67.547089
1.642340, 427.463989, -1062.660034, 1145.413330, -68.087128
1.300580, 498.242004, -1271.270020, 1365.420288, -68.598564
1.032110, 581.026001, -1521.979980, 1629.114502, -69.105324
0.815217, 674.960022, -1825.969971, 1946.724731, -69.713440
0.646552, 779.955994, -2190.020020, 2324.762207, -70.397095
0.511364, 869.398987, -2645.570068, 2784.761230, -71.808228
0.407609, 994.177979, -3176.100098, 3328.062744, -72.618919
0.321429, 1136.020020, -3918.989990, 4080.321533, -73.834412
0.254525, 1292.369995, -4757.750000, 4930.152832, -74.803154
0.201613, 1464.380005, -5810.060059, 5991.761719, -75.853683
0.159574, 1666.410034, -7130.660156, 7322.788574, -76.846252
0.126689, 1908.869995, -8750.750000, 8956.528320, -77.694412
0.100446, 2212.510010, -10791.900391, 11016.365234, -78.414017
