Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 533.520996, -526.018982, 749.226685, -44.594330
276480.000000, 552.809021, -516.932007, 756.846436, -43.079132
197486.000000, 697.637024, -514.966003, 867.114380, -36.433170
153600.000000, 778.004028, -509.128998, 929.786316, -33.200901
125673.000000, 863.762024, -510.397003, 1003.289551, -30.578842
98742.898438, 972.442993, -480.734009, 1084.781372, -26.305811
76800.000000, 1087.540039, -465.158997, 1182.842407, -23.157204
60104.300781, 1003.869995, -273.140015, 1040.365479, -15.220971
49371.398438, 1358.260010, -313.598999, 1393.992310, -13.000800
38400.000000, 1213.339966, -289.360992, 1247.366699, -13.413524
30052.199219, 1270.140015, -318.170990, 1309.384766, -14.063242
23834.500000, 1295.109985, -192.255005, 1309.302002, -8.443716
18681.099609, 1229.670044, -193.373001, 1244.781738, -8.936916
14706.400391, 1330.589966, -120.841003, 1336.065918, -5.189231
11520.000000, 1327.310059, -130.781998, 1333.737549, -5.627282
9600.000000, 1327.579956, -109.228996, 1332.065918, -4.703517
7513.040039, 1346.250000, -83.298103, 1348.824585, -3.540615
5760.000000, 1350.599976, -89.331703, 1353.551025, -3.784159
4547.370117, 1359.170044, -72.480598, 1361.101196, -3.052527
3600.000000, 1362.030029, -30.075100, 1362.362061, -1.264947
2880.000000, 1343.020020, -36.895401, 1343.526733, -1.573632
2273.679932, 1506.189941, -34.995399, 1506.596436, -1.330993
1781.439941, 1440.560059, -2.115380, 1440.561646, -0.084136
1416.390015, 1273.660034, -20.934200, 1273.832031, -0.941643
1122.079956, 1386.469971, -30.197100, 1386.798828, -1.247696
900.000000, 1385.250000, -46.158199, 1386.018799, -1.908458
720.000000, 1390.410034, -42.143902, 1391.048584, -1.736127
568.421021, 1396.819946, -50.948502, 1397.748779, -2.088917
440.816010, 1408.170044, -58.785999, 1409.396606, -2.390503
354.097992, 1413.819946, -70.064201, 1415.554932, -2.837067
276.923004, 1422.170044, -84.893898, 1424.701538, -3.416116
220.408005, 1431.390015, -101.450996, 1434.980713, -4.054108
174.194000, 1443.300049, -122.320000, 1448.474121, -4.844254
137.580002, 1456.310059, -149.873993, 1464.001831, -5.875824
109.091003, 1473.280029, -183.335999, 1484.643433, -7.093462
87.096802, 1495.719971, -221.781006, 1512.073120, -8.434198
68.354401, 1528.180054, -273.334991, 1552.432373, -10.140865
54.545502, 1538.770020, -312.630005, 1570.207275, -11.484399
42.857101, 1568.239990, -379.584991, 1613.524536, -13.606483
33.962299, 1594.939941, -462.546997, 1660.657471, -16.172636
26.865700, 1644.199951, -554.273010, 1735.111572, -18.629374
21.343901, 1696.140015, -660.442993, 1820.185669, -21.274944
17.307699, 1750.130005, -775.216003, 1914.135620, -23.890837
13.636400, 1822.680054, -928.276978, 2045.448730, -26.989397
10.714300, 1903.079956, -1111.650024, 2203.968994, -30.290571
8.490570, 1997.410034, -1324.790039, 2396.813721, -33.554482
6.716420, 2098.949951, -1578.880005, 2626.490723, -36.951355
5.294120, 2222.080078, -1889.540039, 2916.847900, -40.376091
4.166670, 2363.040039, -2266.310059, 3274.159424, -43.802982
3.308820, 2518.219971, -2706.169922, 3696.591309, -47.060356
2.616280, 2700.520020, -3248.290039, 4224.239258, -50.260998
2.073730, 2904.320068, -3902.270020, 4864.440918, -53.341007
1.642340, 3145.040039, -4707.890137, 5661.758301, -56.255650
1.300580, 3420.449951, -5689.839844, 6638.806641, -58.987804
1.032110, 3751.159912, -6890.319824, 7845.234863, -61.435680
0.815217, 4148.020020, -8381.820313, 9352.057617, -63.669971
0.646552, 4632.180176, -10183.099609, 11187.163086, -65.539734
0.511364, 5125.790039, -12490.799805, 13501.622070, -67.688469
0.407609, 5842.680176, -15147.799805, 16235.540039, -68.907799
0.321429, 6845.049805, -18796.500000, 20004.078125, -69.990089
0.254525, 8071.839844, -22857.199219, 24240.587891, -70.549736
0.201613, 9603.099609, -27819.699219, 29430.515625, -70.955803
0.159574, 11579.299805, -33862.000000, 35787.082031, -71.121590
0.126689, 14083.099609, -40643.199219, 43013.992188, -70.888504
0.100446, 17140.000000, -50451.699219, 53283.710938, -71.235779
