Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 264.808990, 45.086601, 268.619812, 9.662570
276480.000000, 258.856995, 39.968700, 261.924500, 8.777414
197486.000000, 250.589996, 28.551300, 252.211273, 6.500040
153600.000000, 248.707993, 21.482500, 249.634064, 4.936750
125673.000000, 246.710999, 17.467400, 247.328583, 4.049844
98742.898438, 245.766998, 12.414500, 246.080353, 2.891741
76800.000000, 246.074997, 8.037590, 246.206238, 1.870797
60104.300781, 246.914993, 5.883180, 246.985077, 1.364914
49371.398438, 248.024002, 3.539370, 248.049255, 0.817571
38400.000000, 248.654007, 0.649707, 248.654861, 0.149708
30052.199219, 245.582993, 3.878550, 245.613617, 0.904811
23834.500000, 248.246002, 0.686910, 248.246948, 0.158540
18681.099609, 247.927002, 0.522464, 247.927551, 0.120741
14706.400391, 249.716003, -0.491529, 249.716492, -0.112778
11520.000000, 249.738007, -1.696270, 249.743774, -0.389158
9600.000000, 250.587006, -2.924210, 250.604065, -0.668579
7513.040039, 251.160995, -2.794670, 251.176544, -0.637504
5760.000000, 251.248001, -3.211260, 251.268524, -0.732271
4547.370117, 252.742004, -4.278440, 252.778214, -0.969816
3600.000000, 252.369003, -6.351220, 252.448914, -1.441624
2880.000000, 252.781006, -7.557230, 252.893951, -1.712425
2273.679932, 253.705002, -9.312780, 253.875870, -2.102219
1781.439941, 255.526001, -11.838400, 255.800079, -2.652590
1416.390015, 257.605011, -16.319901, 258.121429, -3.624982
1122.079956, 256.881012, -17.117300, 257.450684, -3.812276
900.000000, 259.440002, -20.784201, 260.271210, -4.580285
720.000000, 260.907990, -25.183300, 262.120544, -5.513211
568.421021, 262.846985, -30.691799, 264.632813, -6.660085
440.816010, 265.269012, -37.879601, 267.959900, -8.126722
354.097992, 268.303009, -45.535099, 272.139587, -9.632186
276.923004, 272.230011, -55.678902, 277.865662, -11.559219
220.408005, 277.001007, -67.152802, 285.024658, -13.627199
174.194000, 282.737000, -81.114998, 294.142578, -16.007765
137.580002, 289.838989, -97.952400, 305.943329, -18.672915
109.091003, 298.320007, -117.791000, 320.732819, -21.546478
87.096802, 308.524994, -140.785995, 339.128845, -24.528143
68.354401, 322.347992, -171.274994, 365.025116, -27.983305
54.545502, 332.916992, -198.570007, 387.638702, -30.814177
42.857101, 348.657013, -238.604004, 422.485016, -34.385853
33.962299, 363.571014, -285.901001, 462.518402, -38.180416
26.865700, 385.597992, -342.871002, 515.990662, -41.643265
21.343901, 409.157990, -409.730011, 579.041382, -45.040028
17.307699, 433.274994, -482.971985, 648.836792, -48.104668
13.636400, 464.061005, -583.596008, 745.611816, -51.509151
10.714300, 499.542999, -708.232971, 866.681702, -54.803265
8.490570, 540.111023, -857.185974, 1013.157288, -57.785061
6.716420, 587.658997, -1041.449951, 1195.809814, -60.565269
5.294120, 646.163025, -1270.390015, 1425.278076, -63.040585
4.166670, 718.750977, -1555.880005, 1713.874390, -65.205055
3.308820, 805.325989, -1891.400024, 2055.710205, -66.936508
2.616280, 916.474976, -2309.929932, 2485.096191, -68.359070
2.073730, 1055.670044, -2817.870117, 3009.124512, -69.462349
1.642340, 1233.099976, -3437.199951, 3651.695313, -70.264488
1.300580, 1461.359985, -4185.810059, 4433.573730, -70.754768
1.032110, 1753.790039, -5088.540039, 5382.287598, -70.983238
0.815217, 2128.209961, -6179.229980, 6535.454102, -70.995605
0.646552, 2606.520020, -7474.109863, 7915.570801, -70.774307
0.511364, 3135.919922, -9057.740234, 9585.230469, -70.903419
0.407609, 3871.469971, -10847.700195, 11517.850586, -70.358864
0.321429, 4849.799805, -13197.099609, 14060.014648, -69.822128
0.254525, 6038.990234, -15729.400391, 16848.839844, -68.996704
0.201613, 7459.100098, -18720.099609, 20151.433594, -68.274994
0.159574, 9158.129883, -22237.300781, 24049.300781, -67.616364
0.126689, 11150.299805, -26028.900391, 28316.652344, -66.810600
0.100446, 13383.799805, -31807.900391, 34508.964844, -67.180115
