Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 1.274240, 4.370730, 4.552688, 73.746521
276480.000000, 1.844660, 3.605790, 4.050246, 62.906502
197486.000000, 2.511160, 2.561730, 3.587253, 45.571144
153600.000000, 2.767610, 1.939730, 3.379677, 35.025394
125673.000000, 2.905240, 1.533720, 3.285227, 27.830250
98742.898438, 3.022020, 1.160070, 3.237031, 21.000416
76800.000000, 3.100070, 0.843671, 3.212821, 15.224103
60104.300781, 3.178920, 0.528879, 3.222615, 9.445819
49371.398438, 3.200150, 0.356733, 3.219972, 6.360720
38400.000000, 3.224150, 0.159568, 3.228096, 2.833342
30052.199219, 3.247190, -0.012644, 3.247215, -0.223101
23834.500000, 3.274640, -0.171545, 3.279130, -2.998750
18681.099609, 3.314270, -0.334836, 3.331141, -5.768937
14706.400391, 3.351230, -0.512256, 3.390155, -8.690742
11520.000000, 3.407070, -0.696543, 3.477542, -11.554358
9600.000000, 3.449380, -0.852260, 3.553107, -13.878473
7513.040039, 3.523270, -1.085290, 3.686636, -17.120657
5760.000000, 3.616880, -1.374680, 3.869311, -20.810471
4547.370117, 3.715500, -1.686470, 4.080334, -24.413355
3600.000000, 3.831560, -2.044040, 4.342690, -28.078789
2880.000000, 3.957700, -2.462450, 4.661228, -31.889553
2273.679932, 4.043940, -2.951350, 5.006388, -36.122734
1781.439941, 4.220580, -3.611140, 5.554604, -40.550388
1416.390015, 4.412130, -4.357540, 6.201213, -44.643349
1122.079956, 4.643830, -5.292500, 7.041002, -48.735123
900.000000, 4.914700, -6.380100, 8.053567, -52.392330
720.000000, 5.222220, -7.706600, 9.309311, -55.877274
568.421021, 5.624070, -9.427640, 10.977730, -59.181767
440.816010, 6.177880, -11.755300, 13.279807, -62.276279
354.097992, 6.761780, -14.193400, 15.721778, -64.526726
276.923004, 7.598270, -17.539200, 19.114321, -66.576942
220.408005, 8.586710, -21.346500, 23.008795, -68.087372
174.194000, 9.891100, -26.114201, 27.924637, -69.255157
137.580002, 11.582500, -31.923800, 33.960026, -70.058357
109.091003, 13.729000, -38.857201, 41.211254, -70.540703
87.096802, 16.378599, -46.970600, 49.744305, -70.776390
68.354401, 20.089800, -57.688301, 61.086334, -70.799461
54.545502, 24.687201, -68.158798, 72.491928, -70.089554
42.857101, 30.695801, -82.341698, 87.877113, -69.555275
33.962299, 37.272400, -98.295403, 105.124771, -69.233902
26.865700, 46.392101, -117.455002, 126.285011, -68.447098
21.343901, 57.027100, -139.029007, 150.270264, -67.697487
17.307699, 68.360901, -161.824005, 175.670776, -67.098869
13.636400, 82.882301, -191.468994, 208.638092, -66.593376
10.714300, 99.624802, -226.794998, 247.711670, -66.285446
8.490570, 117.832001, -267.338989, 292.154938, -66.214104
6.716420, 138.472000, -316.071991, 345.073914, -66.341644
5.294120, 162.311005, -375.569000, 409.141693, -66.627281
4.166670, 189.671997, -448.496002, 486.953918, -67.076172
3.308820, 220.149994, -533.567017, 577.199951, -67.578941
2.616280, 256.476990, -637.940002, 687.566650, -68.097931
2.073730, 298.562012, -763.106018, 819.432739, -68.632286
1.642340, 347.628998, -914.322021, 978.177246, -69.182991
1.300580, 405.007996, -1096.089966, 1168.522461, -69.720596
1.032110, 469.946991, -1314.359985, 1395.848267, -70.325584
0.815217, 541.038025, -1582.060059, 1672.015625, -71.120163
0.646552, 618.427002, -1905.030029, 2002.895752, -72.015099
0.511364, 684.896973, -2317.070068, 2416.174072, -73.532982
0.407609, 777.492004, -2803.729980, 2909.535400, -74.500969
0.321429, 889.768982, -3482.550049, 3594.418457, -75.667900
0.254525, 1023.400024, -4265.180176, 4386.241211, -76.507347
0.201613, 1187.579956, -5244.009766, 5376.800293, -77.239807
0.159574, 1399.969971, -6466.430176, 6616.240234, -77.784103
0.126689, 1675.280029, -7957.549805, 8131.983887, -78.111298
0.100446, 2044.160034, -9819.530273, 10030.042969, -78.240524
