Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.601711, 4.486190, 4.526362, 82.360771
276480.000000, 1.114290, 3.346370, 3.527015, 71.583031
197486.000000, 1.972120, 2.383000, 3.093210, 50.389565
153600.000000, 2.295380, 1.793330, 2.912868, 37.999725
125673.000000, 2.498390, 1.403670, 2.865701, 29.328577
98742.898438, 2.677070, 1.052680, 2.876602, 21.465792
76800.000000, 2.780620, 0.790186, 2.890717, 15.863887
60104.300781, 2.861550, 0.525785, 2.909453, 10.411472
49371.398438, 2.880370, 0.381540, 2.905530, 7.545595
38400.000000, 2.893870, 0.211230, 2.901569, 4.174742
30052.199219, 2.904720, 0.063593, 2.905416, 1.254185
23834.500000, 2.915960, -0.068686, 2.916769, -1.349362
18681.099609, 2.935090, -0.210814, 2.942651, -4.108237
14706.400391, 2.952150, -0.356615, 2.973611, -6.887865
11520.000000, 2.980910, -0.517199, 3.025445, -9.843042
9600.000000, 3.003360, -0.651688, 3.073251, -12.242614
7513.040039, 3.041130, -0.857875, 3.159814, -15.753273
5760.000000, 3.091710, -1.123240, 3.289428, -19.966438
4547.370117, 3.149650, -1.408530, 3.450254, -24.094292
3600.000000, 3.216140, -1.750850, 3.661834, -28.563644
2880.000000, 3.292580, -2.146970, 3.930720, -33.106892
2273.679932, 3.371590, -2.630550, 4.276378, -37.961731
1781.439941, 3.500920, -3.269030, 4.789885, -43.038223
1416.390015, 3.655750, -4.013990, 5.429238, -47.674244
1122.079956, 3.859410, -4.935890, 6.265625, -51.977882
900.000000, 4.112960, -6.012780, 7.284914, -55.626453
720.000000, 4.430010, -7.316800, 8.553394, -58.806885
568.421021, 4.868660, -8.986080, 10.220249, -61.551151
440.816010, 5.501980, -11.208500, 12.486082, -63.854710
354.097992, 6.192150, -13.496100, 14.848820, -65.353859
276.923004, 7.181040, -16.549999, 18.040783, -66.543983
220.408005, 8.321310, -19.926901, 21.594574, -67.334984
174.194000, 9.745250, -24.042299, 25.942284, -67.935432
137.580002, 11.426600, -28.938000, 31.112297, -68.452675
109.091003, 13.319100, -34.693298, 37.162125, -68.997696
87.096802, 15.361900, -41.439499, 44.195251, -69.659912
68.354401, 17.850100, -50.470798, 53.534359, -70.522751
54.545502, 20.579599, -59.531601, 62.988342, -70.930145
42.857101, 23.716101, -72.331100, 76.119919, -71.846573
33.962299, 26.591801, -87.450600, 91.404221, -73.086639
26.865700, 30.691401, -106.675003, 111.002335, -73.948982
21.343901, 35.228699, -129.735992, 134.433960, -74.808144
17.307699, 39.999401, -155.574005, 160.633820, -75.581062
13.636400, 46.002602, -191.214996, 196.670822, -76.472824
10.714300, 53.012001, -236.078003, 241.956802, -77.344009
8.490570, 60.773998, -289.987000, 296.286926, -78.163536
6.716420, 69.710297, -357.350006, 364.085907, -78.961617
5.294120, 80.359901, -442.502014, 449.739655, -79.707054
4.166670, 92.722099, -549.864014, 557.626953, -80.428413
3.308820, 106.573997, -679.026978, 687.339539, -81.080132
2.616280, 123.499001, -842.684021, 851.685608, -81.662399
2.073730, 143.550995, -1045.119995, 1054.932617, -82.179131
1.642340, 167.561996, -1298.739990, 1309.504761, -82.648354
1.300580, 198.104996, -1615.489990, 1627.591309, -83.008827
1.032110, 234.593002, -2007.250000, 2020.912354, -83.333908
0.815217, 281.571014, -2504.689941, 2520.467041, -83.585861
0.646552, 339.300995, -3113.669922, 3132.102539, -83.780922
0.511364, 404.467987, -3882.949951, 3903.958984, -84.053207
0.407609, 496.255005, -4809.709961, 4835.243164, -84.109215
0.321429, 613.343994, -6040.089844, 6071.151367, -84.201736
0.254525, 774.807007, -7522.220215, 7562.018555, -84.119133
0.201613, 979.544006, -9366.740234, 9417.819336, -84.029915
0.159574, 1249.349976, -11667.599609, 11734.298828, -83.888107
0.126689, 1621.219971, -14407.299805, 14498.228516, -83.579659
0.100446, 2011.069946, -18027.099609, 18138.929688, -83.634468
