Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 0.355805, 4.311590, 4.326246, 85.282501
276480.000000, 0.928294, 3.263210, 3.392679, 74.120399
197486.000000, 1.804240, 2.294970, 2.919276, 51.826584
153600.000000, 2.137050, 1.747280, 2.760429, 39.269878
125673.000000, 2.318150, 1.369570, 2.692497, 30.574724
98742.898438, 2.500580, 1.028480, 2.703825, 22.357197
76800.000000, 2.604470, 0.764809, 2.714442, 16.365005
60104.300781, 2.684570, 0.513582, 2.733255, 10.830328
49371.398438, 2.696900, 0.370696, 2.722257, 7.826413
38400.000000, 2.713610, 0.211774, 2.721861, 4.462400
30052.199219, 2.725210, 0.066261, 2.726015, 1.392812
23834.500000, 2.736650, -0.060618, 2.737321, -1.268913
18681.099609, 2.752690, -0.197048, 2.759734, -4.094465
14706.400391, 2.769560, -0.339866, 2.790335, -6.996063
11520.000000, 2.797430, -0.493683, 2.840658, -10.008355
9600.000000, 2.817800, -0.621240, 2.885470, -12.433095
7513.040039, 2.856680, -0.821275, 2.972392, -16.039564
5760.000000, 2.899190, -1.072430, 3.091182, -20.299774
4547.370117, 2.951320, -1.345700, 3.243640, -24.511349
3600.000000, 3.018150, -1.679480, 3.453966, -29.094189
2880.000000, 3.096780, -2.059810, 3.719256, -33.629692
2273.679932, 3.083660, -2.529170, 3.988190, -39.358070
1781.439941, 3.212060, -3.149370, 4.498429, -44.435383
1416.390015, 3.360760, -3.861580, 5.119229, -48.966721
1122.079956, 3.565420, -4.746430, 5.936398, -53.086884
900.000000, 3.812520, -5.780790, 6.924799, -56.594536
720.000000, 4.125400, -7.028040, 8.149372, -59.587433
568.421021, 4.559280, -8.622810, 9.753968, -62.132511
440.816010, 5.179930, -10.739200, 11.923174, -64.250198
354.097992, 5.854270, -12.906600, 14.172255, -65.601555
276.923004, 6.810220, -15.793900, 17.199604, -66.674629
220.408005, 7.902890, -18.985399, 20.564558, -67.399918
174.194000, 9.242750, -22.864100, 24.661619, -67.989113
137.580002, 10.809600, -27.499800, 29.548037, -68.541237
109.091003, 12.552800, -32.971401, 35.280109, -69.157288
87.096802, 14.418100, -39.402599, 41.957676, -69.901543
68.354401, 16.686100, -48.045200, 50.860271, -70.847885
54.545502, 19.199699, -56.768501, 59.927383, -71.313927
42.857101, 22.088699, -69.081299, 72.526802, -72.268349
33.962299, 24.731199, -83.636299, 87.216187, -73.527084
26.865700, 28.523199, -102.170998, 106.077736, -74.401802
21.343901, 32.753399, -124.413002, 128.652176, -75.250771
17.307699, 37.177898, -149.352997, 153.910736, -76.021660
13.636400, 42.744301, -183.738998, 188.645416, -76.903885
10.714300, 49.256001, -227.057007, 232.338196, -77.760353
8.490570, 56.443001, -279.256012, 284.903015, -78.573372
6.716420, 64.768097, -344.384003, 350.421539, -79.348816
5.294120, 74.766701, -426.979004, 433.475647, -80.067833
4.166670, 86.325500, -531.120972, 538.090698, -80.768173
3.308820, 99.399803, -656.302002, 663.786560, -81.387787
2.616280, 115.667000, -815.117004, 823.282776, -81.923531
2.073730, 134.723007, -1011.599976, 1020.531616, -82.414108
1.642340, 157.880997, -1257.560059, 1267.432007, -82.844177
1.300580, 187.639999, -1564.989990, 1576.198730, -83.162956
1.032110, 223.416000, -1945.180054, 1957.968384, -83.447937
0.815217, 270.239014, -2427.469971, 2442.465820, -83.647697
0.646552, 328.002991, -3017.530029, 3035.304443, -83.796356
0.511364, 394.312988, -3762.689941, 3783.294678, -84.017479
0.407609, 486.846008, -4660.350098, 4685.710449, -84.036194
0.321429, 606.906006, -5850.229980, 5881.625977, -84.077324
0.254525, 771.330017, -7282.830078, 7323.562012, -83.954315
0.201613, 984.231995, -9062.950195, 9116.237305, -83.801979
0.159574, 1264.969971, -11285.700195, 11356.372070, -83.604630
0.126689, 1651.619995, -13920.599609, 14018.236328, -83.233719
0.100446, 2072.100098, -17404.699219, 17527.611328, -83.210663
