Freq (Hz),	Z'(Ohm.cm^2),	Z''(Ohm.cm^2),	MOD(Ohm.cm^2),	Angle(Degree)
307200.000000, 8.791670, 8.274830, 12.073370, 43.265388
276480.000000, 9.107220, 7.042640, 11.512612, 37.714890
230400.000000, 9.425580, 5.858900, 11.098120, 31.864910
172800.000000, 9.677080, 4.357760, 10.613008, 24.242880
153600.000000, 9.713410, 3.841070, 10.445293, 21.575821
115200.000000, 9.855360, 2.772490, 10.237911, 15.712248
98742.898438, 9.906310, 2.323550, 10.175159, 13.200252
81317.601563, 9.973730, 1.841030, 10.142223, 10.458386
65828.601563, 10.001900, 1.378380, 10.096432, 7.846610
53169.199219, 10.021800, 0.976504, 10.069262, 5.565218
46080.000000, 10.043500, 0.748914, 10.071383, 4.264484
36378.898438, 10.071800, 0.409775, 10.080132, 2.329816
30052.199219, 10.087200, 0.158989, 10.088453, 0.902990
24685.699219, 10.125800, -0.077187, 10.126095, -0.436744
20329.400391, 10.169700, -0.308258, 10.174371, -1.736185
16457.099609, 10.206000, -0.567419, 10.221762, -3.182175
13552.900391, 10.268100, -0.829445, 10.301546, -4.618258
11148.400391, 10.348400, -1.082180, 10.404831, -5.969985
9600.000000, 10.407500, -1.289260, 10.487052, -7.061709
7854.549805, 10.497200, -1.596090, 10.617848, -8.645554
6400.000000, 10.618700, -1.945270, 10.795409, -10.381071
5236.359863, 10.748500, -2.326570, 10.997416, -12.213556
4320.000000, 10.921500, -2.751280, 11.262713, -14.139417
3526.530029, 11.122200, -3.253290, 11.588237, -16.304419
2880.000000, 11.349300, -3.822940, 11.975871, -18.615772
2367.120117, 11.601300, -4.451730, 12.426105, -20.993145
1963.640015, 11.884600, -5.111680, 12.937271, -23.273003
1614.949951, 12.224400, -5.967240, 13.603085, -26.018934
1329.229980, 12.611700, -6.885480, 14.368883, -28.632761
1093.670044, 12.989600, -7.970240, 15.239897, -31.532705
900.000000, 13.510900, -9.288560, 16.395784, -34.507996
744.828003, 14.003600, -10.726800, 17.639872, -37.452221
617.143005, 14.248400, -12.749600, 19.119864, -41.822479
514.286011, 15.159300, -14.274100, 20.821968, -43.277367
415.385010, 15.946800, -16.877600, 23.219687, -46.624294
342.856995, 16.746201, -19.654499, 25.821203, -49.568047
284.210999, 17.620501, -22.840700, 28.847525, -52.351543
232.257996, 18.702900, -26.910900, 32.771862, -55.200954
191.149994, 19.899900, -31.570200, 37.318676, -57.775204
157.664001, 21.257299, -37.026402, 42.694580, -60.139351
130.119995, 22.834400, -43.474201, 49.106171, -62.289742
106.931000, 24.703300, -51.300400, 56.938423, -64.287231
88.524597, 26.805799, -60.276299, 65.968048, -66.024544
72.973000, 29.377001, -71.300697, 77.115486, -67.607567
60.000000, 32.668999, -83.210297, 89.393608, -68.564644
49.541302, 36.369499, -97.921700, 104.457642, -69.624298
40.601501, 41.011501, -116.012001, 123.047661, -70.530952
33.540401, 45.579102, -136.330002, 143.747437, -71.513710
27.551001, 52.586399, -161.602997, 169.943695, -71.974861
22.689100, 60.882801, -190.602005, 200.089584, -72.285271
18.750000, 70.838898, -224.009995, 234.943878, -72.451431
15.517200, 82.660500, -262.578003, 275.281616, -72.525803
12.857100, 97.166901, -307.053986, 322.061401, -72.440086
10.465100, 116.277000, -363.686005, 381.821747, -72.269989
8.653850, 138.223007, -425.493988, 447.382080, -72.003464
7.142860, 164.897995, -496.311005, 522.987549, -71.621071
5.844160, 198.037994, -581.440002, 614.240601, -71.191208
4.838710, 235.369003, -673.333984, 713.286194, -70.732536
3.982300, 280.368988, -781.518982, 830.288330, -70.264610
3.284670, 331.898987, -903.538025, 962.568359, -69.830078
2.694610, 392.292999, -1046.520020, 1117.630493, -69.451256
2.227720, 457.053986, -1204.069946, 1287.898560, -69.213699
1.829270, 531.254028, -1392.180054, 1490.099365, -69.113220
1.510070, 610.145020, -1603.430054, 1715.594604, -69.166946
1.243090, 698.130981, -1853.589966, 1980.702637, -69.361755
1.022730, 795.828979, -2151.379883, 2293.856689, -69.699791
0.845865, 897.478027, -2486.709961, 2643.708252, -70.154984
0.694444, 1017.179993, -2902.659912, 3075.725830, -70.687996
0.573980, 1110.030029, -3392.199951, 3569.199707, -71.880348
0.472689, 1256.550049, -3972.530029, 4166.522949, -72.447319
0.390625, 1419.489990, -4707.810059, 4917.156738, -73.220978
0.321429, 1617.219971, -5530.490234, 5762.093750, -73.700081
0.264085, 1841.280029, -6518.229980, 6773.303223, -74.225983
0.218023, 2092.350098, -7674.020020, 7954.150391, -74.748810
0.179426, 2400.270020, -9039.330078, 9352.582031, -75.129059
0.147638, 2755.879883, -10672.799805, 11022.864258, -75.521606
0.121753, 3171.540039, -12587.299805, 12980.708008, -75.857918
0.100446, 3662.360107, -14854.599609, 15299.412109, -76.150101
